EntrezID	Length	MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1
13870	1488	798
70333	2248	582
333654	3130	2045
13871	3547	997
100124438	75	4
232943	1784	810
12715	1415	0
100503495	1208	1
232944	2259	1203
74463	2861	41
232946	1834	76
67091	768	231
69547	2753	10
232947	2971	2437
69731	763	295
63872	1530	810
53609	2154	787
19698	2204	1892
56457	4131	2718
11813	631	2
11425	464	0
11812	540	1120
11816	1251	57598
53333	1666	1275
19294	3444	1767
57278	2407	11199
80794	1662	186
12051	1835	6470
100502736	998	6
330483	1635	12
319930	3361	0
52118	2888	2445
70080	1895	0
71601	2897	0
243874	3346	1
667067	924	0
620401	924	0
404290	966	0
620537	918	0
100312475	924	0
620574	924	0
100043523	921	0
545926	921	0
100042964	924	0
100042966	2293	0
435949	918	0
100043536	924	0
100042968	924	0
100042971	966	0
667129	918	0
667135	924	0
435946	924	0
100042976	921	0
100043550	1517	0
673977	924	0
667292	921	0
100043566	1313	0
100043569	894	0
436135	924	0
100042996	966	0
667273	888	0
667268	924	0
667262	924	0
667259	921	0
384696	924	0
435953	918	0
667240	945	0
435951	918	0
384695	924	0
381937	1308	0
670764	924	0
667215	924	0
100043013	966	0
621561	918	0
667199	924	0
621510	924	0
628475	1335	0
100043595	495	0
100043596	924	0
100043016	921	0
100043604	2403	0
100043019	945	0
100043025	918	0
667404	924	0
435940	924	0
545929	1726	0
667421	2337	0
100043614	924	0
100043029	921	0
620736	906	0
667444	894	0
100043033	924	0
100043037	966	0
667464	918	0
667469	924	0
667472	924	0
667094	921	0
100043625	1309	0
100043043	924	0
667485	918	0
81011	2439	0
100043051	924	0
100043058	966	0
435947	918	0
667504	924	0
667512	924	0
100043061	921	0
100043638	1313	0
667530	924	0
667543	921	0
100043645	1594	0
667551	894	0
100043067	924	0
670857	918	0
620758	924	0
100043079	945	0
100043083	918	0
667586	924	0
667599	924	0
100043665	1724	0
100043667	924	0
100043088	921	0
628664	1414	0
446099	3382	0
23968	3511	0
622032	948	0
100043101	930	0
100043103	915	0
546944	915	0
81012	1581	0
81010	1225	0
545934	942	0
404291	942	0
622222	915	0
546943	915	0
384572	930	0
232959	915	0
404286	972	0
100043121	655	353
232962	970	0
404289	1088	0
404287	918	0
209824	918	0
210135	3383	664
57745	3507	30
56525	3452	80
232966	2236	23
56707	7134	147
56869	2747	41
54678	2632	18
100503506	864	2
22755	3510	64
22719	2347	197
22756	2660	52
69301	886	1
76942	935	0
16534	2037	46
71997	2232	440
100862141	529	2
210145	1831	4
18793	1396	3198
260299	2155	240
232969	1165	247
210146	6124	1907
641361	730	37
22594	2155	865
101544	2741	16
66071	1484	727
232970	2282	224
72434	1629	1583
100043706	1080	0
56746	1054	0
381959	1020	0
232972	1172	0
210155	882	0
68891	2714	0
26366	1050	3
232973	1095	0
71241	1619	0
20085	629	1475
12518	1327	53
16801	3598	3774
232974	1377	2
14470	875	2073
232975	3895	3
14809	3840	542
232976	4236	1327
18987	3437	12
434147	1074	0
100503578	2069	603
67379	1828	969
210172	3352	140
606496	2259	2695
77124	1542	84
13875	3503	9221
100503597	596	134
71722	6102	5777
18476	870	459
623131	1293	8
100862187	209	0
330485	2298	8
269878	10040	2540
72383	723	6
100503615	989	8
16890	3266	275
654804	1887	4
100862213	1252	1
232983	760	8
26365	3736	592
26367	3827	13
100862240	447	0
632778	910	4
66349	2389	421
232984	1867	23
12039	1773	782
27998	1031	402
320208	877	9
232987	1021	254
21803	2094	1097
52132	2986	994
100862251	905	415
232989	3041	2276
26362	5084	10232
74134	2621	482
13088	1872	0
13089	1876	0
13094	1877	0
100312477	945	0
13086	1715	0
330490	3020	0
243880	3575	0
233001	3294	0
171265	960	0
243881	2182	0
13090	2695	0
13108	1853	0
13087	1715	0
233005	2226	0
13085	1667	0
13107	1820	2
384724	1512	113
112406	2107	1524
19342	1170	593
100526505	88	29
12587	567	380
53607	1570	835
414069	1748	146
100316839	120	28
233011	3218	5975
100862260	1069	2
76889	2190	1367
100503685	2133	173
18223	2733	1017
108075	5595	6875
192192	2347	456
80297	9085	181
233016	865	265
170742	1257	210
55942	1188	6238
19153	5260	562
233020	2415	62
18807	2164	1759
66367	2715	266
11652	3241	1587
73032	904	3
269881	3690	705
112415	4739	35
22718	4057	102
100043229	632	1
100862275	1050	0
71163	2192	40
22717	3796	49
545938	3511	55
73430	5158	77
100043771	609	210
338354	5511	114
100043772	6546	94
23996	1436	1994
215384	7930	3501
319482	7922	47
14113	1159	1333
13549	2520	153
386655	1288	22
434156	2424	44
280621	1215	1
13389	2163	1
66525	1179	766
20924	3513	5557
20055	615	4138
100302567	94	28
101497	5052	3326
22695	1765	70814
67224	2162	191
54624	1953	4287
233033	4391	4613
63986	1111	10
80749	2782	70
70001	552	0
330496	582	0
338374	582	0
68416	557	0
233038	1531	6
70584	2898	926
101744	1923	18
233040	2075	77
50760	1972	223
24030	684	172
71984	1910	222
624918	1051	0
18036	1945	691
64383	1863	1235
100503790	1619	2
320435	2873	25
15388	2142	7377
51798	1138	1370
16855	1439	243
100038382	2902	4
16858	597	5681
60594	2828	12
60595	3811	24445
73830	773	2056
26411	2699	10
20190	15362	38
100316710	59	0
233046	4636	68
73833	1269	235
101809	4056	157
243897	2653	67
57296	1513	2530
320225	3566	43
52150	4089	55
77254	1144	509
72275	507	148
20733	1460	7298
68458	531	250
29861	2278	81
74206	7713	1371
114675	8393	0
243900	10527	1
76718	3957	10
74352	5711	360
100316711	83	2
22693	2604	54
625349	917	7
233056	4525	176
233057	2764	37
233058	3334	86
22689	3529	120
73729	2620	116
72723	3711	167
625421	1461	958
243905	7183	605
243906	3491	72
330502	3396	46
72556	1692	79
26466	3716	591
233060	2193	61
26465	2031	1539
330503	2955	78
12865	366	87
12336	1430	12759
66411	1173	822
69920	690	299
381867	549	2
233064	4744	173
76686	3300	916
233065	945	288
233066	1354	154
68332	967	82
233067	2861	50
22177	569	6
23900	442	0
243910	2010	305
11803	2392	902
243911	3122	8
54631	5661	0
445267	1339	0
56189	1817	0
100504207	2648	0
233071	4396	241
333193	2466	123
243912	1325	317
75660	998	102
66340	651	79
233073	864	474
101883	1186	227
75410	8457	2507
58206	1775	5
109637	1308	9
110323	505	1715
14008	1048	1
68035	1701	1709
71909	2195	203
74927	699	0
69147	610	0
233075	567	0
11944	3447	2
69804	868	605
791088	1276	64
14447	1317	6
282619	2286	55
73712	2164	31
64661	456	2
233079	2826	0
233080	1625	0
233081	903	0
12483	4314	1
17136	2427	7
66438	437	5
84506	395	11
100862373	558	0
22282	2419	562
100043823	3823	162
54135	2177	1401
76415	2667	19
18301	1377	157
57780	678	5
56188	712	61
243914	3444	45
17178	524	2082
15451	1830	372
20266	1515	335
52857	2681	4036
100038516	1134	2
57426	419	0
381970	512	0
100043326	339	0
384585	419	0
100503242	342	0
100043836	517	0
626305	414	0
100862361	441	0
384594	468	0
624584	327	0
100043355	282	0
100043842	339	0
668379	495	0
668381	282	0
384589	404	0
100861685	441	0
270499	468	0
624439	497	0
100043376	282	0
668411	468	0
668526	497	0
100043388	282	0
546954	468	0
100043856	339	0
545947	527	0
434676	282	0
494519	520	0
545948	414	0
626970	339	0
353109	516	0
233090	503	0
100043860	400	0
110187	529	0
233099	567	0
11354	409	0
100043868	491	3
101543	1958	906
50995	2524	2263
68079	1283	180
14751	2856	3351
100126229	4184	13
233103	5808	495
100861829	1081	0
67070	2724	2979
233107	2413	1595
68947	2397	3
18624	1853	683
12611	4702	1748
12606	2636	3184
53896	1950	11
435965	3938	289
384605	2083	0
67471	3057	175
52428	3439	559
101831	1788	31
72140	2567	302
30962	1984	0
71981	1621	2
110959	1922	195
243923	6590	39
245886	4953	1053
56330	642	123
233115	7671	676
668501	6690	431
100861838	540	0
78547	696	5
100043872	707	1236
243931	5002	77
243937	4411	2
67641	1288	0
19777	3451	1437
12447	1956	808
72244	3454	6180
72287	1559	813
66161	1214	143
627975	2595	0
625594	2577	0
434171	3441	0
100043467	2583	0
546957	3587	19
100861663	2583	0
100861861	2966	0
100861679	2595	0
100861686	2577	0
100861694	2171	0
100861705	3508	2
628058	5136	0
100038967	2568	0
620018	2583	1
100038914	2966	0
668618	1842	0
330513	3047	0
434168	519	83
233147	1980	108
70227	5964	777
628161	407	323
71029	1000	0
320210	2918	0
58188	1455	1
243944	2022	0
233164	2852	1
627987	2000	0
100039269	2577	0
628304	2568	0
434172	3033	0
233168	2931	122
269902	2592	5
101835	3411	57
628359	1617	0
668572	3836	238
67607	3833	213
75835	2952	0
628422	2589	0
628444	2598	0
434175	1383	48
637898	2562	0
637873	2598	0
628490	265	0
71162	1373	0
434178	4096	175
637776	1347	7
208111	5011	88
434179	3145	41
546964	2580	0
100039706	4075	0
435975	2580	0
100045125	1591	0
668612	2565	0
100039589	912	6
668620	3112	1
100170401	1428	0
69930	4190	583
233186	2446	0
243958	2484	1
233187	866	0
72310	813	3
74276	616	2
110826	815	918
75690	3833	148
210094	2567	41
74054	3970	0
12489	2571	0
210104	3381	52
210105	4993	339
74400	2412	16
72431	1938	1
83382	1849	0
233189	2460	65
317653	1270	1
626834	1033	0
100504720	2554	0
69511	930	0
56538	1450	18
69540	1354	35
101533	1475	0
259277	1322	14
23993	1745	2
19144	1410	0
68668	1239	0
56640	1237	0
317652	765	0
16604	448	0
16624	848	0
16623	848	0
13648	870	0
16613	861	0
16618	873	0
16619	889	0
16616	904	0
13646	799	0
16615	1381	0
16617	848	0
18050	888	0
18048	839	0
16622	861	0
16612	876	1
70004	1188	16
668661	1982	3055
100217434	84	13
100217433	72	9
100503991	1278	42
20256	1956	30
243961	7596	176
69349	913	8
20981	2498	73
272381	2726	4
68352	966	1
66124	1051	766
69683	1855	3003
75538	849	1
233199	3624	164
272382	2786	10
18971	3424	699
22260	1964	2222
16541	1479	0
16504	5056	227
71960	6376	747
69578	992	0
75510	639	0
243963	3805	131
101568	1753	510
107503	1993	984
100328588	2301	3
18226	2385	2486
14204	2047	2
233204	2601	568
67605	1882	848
735269	73	8
59047	2099	388
84113	1883	3346
75613	2271	1626
70300	1698	423
11771	3443	1655
22116	1857	6
78070	2794	319
15469	1508	4743
100502630	1090	41
75736	1075	190
54131	2189	952
233208	4177	2506
20130	946	1866
233210	6879	1056
65116	1304	443
66394	2134	648
52377	1453	3405
14132	1738	859
387168	65	2
27207	602	9242
27212	87	7
100861642	584	0
22121	1026	1646
27211	89	17
27210	66	10
27208	82	1
100628629	74	0
27209	81	11
14256	1075	125
69748	2567	743
68845	1101	573
72961	2940	159
210541	1877	2
114640	569	1
384619	2210	1
50722	903	16
21677	2115	534
12493	1226	6
381884	2392	0
76713	1732	15
68667	4245	1995
15464	2431	121
76787	4866	43
50994	828	0
22342	716	34
20637	1639	5203
16495	3494	55
78405	1963	728
100862214	944	46
16866	509	43
20174	1675	1410
14936	3681	420
100861649	445	22
14325	970	4360
12028	869	704
71755	2738	71
18220	2639	5616
56734	1924	2
17872	2333	26546
69217	2660	765
66065	1365	13
71661	1122	3
12036	2204	502
56636	947	55
14343	2578	5
73456	1493	6
69903	3152	456
100126243	1650	21
74490	2179	46
14344	2865	7
56546	1873	11
243967	1574	0
12348	1450	27
13170	1678	36
56632	4163	451
19899	679	2274
73813	2900	5
69363	710	2
54200	1136	36
545963	321	2
381983	4828	882
19158	2527	2673
211480	2639	87
101612	1902	1287
100502828	1235	16
14814	4383	91
68137	1525	1621
58867	964	7
70209	2169	109
13732	972	215
211535	2453	215
27421	4958	3
211548	4259	3380
16514	3252	2
20927	4952	12
72088	3135	0
18419	10043	1
17927	1854	1
16502	9410	0
27414	1460	206
21990	2158	57
78935	4699	206
20210	531	0
20211	2034	0
20208	607	17
20209	610	5
246694	4807	809
14884	2745	1423
384622	636	3
16828	1930	14855
16833	1310	0
22088	1832	467
54122	4607	259
97402	2020	0
629141	567	0
101685	5226	5928
67893	1791	124
19259	3455	0
381886	905	0
668725	1049	0
233221	1088	0
668727	1240	0
235712	1260	0
233222	1295	0
235854	1503	0
404242	1180	0
404239	969	0
233230	966	0
620137	1020	0
404240	1123	0
233231	4185	0
243978	4559	0
243979	2077	0
404238	939	0
243983	2407	486
13009	973	3
108961	3691	178
100040465	1662	3
78286	12066	4886
13172	2077	0
53415	1495	130
71974	2495	646
104245	2550	0
338352	2812	1
73515	489	0
243996	1339	0
668779	471	36
233246	7785	44
140919	4320	0
100040608	1691	33
14453	2137	15
75744	3235	32
100503036	388	0
100503091	1346	1
233271	5274	492
233274	2397	0
233276	3681	309
100861735	611	0
20430	6672	1379
93790	3989	1092
320845	1405	37
233280	1885	180
15204	15348	3645
100861750	572	0
18431	3120	0
14407	1673	0
791383	1417	0
110886	2674	0
14402	5683	1
11982	5469	702
22215	6137	1167
613263	7288	8
330544	3708	244
16353	734	0
64243	90	0
100862301	2734	0
64245	90	0
64244	90	0
52480	2193	34
100217429	46	2
84704	1970	0
20646	2380	0
664849	1401	244
27493	6784	0
319752	2058	0
100526544	69	0
100526531	80	0
319893	2004	0
100526543	80	0
100526541	66	0
100526558	63	0
100526506	92	0
723931	95	0
100041293	843	0
100124439	80	0
320026	1836	0
100526507	71	0
100526527	68	0
17984	1652	120
27385	4662	0
22652	2547	28
27412	2640	56
11441	2091	3
170711	3461	20
50794	6396	5859
381994	1015	1
17364	6848	0
387207	106	0
233315	5205	736
330554	3475	128
67973	2202	655
73724	696	308
11784	3321	0
70638	4754	0
66647	1391	339
21872	7114	4773
665234	906	0
272396	3194	309
68634	1003	249
100038420	2797	0
100503969	691	0
18553	4298	1304
68981	1250	938
109815	1191	418
100861796	723	1
269941	4176	1006
233328	7456	669
56847	3401	159
117589	5057	213
72635	5243	270
545975	3251	4
233332	6029	490
75099	3383	60
17258	2877	1836
67867	4261	377
67009	4949	726
233335	7866	3159
73904	1083	1
16001	11978	4372
78444	955	0
100504026	1340	0
434197	2818	0
71244	1533	0
384639	1554	0
66412	3955	1066
73796	1000	0
11819	4870	228
434198	1812	1
100038563	2525	0
244049	5789	268
100042880	657	6203
625243	2092	0
100504141	1008	0
100505025	1819	0
319783	2973	0
244058	3586	455
244059	9071	3265
69170	5143	919
665610	526	1
244061	1072	0
100038347	2678	122
100579147	2696	0
100861851	763	0
20450	5376	150
108116	5368	1627
100504215	1135	0
64176	5706	100
68954	2626	1
75547	12543	2271
100504230	1379	76
207952	3735	236
244071	3369	0
18213	5171	2446
791275	2209	24
414121	3091	0
67308	1029	192
67994	1043	353
76375	2217	93
723884	97	0
68048	2580	793
57444	1170	187
100504648	1119	0
11595	7355	11
67666	1433	119
17304	2126	11458
54608	2903	2856
19771	2203	1
208836	4619	190
18975	4596	1849
100038478	2128	5
101694	3979	0
723968	90	0
56315	2090	0
77011	7199	149
16576	4522	391
103968	1916	5
100861920	885	1
18631	879	5
626359	2285	4
17292	1077	0
17293	1936	6
16790	3423	1118
11778	5804	327
71339	1692	0
70420	2184	648
209225	4803	435
100859962	522	1
269951	1703	1869
100316758	126	0
20352	3946	588
23991	837	307
269952	3520	24
269954	3010	17
83485	1718	273
233405	2568	359
233406	3011	575
269955	2340	311
101869	3263	4793
68695	860	148
140481	6554	5957
14159	2762	339
18550	4399	4583
12144	4946	245
70461	5110	1502
100504375	2884	4
29875	7359	7519
22691	2287	55
71968	2587	180
68039	701	97
56529	1113	1868
233410	7292	1876
116904	6369	5
434203	2846	0
623286	351	263
18584	2683	98
20068	474	3303
12877	3114	155
11775	3806	2
210321	690	0
100504421	854	26
100316717	73	0
244091	2976	1
434204	3069	347
26557	11149	138
67148	1423	365
67290	857	111
83962	3001	780
107769	2202	54
29877	5868	1175
12173	4663	1206
434205	2626	2
20408	1426	6
269959	7285	151
330577	2788	11
101592	3637	336
77800	985	0
619808	1015	0
108797	3416	584
71285	1440	0
330578	1415	0
100038384	1834	0
233424	4316	2
170460	2425	307
16170	4989	81
100504131	306	876
666170	1487	9710
75556	1294	0
73079	1193	1
80889	3847	1337
67943	4492	1393
80982	7114	28
70178	2238	93
11864	5891	101
100039239	1863	4
14085	1585	1042
65098	1658	1331
72495	1717	32
620480	468	328
258410	1159	0
258411	948	0
100009609	2538	0
233437	2556	0
620672	2556	0
620697	2556	0
330581	2553	0
670940	2565	0
233445	2568	0
244114	2571	0
620928	2556	0
546980	2562	0
546981	2562	0
675969	2562	0
258222	1082	0
258196	927	0
258614	927	0
258610	942	0
258609	960	0
258089	1002	0
258612	960	0
257958	1209	0
257929	993	0
257905	999	0
258611	933	0
258850	930	0
257904	1008	0
257906	1011	0
258613	1077	0
53320	3047	1
546983	2565	0
637896	2562	0
621430	2556	0
50490	3503	2021
22173	3307	0
108071	8524	0
13032	2472	736
72433	1577	22
72759	3693	762
14366	3685	247
101521	2373	2
76453	3226	6204
109264	4370	350
70884	2691	1
67669	1045	283
13626	2060	1041
319711	2441	1
78329	538	8
233489	4174	2576
100862054	1416	0
75338	2142	2
83671	6897	46
70054	2353	6
233490	4941	1503
66271	766	237
68472	858	77
100862134	1557	5
23859	8022	55
66365	1596	445
73845	2782	240
74737	5804	9579
666737	669	10
75985	1927	223
74041	3450	414
72461	2964	825
100502918	634	25
58238	1844	100
100040298	677	2901
791297	3399	0
23966	10633	54
735284	109	0
670727	1096	0
791381	1935	0
244141	3756	174
14389	6008	90
244144	3982	195
622320	2973	11
381903	2002	158
68197	681	725
21835	1038	11
233529	2557	81
101861	3244	1330
66273	893	132
233532	11129	2534
12729	3395	795
791341	2364	1
66333	1322	12
18479	3061	1495
233537	3050	0
17921	7606	9
12337	4411	164
18378	2089	4
330599	3189	5
272411	2367	4
66190	4058	696
244152	2800	200
14918	3536	1
434215	3817	646
233544	826	1
233545	4026	1048
72981	3463	2301
100503364	4608	0
22411	2788	3144
78610	3438	1241
67800	2251	1062
233549	1772	0
17760	6115	500
12406	2444	11727
100861604	530	0
233552	3583	784
72184	1954	5
27050	1879	22746
449631	145	27
449630	148	12
109689	7112	4233
723840	95	0
100503386	3037	97
101488	4988	80
259066	951	0
258353	967	0
442845	917	0
50877	3341	25
66624	2815	1300
