EntrezID	Length	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1
353283	1077	5
15185	4142	1561
14460	1807	0
69824	672	0
668975	1201	4
20937	3116	175
100504708	683	0
22376	2094	7
627782	1454	46
73447	4233	2395
19652	3504	935
70226	841	28
209815	2648	322
13595	1741	432
53627	1896	577
54632	3425	684
209837	1857	36
385312	877	1
387131	877	0
67985	875	0
387132	929	0
546263	540	0
668976	522	0
278174	604	0
387284	640	0
631002	518	0
382206	604	0
387586	602	2
625480	507	0
436188	504	3
102941	2612	134
434726	842	0
434727	850	0
100042782	856	0
83457	848	0
434728	695	0
434729	733	0
75775	1781	0
236285	3920	179
22439	5043	95
76383	525	0
547154	539	0
100862340	582	0
13058	4752	5
333452	432	0
67117	2153	1931
67334	554	0
385317	550	0
236643	2301	1
51795	2456	204
19893	6751	187
18416	2265	0
71180	524	0
21912	1774	501
68041	2059	582
100042922	501	0
100042927	490	0
100042929	318	0
100042931	318	0
547160	494	0
100042939	318	0
100042943	509	0
100042944	442	0
100042946	318	0
236663	330	0
71458	7011	1752
72937	1359	4
100043946	1412	0
70495	2368	1790
245347	939	5
69155	2572	435
26896	7361	1078
552913	1662	8
70489	887	11
22284	11903	5878
100043002	747	292
72122	701	1
13205	4571	56723
236690	3621	16
12361	8260	1033
23890	1898	3
319200	2497	1
385328	510	0
67395	904	0
100503053	345	1
66742	673	0
17161	4161	1169
109731	2412	58
17986	1929	20
74405	2554	15
72018	1950	334
278181	4512	1
436196	4512	1
331391	4512	0
73547	825	0
22289	5265	1332
75905	1799	3
723827	95	1
723828	79	0
100503338	5060	10
278255	872	0
60322	2196	11
236727	2469	5
19889	3786	1066
382207	2472	352
19733	1574	8
104130	853	1150
236732	3718	365
22201	4120	6720
18555	3042	2214
236733	3464	356
11836	3237	1636
20964	3213	5
21857	890	42
18636	1524	206
13712	3540	882
22294	833	36
320742	2201	109
319535	5944	81
278203	640	1
245368	4658	16
385338	493	0
100503481	1719	0
629024	771	7
331392	1975	29
11609	2868	1
56774	3433	5
76705	1948	0
67455	3222	411
72404	4113	400
236749	1310	492
546272	2588	0
100043216	2579	0
546282	875	0
100040417	888	0
382277	886	0
100038977	1131	0
100038997	636	0
100503930	671	0
382275	824	0
100039030	892	0
100039065	1129	0
100039078	659	136
664829	924	0
100039120	893	0
619991	893	0
664844	645	0
664861	740	0
100042175	894	0
100039194	888	0
100039208	1682	0
664877	749	0
100039240	889	0
664890	740	0
22526	907	0
100039324	864	0
100039334	1682	0
664923	749	0
100039377	907	0
664944	740	0
100862354	645	0
100042087	749	0
100042103	2128	0
100042109	874	0
100042122	740	0
100042144	894	0
100504357	1682	0
664989	740	0
100039467	907	0
100862067	1497	0
100040467	950	0
100040458	1497	0
100040448	1497	0
100862118	711	0
100862274	1497	0
100862314	778	0
100862323	1497	0
100040482	1949	0
71847	1955	0
100862329	1921	0
100862341	1497	0
100040533	1950	0
100040552	778	0
100040606	1951	0
100039419	1428	1269
100040698	1960	0
100040732	1701	0
100040781	1497	0
100862369	1497	0
100862389	1497	0
100039522	740	0
100503691	1682	0
100039550	924	0
100039573	740	0
100039585	894	0
75974	6665	155
16164	3686	1465
72693	2189	15
547166	612	116
74365	7370	278
621901	300	0
53328	1838	4689
338351	6153	208
194744	1111	33
11740	1238	5198
69591	1038	7
100503771	701	49
77644	3340	1015
22209	1661	1038
77286	3268	445
100534633	460	0
56526	6698	296
245381	1574	1
67248	394	6
100503795	309	1
104369	122	2
68134	2188	528
67050	4262	213
434756	1792	0
54405	494	884
69942	1125	12
194854	1663	0
385343	883	0
75199	783	0
382209	1048	0
664609	891	0
100861623	828	0
100861640	880	0
100039913	761	0
57737	886	0
100039948	779	0
100135654	648	0
434759	903	0
434760	795	1
546295	3963	0
664610	759	0
100040016	779	0
100135657	648	0
194856	977	0
434764	779	0
621852	833	0
636177	929	0
546294	720	0
434766	800	0
664608	978	0
434758	1053	0
622301	779	0
622311	657	0
18617	756	0
19202	865	0
547168	983	0
434768	1206	0
104384	882	0
436199	825	0
194735	1194	0
434769	760	0
194738	805	0
382282	935	0
73614	1254	0
56805	5122	695
245386	3427	97
100526512	80	0
67821	4062	0
16784	4111	8832
72584	5061	1598
68995	876	554
59048	1507	232
77883	1184	0
78631	520	0
100504400	508	0
53623	5192	107
331401	7619	2272
11798	6550	1887
20843	6089	3718
100039899	1549	0
20400	819	0
23963	8365	4
236774	2243	0
245403	2881	0
245404	3534	26
68800	1110	0
75133	769	0
73360	1339	0
434775	3505	0
93761	4055	346
320634	5184	1145
30878	3148	118
170745	3498	22
74131	2584	49
208884	2995	1026
72554	2431	330
100500713	1684	6
320376	6125	598
56501	5847	337
26926	2100	581
19337	973	0
208968	4474	279
20523	1767	97
236781	2269	1
209003	1743	89
209005	2122	0
209224	3106	282
75404	3039	0
100041697	562	124
236784	960	0
236785	960	0
209268	5583	3
257978	933	0
258385	930	0
258289	999	0
100504564	919	30
103012	6565	2585
70415	2009	952
385354	4647	263
72065	3545	1154
171170	8671	407
50786	4286	289
83563	4133	0
74279	1454	0
14735	2325	2192
14734	2269	194
100861693	581	0
751531	109	0
100504594	1972	0
723852	75	0
723942	91	0
387195	84	0
723923	80	0
100124431	83	0
723829	65	0
751866	2031	0
100041925	463	2873
434778	1536	0
70998	4350	532
15452	1349	1193
100861729	618	0
751532	82	0
723869	91	0
723938	69	0
723901	85	0
72575	2993	3
723910	99	0
723879	71	0
723907	95	0
56096	1070	0
78755	4334	83
73866	736	0
70380	1753	358
69501	478	0
71159	762	0
72865	953	190
66158	1276	719
553127	1232	102
100504039	1219	0
75013	1203	0
75514	1224	0
333473	2613	0
22441	1032	4
100040260	810	402
100040317	690	0
625508	707	0
666096	615	0
100040867	700	0
100040894	700	0
666122	723	0
666135	662	0
666151	533	0
666161	696	0
75140	743	0
626274	468	0
625210	650	0
100039055	650	0
626315	468	0
666107	621	0
70691	1020	0
331416	951	0
72030	547	0
78619	3738	95
320237	3064	21
236790	3808	968
100504519	931	39
270599	1040	1
236792	4084	1211
100628628	63	0
236794	4916	754
14199	2875	90
320923	2795	9
236798	9253	0
12209	2772	0
72459	2975	1282
170828	1187	0
100502842	758	0
21947	1250	0
73341	4569	370
19655	3743	826
353374	62	0
245423	2156	0
245424	5410	0
22773	4035	0
75352	1572	0
100862172	698	0
14168	2494	24
100124476	79	0
14071	2733	0
434782	1119	671
109904	3614	0
320940	6047	713
751545	90	0
631784	1419	0
279618	1204	10
20675	2065	0
331424	869	0
631990	2313	0
320247	2873	0
245440	1600	0
434784	1335	0
74437	2025	0
70936	647	0
75545	778	0
671878	1615	306
627470	604	0
70696	1649	1
245446	3935	2
70062	857	0
74862	703	0
245450	7937	8
100861774	430	3218
100049546	62	0
100124496	77	0
100049548	65	0
100124462	76	0
100124493	78	0
723939	67	0
100049545	71	0
723887	75	0
100124480	78	0
100124479	78	0
100124460	78	0
100124478	77	0
723873	75	0
100124441	81	0
100124473	79	0
100124464	81	0
100124440	79	0
723888	74	0
382217	782	0
666842	690	0
66780	1426	0
387197	66	0
723918	78	0
100124449	75	0
236844	366	0
100038638	2743	1
14265	4395	2862
207854	931	0
100040244	1091	134
627927	527	0
14266	4486	3
74305	1132	0
75509	546	0
15931	4973	1244
68618	1057	363
619303	840	0
628012	924	0
236848	1989	197
628053	828	0
333639	3457	318
667013	1048	1
17772	3871	398
53332	4634	641
171486	3600	859
15354	1656	273
14765	1801	3
67048	4174	441
382221	2148	7
208748	5898	64
77905	938	0
12789	3038	1
17140	948	0
14404	2791	18
723894	82	0
723919	85	0
236852	1821	0
14396	3727	0
100316827	107	0
100124463	80	0
57249	2000	0
26370	1186	587
18194	2218	893
22673	3557	446
100316779	66	0
385377	2287	1
245468	3405	0
434794	1191	62
22445	1647	17
574438	1650	0
574404	2773	1
574405	2862	7
627081	1134	0
100504429	1015	0
574437	1617	98
27083	1288	127
14070	2490	142
72891	1223	18
22446	1584	54
27084	540	0
434795	2425	0
27081	6377	351
22754	5749	11
24102	1016	0
73738	1365	496
100504490	419	0
12111	2389	10965
100861843	472	0
320707	4483	8
75590	2700	184
93843	1676	1966
102857	3981	6465
27061	1214	2760
11666	3401	260
140571	6022	3
56504	1964	3
15929	1331	1737
20832	804	840
245469	3972	242
16728	5288	20
12000	1811	1
171207	3321	39
56292	1056	358
19703	1418	534
15161	8093	2583
16179	3955	1533
100628601	71	0
751533	88	0
17257	10276	1520
14539	1221	2
385380	1420	0
83553	2471	106
192176	8347	179600
13726	1303	2505
110954	795	914
104368	129	28
69537	1724	218
66826	1854	663
54411	2189	2634
14567	2657	2339
108160	1383	621
18846	6943	460
66192	760	244
27643	2317	1006
214601	2023	81
66294	1765	405
16151	7237	486
14381	2616	462
628456	627	0
258393	948	0
434797	2861	2
667379	711	0
667387	651	0
628518	776	0
100041594	711	0
546325	2857	3
628573	600	1
100041642	711	0
669291	631	0
100503280	1688	2
210710	2129	88
245474	2803	498
17524	2458	747
434800	703	0
14069	7509	90
67391	3261	1036
17763	2035	184
210766	4456	310
22327	1601	1301
67790	3362	217
74396	3376	68
102866	3421	4673
667537	438	402
238829	1010	0
619294	1103	0
74987	1003	0
21372	2302	2272
628893	639	0
19108	3216	1282
54192	782	0
628923	800	0
71351	798	0
18249	757	0
546335	775	0
628991	516	0
236874	759	0
74910	1297	0
546336	3965	43
70864	1648	0
667736	1390	1
100041373	2097	0
636104	2832	4
71967	1946	0
192216	4082	5085
245492	2645	0
13405	13852	2596
100502723	1074	0
71996	840	2
66724	6364	1082
14933	4427	403
100041562	1771	0
71398	3835	0
73495	1048	0
11614	1794	0
434903	2401	0
245502	531	0
331461	2739	2
245506	2400	0
100499530	80	9
18630	4182	0
245509	3093	0
245511	2618	0
212952	993	0
17146	993	3
278167	1035	0
667988	1035	0
73487	495	0
236891	1083	0
629542	1360	0
74271	1251	0
278087	1035	0
17145	1143	3
215641	2160	0
668061	321	0
546347	560	0
100042663	502	0
69357	577	0
11878	2731	0
18968	5347	333
236899	5229	405
236900	2000	506
385493	3000	0
629591	438	0
22764	7002	1115
26905	3587	3155
236904	5256	249
631145	1140	0
68316	1262	45
100503393	3089	0
94275	2752	7617
14853	2494	13
668166	5623	157
631331	2194	186
668171	7005	371
270624	4176	57
236915	5012	875
72345	8469	409
70392	1260	0
245522	2144	127
547176	3365	38
76386	499	0
76130	2598	868
100503437	1323	26
17698	3840	8133
100503808	354	1
100038363	2777	0
723814	110	0
278180	1432	1
245525	1972	2
15203	5934	474
76206	3194	1
668236	559	0
245526	5379	0
245527	5819	9
11835	2999	263
94190	3932	313
77929	5195	462
236920	4963	475
13641	3258	1489
100038584	1794	0
18744	2700	1843
100042947	294	0
620592	1416	2
13607	5111	82
751534	89	0
245532	1594	9
408193	873	1
18518	1518	1047
668257	1607	0
245533	1395	0
57385	4434	5
170735	1359	0
72621	1015	388
16571	4712	62
71584	2595	32
53310	5636	1040
83558	3594	0
11989	2371	14
55988	2937	1144
54601	3162	1287
245536	747	2
16186	1612	37
100503548	463	0
59024	8447	1469
245537	3883	30
14618	1497	9
56364	6051	824
53610	2468	3956
26549	1293	38
270627	8060	1772
108155	5384	2937
12766	1608	1
212753	1556	0
382231	2061	0
100042480	12971	3896
331474	4766	110
69713	475	15
236930	4198	17
100503934	560	1
20102	885	2483
12705	975	36
434825	1758	0
70315	1724	215
18679	6115	672
668339	457	0
632708	1184	0
100504003	687	0
668349	1017	0
382233	890	0
71083	1611	0
668357	1611	0
73300	1360	0
70887	1382	1
75443	420	0
69388	399	0
331480	2177	5
668382	915	0
17954	2606	0
668217	448	0
75106	1166	0
12592	1595	0
12212	7401	192
22127	815	2
22097	4306	10
213742	17918	9990
70252	3784	23
676246	607	4
668415	2200	1
78878	7491	220
100124494	76	1
751546	95	0
100526513	49	0
75064	1079	0
20502	4157	338
621381	629	70
19820	7435	9272
245555	10891	0
751535	100	0
11306	5759	385
621542	465	11
331487	1112	43
108672	5509	92
76643	561	0
272790	2316	0
71445	3732	64
100503212	3202	14
67683	2619	485
107528	3517	282
279610	1128	0
723861	88	0
100043213	3449	0
723929	98	0
245566	697	0
80903	3040	1
22589	10244	5031
67075	4524	495
66142	1001	1121
11977	8146	590
279572	4014	4
18655	1801	2212
407786	2665	475
331491	3658	0
333564	4814	0
58861	2754	6
331493	1809	0
213436	2947	4
78134	4237	28
78826	2827	7
213438	3390	6
213439	5384	1
16431	1632	380
71011	1219	0
245572	5264	0
67028	5842	347
213449	3004	0
213450	1661	0
213454	693	0
382236	6434	716
69964	1005	21
70550	812	1
50887	1907	563
56726	2836	13719
622976	2801	29
634340	2404	0
18994	1086	0
67407	1963	0
67071	4314	155
664791	2621	23
245596	4261	44
246155	1188	0
83556	3972	0
71030	1520	0
68117	960	210
73809	2412	0
67715	1287	0
245595	4330	372
69693	3890	9
12662	4867	717
723850	70	0
93837	7018	0
237010	3266	20
546361	330	0
237009	743	0
75097	743	0
664969	348	4
382239	1596	0
624153	348	0
100039319	348	0
100039551	1032	0
245583	1022	0
93728	2434	0
245578	4480	0
624957	348	0
54561	2826	75
73061	920	62
100151772	1497	0
100039763	687	0
625591	725	2
382265	687	0
546368	725	0
100038941	3062	0
100503089	1656	0
434843	399	0
100503369	5934	0
665463	505	0
100503425	1524	0
100038969	399	0
100504560	3705	0
665522	399	4
100504511	1656	0
100862269	1656	0
100862223	399	0
100862282	1524	0
100504579	1656	0
665579	399	0
100504606	1524	0
665611	505	0
100502659	1656	0
626048	399	0
100502716	1815	0
100040410	694	21
237029	3634	0
211208	4070	0
245598	1606	0
73934	759	0
237030	1614	0
75274	585	0
54004	8442	995
245600	2494	10
279653	10295	47
64103	1325	17
56496	1763	226
68792	2938	9
27359	3724	16
108062	4352	508
100526514	82	3
237038	1692	0
331524	2874	4
74448	1742	0
215201	3638	384
67564	1918	26
102920	3148	40
13497	6983	517
74469	1935	1
30058	1183	115
100504630	538	0
12229	2535	0
19982	489	60
11605	3032	403
56258	2364	1620
77983	979	0
100503043	9014	589
78248	2470	747
100038691	1413	46
278097	2034	475
71703	3385	1665
67416	3778	2196
83454	2372	1
215693	3504	48
320606	5248	0
100040635	3698	0
66104	1115	24
621322	1458	0
83565	3673	0
331529	3836	0
666040	3836	0
331531	3698	0
170722	1863	4
75829	2267	0
71841	1776	0
78478	299	0
67298	5959	673
494468	2826	291
100316820	104	0
245607	3818	170
70237	2825	649
76976	1540	76
76219	1580	19
12069	902	30
245610	2978	0
70491	1382	0
406217	784	0
66684	2358	1505
331532	1016	132
19716	866	0
100040972	971	0
22381	1018	3869
12070	938	990
245615	1734	0
245616	1557	0
594844	1115	398
237052	1110	275
56397	2486	4834
436230	3229	48
14657	1411	4
18823	2544	50
319642	3761	4
100862124	426	0
69389	1049	0
399591	821	0
100034363	681	10
666244	439	41
67062	3258	28
66995	3327	110
245622	8299	331
13984	1600	1
60367	2505	0
632883	207	0
67944	1317	0
27206	6604	254
331535	2359	0
75125	802	0
71248	1026	0
245631	4810	131
78526	4041	0
22037	1174	0
102871	3738	6
66889	3294	3326
245638	5907	793
622473	679	0
12738	3064	0
75746	4409	491
237073	6687	360
279706	1128	9
331537	1509	0
100499512	65	0
245643	3141	0
19139	1975	919
14605	2489	1878
23947	5916	2231
286951	1416	0
83555	2116	0
78789	2768	0
53380	1456	219
666468	2141	178
94216	6648	8139
12830	6503	21643
16370	6248	5
245650	9998	0
237082	2545	795
434858	1733	251
66240	1446	16
50790	5280	1705
100039086	486	0
209497	6599	537
723976	98	2
56068	3109	86
209540	4133	2
83453	6771	19
18481	8897	1474
12338	3554	1493
13193	9155	0
319764	4707	0
100503205	156	1
751551	110	0
67574	5407	190
22067	4158	0
100503240	3581	0
100039436	3482	0
619287	3634	0
237091	1774	42
27494	6365	598
15560	4750	0
100303736	119	0
791081	108	0
100526529	87	0
100526460	86	0
100526462	98	0
723914	112	0
16165	1536	0
210297	3616	213
434863	1551	0
666184	2029	0
434864	2028	0
100039545	1947	0
100034729	1974	0
434866	1972	0
434865	2025	0
18422	2028	0
100039890	2022	0
100039934	2028	0
382243	1803	0
434869	1998	0
382244	2026	0
100504292	414	0
546387	2712	85
333588	414	0
382245	2753	51
100504335	879	0
11656	1979	11
77622	1885	619
18639	1721	92
56191	6611	790
80884	2214	1446
634882	3966	1
237107	4877	1142
14163	3516	253
69499	3805	466
279561	10213	42
331547	3290	1
207375	7709	322
320595	6891	1154
59026	14624	11141
387253	83	0
723947	108	0
15108	911	2053
66611	1506	187
24061	3970	6825
100046078	207	0
245666	6199	1121
20591	6267	3049
72997	4254	114
52808	2758	902
70771	3214	17
75693	1150	16
635396	636	0
110380	7494	247
18241	1651	0
100504521	881	64
635253	2249	1
75625	1398	141
319781	4414	5
385454	567	0
436240	3208	0
245670	2281	39
245671	4457	133
54609	3331	1003
69361	666	0
207474	4795	73
70123	856	491
278240	1306	28
78092	984	0
667256	984	0
625650	986	0
100040020	831	0
546397	714	0
625713	984	0
434874	714	0
635580	971	0
75071	919	0
434879	831	0
75185	963	0
434881	893	0
100040899	811	0
667331	1816	173
100040937	1081	1
17142	1201	0
17139	1107	0
17144	1646	0
17138	1685	0
17141	1563	0
17137	1272	0
73347	1056	0
245676	360	11
20229	1116	2467
56360	1548	894
53381	975	714
211612	6489	1
74941	635	0
18675	6265	1
20603	3377	158
625253	1061	391
270669	4799	195
100073351	2867	51
66106	1129	0
245683	1935	0
245684	5417	2
110651	2223	1592
66235	926	1392
78283	3854	12
382252	3366	249
58194	5316	175
270672	4348	2
18597	2761	3917
237175	4717	324
110094	5252	620
237178	2483	21
20147	5840	132
382253	3246	1102
414089	2017	11
107815	4847	238
24004	2508	1834
195727	5830	429
194590	7630	214
245688	2272	3508
353170	3807	235
67043	2316	2067
100499528	78	0
55936	5835	709
12309	480	0
14829	2493	0
74264	1190	2
108012	3184	156
22184	5996	789
56078	3449	215
20438	1713	65
57394	1262	0
70008	3645	15
12169	3005	12
69656	1601	178
14205	1876	31
18700	3593	565
68854	1262	0
69299	1128	0
76763	2015	565
