EntrezID	Length	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1
100504714	1728	7
52065	6408	430
100502846	5884	0
71908	1851	36
330737	2553	4
671641	384	64
244418	4780	297
244421	3930	200
319582	1825	24
50768	8475	568
100502599	1866	0
621080	1959	21
244431	2389	0
723860	70	0
80286	1574	1356
621335	638	0
20288	3998	0
80857	1476	0
78506	3268	249
70546	2498	21
18983	2982	1322
52348	6379	1514
54384	3446	76
100039179	459	0
13526	2870	0
23793	2621	0
384806	2589	0
546055	2441	0
11988	7857	825
68797	1545	430
102103	7262	1061
78849	2349	16
234199	1120	0
18536	8381	2698
11886	2251	1560
14300	1088	360
69966	1245	0
244448	1850	0
622117	1467	0
22702	1801	1
382007	2405	0
13525	2494	0
384813	2211	0
252866	2507	0
384814	2558	0
14107	14627	16576
100039673	3982	6
434310	2395	1
17773	1503	2
622523	862	0
109821	2244	0
16621	2472	1
102294	2930	188
212326	5479	159
142980	4327	162
100503309	438	3
234214	6097	672
100861925	2031	1
319940	2474	36
53318	1578	15000
212392	2626	11
69479	2740	83
192169	1531	531
654824	904	57
67620	3420	35
102141	3067	269
66756	4523	241
11739	1108	10334
234219	1533	0
14081	3891	1002
71876	2467	12
408022	3797	121
12367	1466	399
100503498	1319	30
16363	2484	759
320981	3065	14
71069	10839	5348
320714	4322	898
192174	2952	334
667422	785	324
69260	2813	435
70925	3494	1298
100039801	663	5
75677	994	7
52357	5042	1809
320685	2784	46
23965	10978	230
100503519	4613	1
75359	717	0
100039954	955	0
100040220	1427	1208
11593	1290	235
234258	2253	6
22341	1881	290
76687	3466	349
76294	1579	0
69281	1057	0
244484	4293	0
234267	3554	2
100040382	1602	0
100040392	1467	0
546212	1419	0
100862163	1521	0
547103	2352	0
100862197	1521	0
100862211	2532	0
100862226	1467	0
100862234	1521	0
100862253	1521	0
100862263	1506	0
100862272	1521	0
100862298	1521	0
100862312	1521	0
100862322	1521	0
100862327	1521	0
382364	1521	0
664876	1413	0
244486	2742	0
110304	1474	0
15446	1719	4
382010	1399	248
50753	3527	360
15111	2235	0
20284	700	16
60406	1183	177
100862010	280	0
97165	2692	141
108150	4523	291
100502593	986	0
100502619	1498	12
270049	5089	0
100040711	678	6
100271928	951	0
234290	1605	0
330776	556	0
23923	1780	0
71306	6789	947
72612	1183	363
12725	6038	162
320383	2862	0
18004	4264	646
59009	5181	525
69279	565	0
100502680	465	0
234309	1115	111
72333	3566	13114
75111	1494	0
234311	5989	58
26359	1306	0
72902	3282	495
244495	3739	0
21892	4928	39
735270	110	0
12876	2103	163
66234	1824	1060
77113	3078	364
73067	1125	123
333307	2504	1
234329	3633	0
260296	2229	0
100038489	975	1
407795	1481	0
72925	4822	1
100503651	1772	0
66282	1088	76
74419	2039	0
18168	2314	0
18166	3007	20
234344	2990	421
17960	1347	3
17961	1501	54
17962	1395	1
234353	11804	555
72281	2767	4
234356	4247	26
73609	760	1
70885	2410	424
16956	4049	425
100861638	944	0
110877	3118	2
11966	2742	335
100861650	946	0
211134	1800	8
234358	2996	75
211135	2002	22
378466	2602	38
670593	1053	1
665578	1053	0
234362	2561	714
636741	1740	14
66869	3491	373
620419	2291	36
330788	5764	113
170759	3915	764
78816	3925	186
53978	5701	123
80720	1347	1
68709	4022	28
234365	783	7
67184	1251	714
83984	1304	14
234366	5502	1092
665649	457	1007
74549	5372	1397
70616	2287	636
107770	1418	2
100861688	1168	0
330790	3576	11
13004	7166	1
19727	3682	118
75692	1184	19
72368	601	295
17259	1342	12
234371	2994	748
73095	3172	397
76813	2199	107
234373	4337	538
100503831	450	0
26558	2445	213
234374	2100	293
59042	1033	1237
14559	2724	0
93898	2724	0
19704	4616	1404
12845	2426	5
382056	5674	310
234378	3069	484
67937	1491	33
12931	1646	922
66462	657	327
22186	494	100
75620	1216	451
14232	1894	2389
13716	3085	1860
71780	1838	749
76900	1475	178
211228	1273	0
23886	1084	131
66522	4882	367
50783	942	249
16478	2878	14339
637079	3989	271
100502950	1152	2
110385	3203	47
19339	1451	187
234384	955	179
65972	982	1979
18709	3159	2803
72093	745	121
546071	5334	642
16161	2873	8
70807	2346	255
84036	4042	55
442796	2432	1
234388	911	440
114479	2928	38
76808	1291	3157
104370	98	10
270058	3274	301
100316777	94	0
665828	1633	0
69419	482	0
100042057	1028	0
76478	1670	124
17925	7297	1613
67023	1085	1199
77090	1652	166
13864	2218	697
234395	3549	227
68251	1592	696
234396	2134	14
64296	1985	327
94065	646	150
66498	2275	866
382014	3757	372
70359	2800	272
84094	2016	461
665928	1243	3362
69550	769	116
73711	1062	424
434325	1539	20
234404	2778	0
26457	2795	157
100861736	1189	6
66171	883	67
100861739	322	1
100037278	2482	65
234407	3181	2232
382018	7960	9
16453	4085	85
16336	587	1
72297	2103	1
74015	3399	6
236193	3975	19
382019	5651	20
170938	2948	137
234413	2718	64
72054	1702	0
404315	1016	0
258532	945	0
258335	1080	0
326618	2082	7310
17274	2012	747
100861754	822	0
209488	1225	12
234421	646	1
67922	1921	1140
11767	1964	630
16598	1816	3963
13859	4721	1385
73316	1863	23
72254	2427	125
27967	3800	1533
270066	7029	2527
100503374	2994	88
70625	3040	559
66818	2842	1223
74166	2096	150
319555	7722	24
20467	4299	1870
14065	1762	36
16795	3669	464
100628574	80	0
71597	1792	0
70823	3844	534
21968	2358	29
15368	1576	4901
17218	3422	86
75141	2810	22
666211	538	87
71831	2162	0
100039211	1537	7
110784	4087	975
100503998	413	0
78514	3038	972
70345	1523	2
102182	2781	266
234463	2682	397
67357	359	0
13617	3643	284
73301	2450	0
18997	3212	0
100039422	432	242
19656	1725	858
76775	3630	369
78651	3801	157
622675	7604	1650
67687	978	1
109136	2843	285
234479	2642	3
17125	3049	1956
73945	7327	2044
24015	3813	1718
68999	2802	153
100504383	670	0
15245	9078	2
14934	1827	0
74709	1758	0
333315	6626	1
93762	4639	1702
14388	4859	2433
100504605	1846	0
74841	4685	1564
234515	4122	45
16168	1285	36
30932	1642	355
330812	9685	1169
71310	5848	2286
22227	1644	53
244548	4709	934
67555	1292	0
12745	2278	0
56367	2062	359
258267	1096	0
66916	533	480
106529	1174	1575
81489	2264	10364
67903	1616	307
19216	2082	130
320795	3538	330
68278	1659	288
26364	3253	386
330814	8188	1269
100126034	2807	0
66929	1599	15
18747	2293	612
100862267	855	0
666704	2071	310
73453	1084	1
70134	1000	2
100316677	119	0
74337	2449	4
50931	2658	7
212108	475	0
100038416	1580	11
442802	1880	15
19724	4172	316
735271	88	0
212123	2312	308
244550	2080	2
212139	3288	557
74666	2494	4
244551	730	0
100049549	72	0
723819	89	0
387216	75	11
387220	87	18
723960	107	23
100526528	83	0
212168	4348	638
101966	661	705
67873	2149	93
67736	2099	98
12286	7929	154
15936	1522	12858
66830	4304	1757
212528	2186	504
17095	1801	6
18032	3905	4998
619292	723	0
23863	1680	59
100503665	777	0
102060	1734	159
19358	2074	732
12317	1943	8826
73619	479	2
66590	1829	751
71846	1373	32
270076	2177	238
16596	1534	0
13423	1643	69
56527	4922	43
100503676	695	57
234542	1908	17
69724	2044	251
21672	942	1531
16477	1840	42618
170833	2617	406
212989	2089	4
56495	1253	776
68544	892	970
212999	4990	1635
320466	2125	9
68628	1843	388
436049	328	6
330817	1332	217
67836	1238	200
414077	699	197
17159	4325	399
244556	2332	83
624855	2397	2
258858	939	0
65114	3169	2778
56452	1654	192
213435	3070	1
66714	1595	191
108682	3596	868
56445	2839	2281
74513	5646	227
71927	3355	2501
102093	4617	1825
244562	4511	0
66887	2942	1972
20437	2114	605
666945	1362	47
80750	6469	775
100038706	839	0
100503751	687	0
12404	2335	1
100040294	682	0
330820	1023	0
94187	4907	236
382030	1832	404
234549	3146	560
77265	469	3
214627	4624	856
100503817	1459	0
11513	6330	32
26992	2370	614
93960	4459	1209
71607	1434	6
100862404	447	0
257632	4621	195
74256	8250	1552
58198	5258	0
100041089	784	0
625801	321	2
244579	3195	5
100503868	979	172
109151	11517	1891
19651	4888	1331
14339	2165	228
244585	6969	198
26383	3558	1753
320798	3237	0
16373	2363	1115
71296	1243	196
54352	2403	703
64379	2380	3
17390	3041	1802
270084	2800	167
69543	1015	2
20538	6073	47
244595	1980	0
382044	1965	0
13884	1840	0
104158	1966	2
13897	2073	0
234564	1915	0
12623	2289	0
75704	1871	0
67935	1728	1
14681	7732	81
75809	1862	0
23802	3678	2189
100861639	858	0
68219	1111	144
100861643	471	0
270086	5311	429
67378	2947	415
17752	391	1
17751	538	0
17750	556	40597
17748	542	42478
71805	2928	561
723956	71	0
20497	3300	2
64209	1871	1724
320377	1538	5
434341	6945	374
234577	2302	364
102122	1800	479
67610	3849	525
107566	2030	680
67801	1889	7
20299	1811	5
20312	3144	8343
100861664	759	0
20295	514	15
109006	4327	315
67914	1693	443
20021	1580	306
114255	2604	371
234582	2304	435
382045	2820	4
14766	3864	12047
54672	2439	111
330830	2832	15
74187	3425	322
16582	3762	1128
333329	6686	14
73407	967	4
79233	4107	359
101985	1764	336
17388	4279	654
14894	1295	670
13000	3766	601
244608	1271	3
70993	1152	0
78833	2412	34
234593	2966	589
66083	1669	165
234594	8375	2787
319960	2803	11
100041953	801	677
234595	3282	301
14719	2345	1225
100499527	64	0
12564	4301	0
234624	3219	0
100042069	1650	1868
100504084	798	200
12552	4216	389
100504119	1695	0
71058	868	0
12562	3986	586
100861701	894	0
65115	3392	1
57813	2400	121
75458	2098	67
320206	2937	12
73381	1084	3
100504164	1130	0
75502	865	0
68119	1616	881
97487	7734	726
234663	4633	2800
320022	2950	33
234664	1808	832
12354	1538	23
628007	206	49
382051	3498	158
12556	3318	0
56437	1575	230
68523	680	360
102022	1964	0
442809	3551	0
234669	1895	1
234671	1970	0
667754	1964	0
234673	2699	16
71903	1823	2
72361	2859	9
436059	1677	0
382053	2049	0
13909	2065	0
234677	2433	0
12400	2914	605
234678	2873	296
97440	2326	42
71609	1385	141
50788	1901	35
26386	1753	59
78688	2869	25
74356	3553	71
277978	2497	38
100504307	1778	6
104394	1993	507
234683	3060	576
723841	97	0
234684	1923	13
66320	775	338
234686	3948	344
277973	5222	108
102075	4167	19
279499	3028	2
270091	2498	55
67971	1024	6801
70796	2054	706
15484	1849	9
11972	1617	1252
11604	661	0
667846	882	5
75687	4134	755
100316712	108	0
546100	903	18
13018	3823	1341
234695	2504	43
497652	1425	394
56513	1429	50
102124	1277	110
71046	1124	4
70575	2036	148
74334	5308	745
72236	2210	4
320394	1767	78
59016	1848	304
68051	1966	102
100504368	631	2
234699	4645	1020
234700	606	3
244631	3246	361
109660	888	15
19171	1270	157
16816	1362	62
20498	3832	1849
71854	1681	2
319446	1766	0
71986	1871	41
66369	1860	110
18021	6014	1338
77411	2672	99
69771	1647	37
192654	2706	103
100861797	772	0
330836	3730	649
66432	1525	1059
214572	2254	227
58994	5148	6
100038487	2014	0
68163	911	0
22751	2632	240
330837	2994	3
12560	3995	9555
68692	1341	16
12550	4413	2578
100504495	1129	0
272538	4409	236
15118	5912	185
214987	2931	1139
21771	2249	660
20650	4423	3055
116733	2075	686
68023	1537	236
97484	2104	254
66164	3129	420
66269	863	2
21750	3758	254
667847	882	22
66427	4294	1850
54446	13443	7085
18104	1552	1133
67619	1647	397
66894	4281	2667
387158	70	0
17463	1600	1734
109215	902	0
11906	16439	243
100526511	79	0
628686	1371	0
384864	1122	137
56523	3398	0
64340	4190	919
234723	1796	71
15439	1345	5
56749	2318	191
244646	6673	55
71955	2342	2552
75871	2415	468
52335	7526	1403
11765	6817	1979
100217432	64	4
244650	7847	472
73608	3205	63
234724	2377	0
26887	2000	1
234725	4902	141
12308	1431	0
234728	3577	38
244653	15783	1
100861869	578	0
234729	3030	674
244654	4709	3302
76527	1838	253
101943	4299	2225
100217465	64	1
102339	2754	803
234730	3838	376
20444	4470	1243
13680	2575	929
234733	6750	600
100628592	81	0
234734	4891	2128
72544	1261	86
353287	1819	0
319518	2904	286
434350	2671	46
20340	3880	3005
100504655	735	0
234736	4443	198
547023	478	1219
74568	1702	27
338521	2492	0
319481	5222	410
170737	5686	1430
52815	2221	243
22640	1874	152
66473	887	6
100861890	376	0
12927	3280	3382
23837	1215	1058
66817	1943	83
56773	1935	7
234740	2887	240
93739	980	754
30947	3159	34
85305	2173	1271
57321	3599	298
627828	1604	599
170571	4850	50
791378	2006	0
270096	5157	410
668110	901	3
208936	4855	890
67528	1087	99
270097	3655	5
71122	1582	9
100504738	943	0
403395	2930	0
80707	2251	187
17132	3642	410
75465	515	0
75796	8087	38
78213	558	0
66531	1440	52
72155	1768	27
234776	4877	123
69528	2971	10
68133	1337	170
76645	7386	0
63857	2532	15
209239	2652	129
100504395	2075	87
74440	4735	2033
234779	4298	57
74032	2835	23
15486	1280	0
68533	1054	110
100504406	1133	2
12554	2290	5178
68196	1165	1811
56690	2100	122
71839	1961	1950
117148	1971	9
234788	2623	1
56453	4375	3556
72552	3169	90
68270	2821	4
21341	3255	100
628061	456	35
75773	1928	0
66733	3806	1
67866	1169	9
69047	3223	511
74347	2574	196
72042	1639	9111
234796	2142	100
22224	3236	1161
78892	4150	9977
102193	2854	448
234797	6284	47
436062	1190	0
382034	6953	408
272551	1038	140
100038388	2538	12
68918	734	148
18117	4933	539
12857	679	3549
15900	2829	72
100503115	597	0
68790	2380	0
15227	1062	54
234814	2444	119
14234	2725	7
14241	2960	0
76405	1080	2
72259	964	1
76454	4355	303
67443	1712	4446
142682	6476	2000
57340	3903	16
234825	2083	212
100504526	714	0
20539	3513	3105
407789	2260	1
12352	1248	0
53325	5455	396
195209	12584	100
22761	3386	312
170732	1340	1
76014	3804	1018
234836	654	10
13057	759	217
192156	1864	203
100689703	2821	343
319574	627	0
30927	1589	2
68718	1783	534
66965	3066	458
234839	8216	757
67177	2191	122
11821	866	471
50917	2586	69
59005	610	295
382035	1144	0
12398	7964	38
319463	3344	0
382036	2339	0
257633	2207	118
12555	2843	2
77087	8816	4957
100503178	2028	126
234847	2558	1039
100861897	489	2
270106	780	60
100302565	48	8
102278	2405	18
57429	1160	19
13479	2243	144
234852	2171	956
320869	518	4
234854	1649	289
78779	2380	52
71186	1229	8
72325	2779	508
57247	4877	399
14087	4541	20
234857	2333	25
66855	3836	4114
17199	3663	2
22152	1723	23
23854	4107	531
114896	4268	774
72185	2637	25
104346	1680	259
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	1
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	1
69581	3367	1855
234863	1434	4
19341	1412	302
100043296	435	61
73420	2673	95
11459	1433	219
234865	5808	339
56199	4306	256
100861938	788	0
102162	2893	303
100316819	82	0
382038	5773	466
108148	4110	2075
69062	829	0
209966	2824	1
76332	2825	331
11606	1839	36
73647	2330	0
69551	3307	1182
234875	3049	526
68865	1165	44
69627	1315	96
330863	8808	1
66523	1382	421
14712	2984	1190
102058	7407	101
244666	2116	235
112405	3524	747
53424	2391	1261
244667	2597	4
244668	6365	420
75930	955	1
74393	3548	11
66566	1155	178
270109	7212	1
234878	5692	563
16525	2303	951
210027	2784	11
67892	763	113
212728	5060	143
100861955	1490	1
270110	4530	2924
414091	2546	10
67952	4986	1756
52202	3432	259
93742	8019	3026
628847	465	0
18186	5921	245
100316680	80	0
16412	4194	30095
100042659	1194	1
74703	1990	0
75453	1637	0
72139	1472	119
100862012	921	3436
100628572	75	0
114673	1382	0
67667	2270	143
244672	3953	400
234889	13727	141
67618	2870	392
69149	2426	66
78100	2740	755
14802	6152	67
12362	1513	541
12363	1432	1170
12364	2605	1948
71785	1795	32
71829	1520	0
110350	13972	677
76863	1201	720
17386	2675	1
17381	3607	4
83996	1997	0
17392	1801	67
83995	2024	0
17384	1714	1
17394	2453	1
234911	1656	2
30800	3276	0
17393	878	0
71929	2871	4075
11797	3140	1652
11796	2813	1162
22601	4171	7306
234912	1592	51
234915	3647	104
76669	1110	0
100316772	96	0
22068	3259	10
18667	6889	608
791396	3983	91
71544	5404	2966
100579151	674	0
244682	4270	0
78219	781	0
77532	2952	242
66396	4642	730
270118	6743	2904
18689	1391	0
77116	3122	1587
74360	2843	508
72826	3672	588
75747	2158	516
71946	4470	113
244694	2662	3
66070	1152	899
75723	8951	15753
330890	2637	9
14345	3664	78
69325	688	0
56503	1764	58
17535	3004	307
14608	2252	9
64931	1841	1
55991	2075	997
244698	5261	32
69137	1988	8
234959	3900	275
70984	2981	689
75316	1699	1496
319675	7371	408
100216535	42	0
170748	954	418
234964	3025	1
78025	433	0
234967	1937	321
244701	1244	0
270120	18468	25
66917	2205	774
72560	2690	38
546118	2639	0
234988	2155	0
72230	3839	17
73503	828	0
73732	1032	0
18322	942	0
258598	939	0
259070	966	0
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	518
624341	1642	0
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	1
434377	4732	84
22688	11407	192
235028	3665	268
77519	6285	651
244721	2755	72
66662	2355	7
30843	2662	177
66177	1939	804
23988	3808	507
244723	1525	6
53867	6086	278
235033	1450	0
319278	1683	227
70726	1564	7
235036	1671	363
53356	1068	1320
13433	6304	887
14739	2815	149
66163	1289	776
15894	2540	28850
78369	907	44
100503553	478	2
15898	2982	139
100316681	78	0
100009600	1010	20
68165	782	307
71766	3450	1264
54721	4873	829
