EntrezID	Length	MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	1533
258783	1960	7
258778	1520	0
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	0
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	30
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	126
235281	4606	1
235283	2814	118
73558	708	6
100503925	1528	0
71566	2929	138
100862227	307	0
15481	2104	48631
108637	87	27
100302593	87	35
100302594	91	41
244813	875	0
70989	3068	0
54698	1876	1
72828	3243	49
78500	709	0
73144	728	0
100504017	2996	0
723892	80	0
723965	96	0
100042464	2578	5
387236	77	0
20660	6938	888
78194	3539	3
235293	2249	1185
100038649	1963	2
21683	7338	1
272589	4967	164
110637	3488	0
69632	10483	2096
235300	3500	0
18988	2522	3
100862285	789	0
102644	2388	49
235302	574	0
72169	2830	29
58235	5061	248
100042548	328	0
100038652	539	0
21838	1735	11
53376	4386	924
235312	4275	0
259172	4275	0
213211	2271	112
100038560	1651	2
84004	2892	587
12402	5083	636
270150	1086	0
170761	2181	5
270151	3980	404
192663	3626	17
102423	2100	315
71764	4334	553
13478	1905	715
15270	1363	316
15288	1757	467
71732	3180	1012
100043172	636	1226
12282	4432	2303
14385	2086	104
60409	1168	537
75617	684	2506
382073	1159	255
382074	1666	0
22269	874	14
100504196	1829	7
80288	5339	917
12145	2615	8
13209	6065	5331
58866	2042	0
102693	5461	413
100861831	709	11
213827	3456	3579
76568	3337	919
71687	2354	25
192653	764	10
214162	16439	1633
27425	513	60
140630	6061	1823
12502	1023	1
12500	1330	0
12501	1436	35
14012	3216	4124
319742	3836	845
270152	2458	18
100038468	2203	0
72821	4562	3
399548	4244	1
214523	2267	1451
100502755	769	1
408059	1683	2
16154	3493	11
72229	705	4
214531	3245	2101
59095	1792	106
11936	1017	298
74602	1259	0
114873	6885	0
214552	5488	766
100502772	1040	26
23821	4194	1187
235315	3782	833
18554	3815	2443
21345	1586	566
214597	4221	16101
100861852	710	0
18475	4241	1632
70661	6287	1490
11806	985	4
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	0
22687	2984	1048
215051	2208	131
74361	2037	2
73040	2585	0
215467	1021	0
54725	4387	1031
100038460	2102	6
78252	3368	1
244853	3173	19
434401	387	129
667933	384	0
104444	1075	1341
67010	1915	880
434402	628	62
18113	954	1
235320	5114	507
15561	2083	2
57014	2411	0
235323	4220	292
26951	2896	562
80893	2049	0
235327	2294	0
13489	1549	0
244859	2686	5
235330	3630	23
17967	9437	10
100036537	1275	1
69631	1119	189
76509	1846	63254
19286	1036	375
170752	2075	0
66654	617	0
16173	866	3
100502907	1207	0
66925	1285	35
30057	527	383
270156	3343	576
72614	1259	29
235339	4035	2788
330938	5718	306
66952	1242	198
69253	840	6
12955	1185	498
68721	1782	261
382137	1978	132
102580	2778	608
73699	5420	706
235344	3552	404
244864	1786	3
235345	775	0
723932	77	0
723849	84	0
56057	1311	0
18985	2566	0
270157	1263	1
69809	1318	0
244867	6364	1
408028	1484	0
74072	796	0
14148	861	766
629557	1391	1
19684	4842	2588
244871	6133	576
100502969	991	0
330941	5617	0
382139	1016	0
77591	3368	866
74695	1633	0
320051	9601	234
68304	3644	66
75311	1237	2
11920	11964	643
244879	7347	423
110446	3373	2382
75717	6023	553
270160	2971	0
72022	2568	1
66402	520	0
100862116	393	0
270162	2605	0
244882	2225	0
13075	2373	0
73567	839	0
235379	4649	0
235380	10614	466
244885	2759	23
56506	736	249
67834	2404	1359
94180	2775	27
100039151	474	2
58233	3005	184
66317	1308	616
12903	741	0
64602	5808	1886
235386	5103	7
246735	711	0
26441	1096	664
110835	2738	0
110834	3123	0
108015	3486	1
109161	2941	517
71999	2102	404
83961	1928	17
244886	2407	6
110842	1464	1956
104360	1851	0
244891	5259	301
75258	792	0
665005	3938	7
26611	2042	233
19200	1851	9
56434	1729	794
244895	10982	341
66867	3541	505
235402	3295	6
382075	1080	0
121021	8050	0
235406	4564	219
102462	899	688
66069	1338	63
56294	4057	498
100038566	1133	9
20466	5243	874
72588	733	4
76794	883	11
73744	3221	1152
72774	1170	132
66199	824	354
67319	395	0
541610	2701	3
74211	4934	1951
73772	448	0
66812	2762	298
56807	3191	211
102614	1346	3
12858	693	2719
78323	3055	92
110119	1757	366
24044	2342	1442
71742	2826	354
235415	2859	1
235416	1737	3
100861732	885	0
12988	2276	287
13077	1892	0
13076	2787	0
353190	3343	485
102414	2494	2619
56380	3807	275
69459	1364	472
20361	3275	99
13070	1774	0
382077	3597	0
330951	2799	0
20897	3642	14
26968	2355	11
320563	4993	0
665268	1809	0
18854	5378	153
69106	2268	134
16949	3338	9
74286	1097	0
73529	445	0
74879	780	0
319477	2139	5
102657	3197	704
20320	2077	2507
73673	883	101
330953	3798	4
18007	7387	5626
665330	537	84
72141	2471	617
102774	2542	68
23806	6435	3960
621119	544	1422
100504377	3997	7
73893	1256	0
15211	1865	15
100504397	361	0
76183	2765	0
67287	2714	723
18746	2599	11178
71121	3355	0
546134	1368	4
71599	3904	13
270163	11974	286
100504539	1723	84
100504522	1118	1
23958	1999	2
665389	615	0
207596	9030	585
100504561	2448	0
102747	3117	81
320947	2619	2
67557	2308	5
100040447	1827	0
72565	4428	1469
330956	1637	4
66785	1846	0
619328	1959	0
622037	2678	4
100038496	1397	2
21887	5202	4159
56040	468	15752
71819	3426	169
74090	3500	7
93683	4626	334
100504658	938	0
100628602	77	1
330958	1205	0
66712	3013	0
100039897	467	0
11737	2089	1012
100504674	583	12
235431	3610	7
319480	4937	4
14155	6496	2046
76524	2136	582
677044	1232	17
75600	861	0
56469	3855	898
207667	3802	6
23938	2258	314
69478	598	64
78250	3375	1
66939	2600	674
17127	5090	3104
17130	2971	18
73397	355	0
68697	777	0
76814	316	0
235435	2171	0
68014	2784	115
67891	1422	19599
100861862	266	12
100217453	91	29
330959	761	287
26395	2387	923
93841	1162	366
66131	1211	105
213550	3970	212
214058	6631	12
53869	2333	1561
102442	8655	1610
214111	5213	5
69882	3208	332
57874	2733	1816
74388	4764	1620
56741	6214	4
19289	3146	1
97418	116	0
214424	2483	252
214425	4153	2
270166	2851	1499
50996	2455	203
208080	1381	2
74492	2969	4
70784	3877	4
330962	488	0
69606	2042	48
27965	2690	493
384945	1512	0
434410	690	0
102595	3267	1224
208084	3680	12
100041121	207	0
71973	1956	7
18247	1843	830
214812	8585	1535
56404	7162	428
68026	2387	151
214897	7183	639
19035	960	1728
382083	2555	2
56440	2079	615
68250	1253	697
13143	1769	112
235439	15229	1306
74165	3935	73
235441	2201	814
76459	3716	23
208117	4558	69
100038381	2034	1
68318	5185	28
235442	4751	367
100502606	1031	1
67941	464	1253
80907	2031	303
22003	3279	2263
100502636	1435	0
70549	12134	1560
387185	67	1
100861910	2150	1
75697	1330	0
244911	1352	9
320528	11523	700
434412	3796	0
74951	865	0
19883	1647	779
100502669	1306	2
320440	7977	2
100502648	2182	0
93697	4029	103
12306	1374	3485
100526560	88	2
100502720	1457	33
64290	2984	0
319970	1635	0
12175	2429	846
235459	874	501
72077	4301	0
76886	2883	0
71602	4944	2507
12442	1541	171
93836	4880	1512
66660	3783	1983
235461	8081	799
11487	4589	1710
100861959	952	0
15450	1920	6
64008	2644	34
19378	2264	5
28015	2472	2825
102371	2283	114
68178	6754	3403
21406	5061	1995
665964	612	56
235469	4361	502
100502819	1043	0
17427	1807	6
21778	4317	44
75115	1191	0
319758	8000	833
17999	5494	15479
639396	3505	11
100861984	573	0
235472	8764	0
72135	1745	2
67685	1978	3
546143	709	65
72278	3635	1496
55981	2193	122
66364	492	135
11891	2971	32
66991	1686	0
225215	1522	460
436081	315	1
208898	8081	21
546144	5218	164
100503019	2707	0
15379	1824	1
235493	4521	1232
59046	4138	1504
17918	11684	134
208943	6733	2815
100503060	1379	0
14697	1925	139
12049	1228	0
50772	4242	3448
71274	1153	0
235497	2192	888
666190	759	0
50875	3590	3873
50876	10259	17
70082	1200	208
20255	2207	1
12160	2528	0
208982	3615	1
404194	2080	0
387285	3728	0
208994	3136	273
26944	1708	0
100503078	2907	0
69642	1224	0
70487	2031	1
214345	3139	271
100503134	1046	4
244923	6260	0
14629	3427	2025
68801	2781	1765
14531	2034	0
71538	2207	451
56542	6930	308
19817	332	52
320295	1447	5
14860	958	895
14857	861	0
100042295	874	0
100042314	874	1
18379	1332	0
382088	735	0
14858	855	10
434423	641	1
67968	1207	0
100048658	2209	8
214763	4000	22
68291	2364	213
13627	1790	82344
100503203	598	14
235504	3201	690
235505	5867	1
100038575	3721	0
12816	11659	30
12866	754	195
100862063	385	1
69981	3660	1073
100862068	1248	0
74633	1520	0
100503238	951	0
70598	4207	3
215351	4938	2502
17920	7868	1947
63859	3587	0
15551	1161	0
319405	1855	0
75033	3061	0
65099	1893	12
83946	10729	1401
94353	911	182
75782	4782	4
212531	3501	719
100039222	1433	0
83603	3054	5
22137	3117	34
12040	1398	344
75253	1084	0
212943	5505	72
108837	5650	924
442799	2420	6
21983	3722	514
70348	1828	36
320615	9124	121
109785	4582	307
69519	1383	16
17436	3577	3133
319556	1843	10
244954	2525	3
20616	4259	0
382089	502	0
266690	2629	305
666777	364	0
244958	2076	0
382090	5295	712
76365	4679	0
23959	3580	36
244962	3112	714
56403	7340	4121
72655	1011	379
71640	3497	1051
547109	1836	3
320692	3177	0
100039707	783	64
100039674	2464	0
12047	796	3
666731	1990	1
319673	2818	0
100039741	937	0
12044	796	21
666747	2262	1
319213	743	0
12045	764	33
107885	768	112
209743	4250	1
66111	1324	1914
330998	2475	0
387179	69	0
74700	1451	0
19417	4729	47
13036	1623	3476
21761	1983	1570
108153	5346	173
67016	5936	100
434428	1515	470
22771	3350	0
22774	4088	0
100504689	1117	0
22038	2141	4272
18828	1900	3406
78459	1052	0
235527	3259	2
78575	4069	0
26432	3712	25
331003	1708	0
78349	617	0
68861	3950	157
331004	3492	0
54371	6242	19
67958	7736	1149
75552	2305	0
76477	1866	8
22063	3014	10
102502	3697	46
73410	2771	1
245000	8074	438
100504734	3371	5
24127	5506	389
235533	2746	462
211586	7645	551
11933	1833	1853
270185	790	0
19823	1132	594
114713	5699	872
245007	4091	1481
319859	763	125
319707	1663	1
235534	3120	152
211949	2232	3
100502670	4427	0
100502694	3382	15
192287	3061	1004
78911	2463	0
64085	4351	0
74080	2160	77
19659	2628	3816
100862273	624	0
19660	672	0
75881	1152	2
50797	3043	4287
64655	1216	200
331011	1483	0
623166	1059	0
623186	762	0
71979	1814	0
546157	1504	0
768252	3732	0
26927	2520	0
23873	1074	96
382097	1337	2
74769	4854	1236
623459	785	0
68121	2580	215
272636	4491	816
17532	4032	68
623534	792	1
69797	864	0
74125	6870	530
83703	2103	259
333424	2757	0
72507	3928	9
56492	3121	0
20669	2065	3
108970	577	0
213208	2478	50
17973	1685	375
245020	1585	3
20842	6010	929
66904	2291	1178
77853	4924	1430
235542	7361	1937
382099	846	21
270190	4667	4
442798	974	0
16716	5449	0
28135	2696	408
69010	408	552
56332	4191	1846
434510	931	0
20187	3267	1073
24059	4033	294
270192	4734	3
100862137	1105	0
20818	2991	1533
22041	2332	524878
71775	2275	16
235559	5112	835
321022	4552	3788
100529079	2178	0
107993	1570	0
81907	3692	3
100862157	520	0
319215	2765	0
100503358	2323	0
74025	6426	115
66663	2402	1131
102632	3348	504
252837	2109	1
235567	7697	950
56318	5957	37
100316725	75	0
74020	3654	0
94062	1531	544
75686	1606	9
73532	871	0
208583	2625	5
66595	2826	112
235574	5266	4922
100503387	3334	0
434434	737	24
75669	4884	282
100503431	830	0
245026	7471	2
665033	9297	2
68553	7439	1
235582	4226	1
387153	90	0
77305	4313	1308
387249	88	0
67905	2070	346
23999	1594	257
81897	3471	0
11655	2702	1426
70235	1707	79
235584	3213	4593
19944	710	42
109652	1431	599
68644	1434	243
76491	1475	1194
59092	2039	781
436090	1981	3
235587	2633	363
27966	1537	529
74267	634	1
75470	544	0
68265	1122	2
67320	727	1
100041096	474	0
108068	3323	0
21767	1854	763
81000	9326	685
321006	5392	1089
109095	3016	542
74840	2206	1796
100862194	821	2
208869	9063	6
102626	2816	1313
12700	2161	2481
69536	2194	284
235599	2552	108
56808	5543	11
56395	2177	703
56368	1782	290
56032	1458	218
114602	1753	8
56289	2130	5665
80385	1661	315
15587	1849	246
15586	2179	202
56441	1998	451
109685	1830	108
15983	1980	634
434436	512	10
20347	3436	20
14678	2177	4049
76257	2726	255
100862215	1513	0
14685	2208	0
100862235	946	0
20350	3393	320
83486	3087	1785
19654	3989	720
72825	2095	698
19882	4706	10
67722	3993	0
235604	3031	3
22036	2697	38
74153	3162	364
68176	1062	1
69398	2375	195
27399	4412	1901
331026	1789	371
84585	4314	817
320844	2543	167
15235	2286	2
235606	2391	559
12217	15937	1
13138	4415	4214
66257	2103	73
434437	1325	298
102791	1629	243
11848	2126	4555
14775	1045	6840
22258	3668	1557
112418	1101	24
434438	2878	0
434439	687	0
78267	2953	108
72454	3108	148
16779	5624	1119
71472	5218	4369
97541	2722	5772
69232	3362	2384
23918	1632	155
66706	1067	152
387186	74	0
723864	85	1
67789	1737	759
83669	4092	874
74443	1810	15
23807	3924	2100
57279	1783	945
19087	4041	1327
76500	1842	1297
80987	2870	154
107934	11547	6
171429	3143	19
69384	538	0
22273	1656	3274
12836	9198	116
751536	82	0
171530	1002	3
270198	3361	23
66940	1931	1889
22040	1137	167
235610	2572	254
100862078	525	7
66167	637	3
66658	2397	33
665413	2163	9
235611	8600	2082
100503119	763	0
320082	1486	0
211305	1485	0
434440	1481	0
50757	1497	0
668758	1839	0
382156	1827	0
320083	1511	0
235612	1462	0
635668	1472	0
382105	1495	0
382106	1490	0
546160	1484	0
546161	1519	0
382109	1824	0
76998	1557	0
78709	680	6
378954	1279	7
54369	1025	63
12796	599	1
12530	3627	477
17758	8818	1335
100862290	452	0
72831	4500	744
100038739	2633	2
20588	5673	1711
29873	3871	117
72341	2064	62
235623	4286	2185
104831	5336	3607
18054	1161	0
270201	4530	860
16578	3489	20
235626	8350	3636
67169	1164	140
235627	8803	806
72654	821	224
19228	2721	1
17897	898	0
235628	1555	0
73336	1838	0
272643	1995	0
260408	1232	1
74306	1257	0
235631	1455	0
20776	2437	5
235633	5224	1556
235634	499	0
21667	1927	0
74249	3657	0
235636	2460	0
100038395	1067	0
17002	2742	18306
100504625	433	0
54199	2110	370
71268	3260	549
17350	2598	341
77781	7249	1000
320429	10520	1
245038	3498	4
20840	2515	0
74100	10727	0
723815	76	0
100504643	2923	0
620760	6551	0
100043801	908	0
102688	2179	0
18571	5975	6301
76499	6550	826
22221	3853	2712
72179	3203	9
382111	3874	0
77049	2698	0
12046	444	0
75100	936	1
75116	1255	19
56693	1714	118
100504715	6856	110
12091	2353	1383
12773	2787	1
636931	5197	0
78893	2983	872
235661	2046	1320
67213	3352	7521
102545	1137	184
70031	1064	449
333433	4393	1889
100043813	374	4579
74486	1872	429
100862039	1220	4
68292	4221	2328
111186	979	0
73856	807	0
73748	3652	0
668829	556	5548
21813	4788	1885
207181	8216	37
100502649	1657	0
100039681	378	1
27215	4773	1025
67899	1188	358
100502695	1187	2
71196	837	0
13813	3715	8
54214	7532	2365
104099	7091	10
100039768	1327	3
69274	4627	513
387218	90	0
22351	2915	247
18799	2651	123
320256	5263	9
235674	1669	211
382113	2198	0
102570	2008	16
109280	1455	8
108737	4776	1788
17874	1905	1638
113868	1758	1905
102448	3978	162
11481	1710	35
208194	3888	108
20271	8547	14
20264	6420	0
24046	5837	2
67561	3821	895
74498	3483	328
74052	4182	0
215418	2890	5923
22437	5839	62
13051	3729	9
12776	1156	0
208638	1583	358
16785	1861	13511
104433	130	6
546166	1723	8
17433	4440	0
245049	4762	171
68969	917	277
215446	3453	120
67115	935	4335
100502773	1323	0
100502807	2190	2
76402	642	0
78060	583	0
12387	3623	10355
209012	4078	23
67095	4886	2309
12424	686	159
69032	996	30
75384	726	0
22354	4902	740
215474	5783	107
26901	517	592
18087	7015	7504
320301	3304	18
270210	6353	766
72330	2455	14
74770	1995	30
100502861	2640	120
56295	1873	422
59289	2784	2
13124	1950	0
69430	1848	13
100502928	1138	2
245050	3723	0
215494	2369	62
20623	4845	579
102566	2599	1627
67469	3148	5496
654800	566	6
319626	3978	0
387156	99	0
671232	4969	1
382117	3039	59
235682	6189	1259
331045	2504	6
382118	2228	89
666257	1629	0
22646	2004	11
66202	3361	108
209737	4823	131
66079	1045	142
331046	2767	112
69035	6987	888
66446	1037	146
21922	992	12
109332	3849	4172
72309	1733	184
100502992	792	18
102436	3881	34418
29806	4853	2086
83493	3433	834
22599	3287	0
102680	1894	0
654467	1428	2803
93730	3421	243
12769	4392	0
17281	8058	847
80901	1893	0
23832	4453	0
12768	2831	0
12770	1460	0
12771	3273	0
12772	3589	0
12774	2926	0
630836	2759	128
100861606	991	0
235779	2404	0
75135	1210	163
671650	3165	402
19054	2517	201
17724	955	16173
17725	1582	9153
17716	957	82186
17717	1038	57705
17708	1545	411393
17709	684	136237
17706	204	16452
17705	681	132597
17710	784	173777
17718	348	14268
17720	297	15257
17719	1378	115532
17721	1824	61474
17722	519	16912
17711	1144	152074
673652	389	0
100042019	537	0
100861749	3698	0
100861738	2223	0
66776	2863	0
100861966	1904	0
