EntrezID	Length	MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1
100861890	376	0
12927	3280	8480
23837	1215	1576
66817	1943	186
56773	1935	0
234740	2887	194
93739	980	791
30947	3159	38
85305	2173	2399
57321	3599	375
627828	1604	1135
170571	4850	17
791378	2006	0
270096	5157	369
668110	901	5
208936	4855	4827
67528	1087	41
270097	3655	9
71122	1582	5
100504738	943	0
403395	2930	0
80707	2251	282
17132	3642	289
75465	515	0
75796	8087	69
78213	558	0
66531	1440	84
72155	1768	148
234776	4877	271
69528	2971	14
68133	1337	358
76645	7386	0
63857	2532	19
209239	2652	186
100504395	2075	111
74440	4735	3219
234779	4298	67
74032	2835	23
15486	1280	0
68533	1054	152
100504406	1133	1
12554	2290	5544
68196	1165	2399
56690	2100	68
71839	1961	3727
117148	1971	8
234788	2623	2
56453	4375	3452
72552	3169	151
68270	2821	1
21341	3255	175
628061	456	58
75773	1928	0
66733	3806	0
67866	1169	6
69047	3223	326
74347	2574	155
72042	1639	18455
234796	2142	82
22224	3236	3281
78892	4150	25674
102193	2854	367
234797	6284	99
436062	1190	0
382034	6953	841
272551	1038	222
100038388	2538	5
68918	734	140
18117	4933	663
12857	679	6166
15900	2829	196
100503115	597	0
68790	2380	4
15227	1062	57
234814	2444	137
14234	2725	20
14241	2960	0
76405	1080	1
72259	964	0
76454	4355	182
67443	1712	4172
142682	6476	1896
57340	3903	12
234825	2083	343
100504526	714	1
20539	3513	7982
407789	2260	0
12352	1248	1
53325	5455	558
195209	12584	211
22761	3386	533
170732	1340	4
76014	3804	1520
234836	654	3
13057	759	583
192156	1864	215
100689703	2821	779
319574	627	1
30927	1589	49
68718	1783	678
66965	3066	1156
234839	8216	1566
67177	2191	402
11821	866	1241
50917	2586	105
59005	610	329
382035	1144	1
12398	7964	32
319463	3344	0
382036	2339	0
257633	2207	171
12555	2843	3
77087	8816	5614
100503178	2028	99
234847	2558	994
100861897	489	4
270106	780	112
100302565	48	21
102278	2405	11
57429	1160	46
13479	2243	151
234852	2171	954
320869	518	5
234854	1649	372
78779	2380	26
71186	1229	23
72325	2779	455
57247	4877	439
14087	4541	163
234857	2333	30
66855	3836	4768
17199	3663	1
22152	1723	22
23854	4107	542
114896	4268	1049
72185	2637	30
104346	1680	237
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	0
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	3
69581	3367	3353
234863	1434	1
19341	1412	388
100043296	435	92
73420	2673	261
11459	1433	134
234865	5808	515
56199	4306	274
100861938	788	0
102162	2893	687
100316819	82	0
382038	5773	1517
108148	4110	982
69062	829	0
209966	2824	1
76332	2825	285
11606	1839	71
73647	2330	1
69551	3307	1665
234875	3049	723
68865	1165	84
69627	1315	109
330863	8808	1
66523	1382	522
14712	2984	1121
102058	7407	103
244666	2116	370
112405	3524	755
53424	2391	1470
244667	2597	12
244668	6365	380
75930	955	0
74393	3548	4
66566	1155	162
270109	7212	1
234878	5692	339
16525	2303	2599
210027	2784	16
67892	763	98
212728	5060	295
100861955	1490	1
270110	4530	7113
414091	2546	24
67952	4986	3544
52202	3432	482
93742	8019	5142
628847	465	1
18186	5921	175
100316680	80	0
16412	4194	38444
100042659	1194	1
74703	1990	0
75453	1637	0
72139	1472	70
100862012	921	4307
100628572	75	0
114673	1382	0
67667	2270	123
244672	3953	340
234889	13727	100
67618	2870	691
69149	2426	55
78100	2740	481
14802	6152	68
12362	1513	583
12363	1432	2693
12364	2605	1854
71785	1795	48
71829	1520	1
110350	13972	820
76863	1201	1079
17386	2675	4
17381	3607	10
83996	1997	0
17392	1801	76
83995	2024	0
17384	1714	3
17394	2453	3
234911	1656	2
30800	3276	1
17393	878	1
71929	2871	6194
11797	3140	3939
11796	2813	3794
22601	4171	14053
234912	1592	96
234915	3647	186
76669	1110	0
100316772	96	0
22068	3259	16
18667	6889	535
791396	3983	126
71544	5404	2752
100579151	674	0
244682	4270	1
78219	781	0
77532	2952	217
66396	4642	569
270118	6743	3690
18689	1391	0
77116	3122	2204
74360	2843	670
72826	3672	669
75747	2158	642
71946	4470	198
244694	2662	7
66070	1152	1041
75723	8951	13415
330890	2637	17
14345	3664	146
69325	688	1
56503	1764	87
17535	3004	451
14608	2252	18
64931	1841	3
55991	2075	2447
244698	5261	60
69137	1988	10
234959	3900	295
70984	2981	869
75316	1699	1984
319675	7371	358
100216535	42	0
170748	954	577
234964	3025	4
78025	433	0
234967	1937	346
244701	1244	0
270120	18468	56
66917	2205	923
72560	2690	37
546118	2639	0
234988	2155	1
72230	3839	41
73503	828	0
73732	1032	0
18322	942	0
258598	939	0
259070	966	0
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	516
624341	1642	0
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	0
434377	4732	76
22688	11407	232
235028	3665	151
77519	6285	547
244721	2755	48
66662	2355	6
30843	2662	321
66177	1939	1041
23988	3808	788
244723	1525	73
53867	6086	307
235033	1450	0
319278	1683	436
70726	1564	4
235036	1671	1450
53356	1068	2321
13433	6304	1675
14739	2815	265
66163	1289	1064
15894	2540	44724
78369	907	41
100503553	478	3
15898	2982	91
100316681	78	1
100009600	1010	23
68165	782	417
71766	3450	2592
54721	4873	527
12539	2456	3530
18577	5127	219
100503569	2078	11
50868	4470	413
94226	2495	11
235040	2541	209
215194	2598	522
12581	1271	376
11768	1738	561
68682	3592	3450
16201	4809	3844
330902	1986	39
60507	1321	453
13430	4021	2495
387194	70	2
17083	1487	506
382062	1307	111
59035	3220	1464
74766	2177	436
69773	3170	1180
666043	1253	0
100316714	133	0
20586	6376	4366
16835	4534	5496
67629	1349	95
235041	4853	1509
319899	6560	828
624219	865	1
100503623	840	0
19340	3868	88
235043	1102	215
67119	1545	17
235044	2608	90
66962	1846	29
13857	1829	26
71746	2550	631
77609	2200	3
19089	1995	1928
15571	5027	49
319601	2108	362
100503652	1518	23
26940	1673	423
625409	431	434
12797	1987	50956
66126	1053	441
11433	1616	1998
66268	692	139
619310	2960	0
69862	2302	0
235047	2107	150
235048	3574	17
235050	3238	39
625603	559	0
68743	5421	544
68283	2159	11
55934	1142	239
319845	3438	459
73230	3793	25
319239	3791	0
244745	4740	1085
320752	3441	0
235067	644	0
57246	6892	0
80517	2744	1470
235072	2535	4755
67484	2673	126
76898	3426	0
244757	3686	75
70893	2465	0
382064	2394	0
66948	2865	482
77862	963	179
69091	6873	901
78658	5503	731
83964	1970	189
235086	4751	58
102623	4862	124
75469	696	0
330908	6002	475
235106	1808	11
102607	5541	564
235130	5928	68
30806	3632	219
235132	8863	1020
100503725	681	0
19143	4017	916
11804	3694	27037
100503764	978	513
638580	718	1
382066	3408	102
235134	5161	617
235135	1575	0
12023	1791	104
330914	10972	1679
16521	4496	4
56379	3271	1
100862152	512	0
14247	3087	90
23871	5060	7411
100862175	1152	138
77119	1082	0
67703	4908	2091
442804	3799	7
20443	2029	930
78934	2402	79
69305	1194	543
117149	4868	389
235169	2177	799
67398	2934	2237
109229	1890	148
71989	1797	361
71133	1356	2
434394	318	15
57810	7214	976
382069	2185	3
30959	1675	3
67049	2012	172
76832	1643	48
56872	1016	1
100312956	1329	0
330921	2215	2
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	0
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	0
671003	300	0
434396	2342	0
100312948	330	0
235973	619	0
75567	696	2
11451	1095	0
12649	3397	179
16430	2697	3787
13663	2291	1443
235180	1285	32
208076	3539	887
66279	1020	231
56857	4436	47
100042561	376	484
245902	3525	24
72927	3089	7
74144	3689	168
19649	4726	0
235184	2306	245
69524	1854	360
57276	1170	1
64011	1293	12
20686	690	46
22619	3433	158
21376	1565	1438
208098	2518	0
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	0
258868	949	0
258802	942	0
258875	951	0
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	1292
258783	1960	16
258778	1520	0
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	0
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	69
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	147
235281	4606	0
235283	2814	47
73558	708	1
100503925	1528	0
71566	2929	2068
100862227	307	1
15481	2104	60368
108637	87	17
100302593	87	28
100302594	91	114
244813	875	2
70989	3068	17
54698	1876	3
72828	3243	471
78500	709	1
73144	728	0
100504017	2996	19
723892	80	0
723965	96	0
100042464	2578	656
387236	77	0
20660	6938	2092
78194	3539	0
235293	2249	1692
100038649	1963	5
21683	7338	7
272589	4967	632
110637	3488	29
69632	10483	4968
235300	3500	32
18988	2522	2
100862285	789	0
102644	2388	295
235302	574	0
72169	2830	5172
58235	5061	5210
100042548	328	0
100038652	539	0
21838	1735	184
53376	4386	485
235312	4275	0
259172	4275	0
213211	2271	93
100038560	1651	50
84004	2892	2924
12402	5083	907
270150	1086	57
170761	2181	42
270151	3980	203
192663	3626	71
102423	2100	199
71764	4334	444
13478	1905	250
15270	1363	378
15288	1757	222
71732	3180	709
100043172	636	8008
12282	4432	4006
14385	2086	80
60409	1168	442
75617	684	2566
382073	1159	147
382074	1666	0
22269	874	1
100504196	1829	24
80288	5339	1341
12145	2615	12
13209	6065	5784
58866	2042	1
102693	5461	4109
100861831	709	14
213827	3456	2794
76568	3337	807
71687	2354	87
192653	764	3
214162	16439	2734
27425	513	85
140630	6061	951
12502	1023	3
12500	1330	4
12501	1436	4
14012	3216	2607
319742	3836	139
270152	2458	3
100038468	2203	0
72821	4562	3
399548	4244	39
214523	2267	42
100502755	769	0
408059	1683	2
16154	3493	16
72229	705	0
214531	3245	97
59095	1792	88
11936	1017	7
74602	1259	0
114873	6885	6
214552	5488	1627
100502772	1040	59
23821	4194	1579
235315	3782	1034
18554	3815	980
21345	1586	110725
214597	4221	5651
100861852	710	0
18475	4241	2087
70661	6287	2062
11806	985	1
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	0
22687	2984	833
215051	2208	154
74361	2037	2
73040	2585	5
215467	1021	0
54725	4387	2530
100038460	2102	11
78252	3368	0
244853	3173	62
434401	387	265
667933	384	0
104444	1075	2073
67010	1915	1492
434402	628	36
18113	954	10
235320	5114	244
15561	2083	2
57014	2411	0
235323	4220	244
26951	2896	563
80893	2049	0
235327	2294	0
13489	1549	0
244859	2686	3
235330	3630	131
17967	9437	1191
100036537	1275	2
69631	1119	17
76509	1846	3965
19286	1036	197
170752	2075	0
66654	617	0
16173	866	8
100502907	1207	0
66925	1285	30
30057	527	323
270156	3343	603
72614	1259	14
235339	4035	1398
330938	5718	156
66952	1242	38
69253	840	70
12955	1185	1293
68721	1782	143
382137	1978	41
102580	2778	333
73699	5420	1511
235344	3552	969
244864	1786	275
235345	775	2
723932	77	1
723849	84	0
56057	1311	0
18985	2566	169
270157	1263	325
69809	1318	2
244867	6364	683
408028	1484	17
74072	796	0
14148	861	386
629557	1391	3
19684	4842	2921
244871	6133	217
100502969	991	0
330941	5617	0
382139	1016	0
77591	3368	990
74695	1633	0
320051	9601	86
68304	3644	791
75311	1237	13
11920	11964	548
244879	7347	530
110446	3373	2226
75717	6023	939
270160	2971	1
72022	2568	2
66402	520	0
100862116	393	0
270162	2605	0
244882	2225	4
13075	2373	0
73567	839	0
235379	4649	6
235380	10614	646
244885	2759	39
56506	736	430
67834	2404	2810
94180	2775	14
100039151	474	0
58233	3005	1340
66317	1308	775
12903	741	38
64602	5808	1362
235386	5103	87
246735	711	8
26441	1096	1018
110835	2738	2
110834	3123	0
108015	3486	2
109161	2941	1044
71999	2102	519
83961	1928	15
244886	2407	97
110842	1464	1310
104360	1851	1
244891	5259	856
75258	792	0
665005	3938	8
26611	2042	2117
19200	1851	14
56434	1729	5007
244895	10982	1166
66867	3541	950
235402	3295	54
382075	1080	8
121021	8050	511
235406	4564	240
102462	899	628
66069	1338	67
56294	4057	1487
100038566	1133	9
20466	5243	2619
72588	733	4
76794	883	10
73744	3221	1327
72774	1170	54
66199	824	328
67319	395	0
541610	2701	3
74211	4934	1157
73772	448	0
66812	2762	260
56807	3191	14
102614	1346	6
12858	693	1734
78323	3055	178
110119	1757	257
24044	2342	665
71742	2826	146
235415	2859	0
235416	1737	6
100861732	885	0
12988	2276	403
13077	1892	0
13076	2787	1
353190	3343	217
102414	2494	2350
56380	3807	68
69459	1364	486
20361	3275	215
13070	1774	1
382077	3597	1
330951	2799	0
20897	3642	14
26968	2355	159
320563	4993	13
665268	1809	2
18854	5378	556
69106	2268	293
16949	3338	144
74286	1097	0
73529	445	0
74879	780	0
319477	2139	258
102657	3197	274
20320	2077	8144
73673	883	32
330953	3798	73
18007	7387	4277
665330	537	82
72141	2471	465
102774	2542	105
23806	6435	9736
621119	544	1021
100504377	3997	12
73893	1256	0
15211	1865	162
100504397	361	0
76183	2765	0
67287	2714	628
18746	2599	13644
71121	3355	0
546134	1368	4
71599	3904	27
270163	11974	1506
100504539	1723	17
100504522	1118	1
23958	1999	1
665389	615	0
207596	9030	126
100504561	2448	1
102747	3117	260
320947	2619	12
67557	2308	120
100040447	1827	7
72565	4428	1493
330956	1637	0
66785	1846	0
619328	1959	0
622037	2678	0
100038496	1397	17
21887	5202	4324
56040	468	11086
71819	3426	417
74090	3500	6
93683	4626	1036
100504658	938	1
100628602	77	20
330958	1205	0
66712	3013	0
100039897	467	0
11737	2089	1230
100504674	583	18
235431	3610	16
319480	4937	27
14155	6496	4983
76524	2136	200
677044	1232	21
75600	861	2
56469	3855	807
207667	3802	7
23938	2258	690
69478	598	71
78250	3375	0
66939	2600	575
17127	5090	3120
17130	2971	493
73397	355	0
68697	777	1
76814	316	1
235435	2171	0
68014	2784	212
67891	1422	20505
100861862	266	9
100217453	91	34
330959	761	179
26395	2387	1945
93841	1162	549
66131	1211	375
213550	3970	483
214058	6631	19
53869	2333	1429
102442	8655	5258
214111	5213	16
69882	3208	441
57874	2733	860
74388	4764	2817
56741	6214	698
19289	3146	9
97418	116	0
214424	2483	86
214425	4153	15
270166	2851	967
50996	2455	445
208080	1381	6
74492	2969	27
70784	3877	744
330962	488	1
69606	2042	101
27965	2690	795
384945	1512	1
434410	690	9
102595	3267	1961
208084	3680	34
100041121	207	0
71973	1956	286
18247	1843	3508
214812	8585	2611
56404	7162	481
68026	2387	174
214897	7183	802
19035	960	2740
382083	2555	17
56440	2079	1004
68250	1253	117
13143	1769	95
235439	15229	1803
74165	3935	1674
235441	2201	598
76459	3716	2054
208117	4558	230
100038381	2034	2
68318	5185	156
235442	4751	3288
100502606	1031	2
67941	464	854
80907	2031	297
22003	3279	67560
100502636	1435	0
70549	12134	1551
387185	67	0
100861910	2150	13
75697	1330	0
244911	1352	34
320528	11523	1125
434412	3796	0
74951	865	0
19883	1647	289
100502669	1306	74
320440	7977	7
100502648	2182	0
93697	4029	273
12306	1374	6348
100526560	88	4
100502720	1457	36
64290	2984	0
319970	1635	0
12175	2429	2677
235459	874	775
72077	4301	0
76886	2883	2
71602	4944	3432
12442	1541	187
93836	4880	1597
66660	3783	3025
235461	8081	880
11487	4589	1712
100861959	952	0
15450	1920	1
64008	2644	35
19378	2264	7
28015	2472	3163
102371	2283	46
68178	6754	1388
21406	5061	3328
665964	612	46
235469	4361	490
100502819	1043	0
17427	1807	33
21778	4317	202
75115	1191	1
319758	8000	1412
17999	5494	45571
639396	3505	10
100861984	573	0
235472	8764	42
72135	1745	138
67685	1978	20
546143	709	82
72278	3635	901
55981	2193	84
66364	492	95
11891	2971	2894
66991	1686	8
225215	1522	469
436081	315	2
208898	8081	11
546144	5218	6
100503019	2707	0
15379	1824	0
235493	4521	626
59046	4138	1674
17918	11684	1371
208943	6733	135
100503060	1379	6
14697	1925	76
12049	1228	0
50772	4242	6606
71274	1153	1
235497	2192	534
666190	759	1
50875	3590	1357
50876	10259	210
70082	1200	391
20255	2207	2
12160	2528	3
208982	3615	91
404194	2080	0
387285	3728	3
208994	3136	498
26944	1708	0
100503078	2907	0
69642	1224	30
70487	2031	1
214345	3139	423
100503134	1046	2
