EntrezID	Length	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1
100862215	1513	0
14685	2208	0
100862235	946	1
20350	3393	160
83486	3087	750
19654	3989	465
72825	2095	703
19882	4706	3
67722	3993	0
235604	3031	0
22036	2697	118
74153	3162	142
68176	1062	7
69398	2375	19
27399	4412	986
331026	1789	838
84585	4314	422
320844	2543	222
15235	2286	4
235606	2391	478
12217	15937	0
13138	4415	1757
66257	2103	61
434437	1325	199
102791	1629	213
11848	2126	2652
14775	1045	6633
22258	3668	871
112418	1101	2
434438	2878	3
434439	687	0
78267	2953	49
72454	3108	57
16779	5624	406
71472	5218	2589
97541	2722	3387
69232	3362	1034
23918	1632	71
66706	1067	88
387186	74	1
723864	85	2
67789	1737	415
83669	4092	500
74443	1810	4
23807	3924	910
57279	1783	223
19087	4041	1444
76500	1842	383
80987	2870	110
107934	11547	2
171429	3143	29
69384	538	0
22273	1656	2963
12836	9198	58
751536	82	0
171530	1002	0
270198	3361	16
66940	1931	1046
22040	1137	149
235610	2572	182
100862078	525	0
66167	637	1
66658	2397	38
665413	2163	1
235611	8600	263
100503119	763	0
320082	1486	0
211305	1485	0
434440	1481	0
50757	1497	0
668758	1839	0
382156	1827	0
320083	1511	0
235612	1462	0
635668	1472	0
382105	1495	0
382106	1490	0
546160	1484	0
546161	1519	0
382109	1824	0
76998	1557	0
78709	680	4
378954	1279	9
54369	1025	142
12796	599	0
12530	3627	603
17758	8818	1115
100862290	452	0
72831	4500	583
100038739	2633	8
20588	5673	824
29873	3871	6
72341	2064	77
235623	4286	2404
104831	5336	791
18054	1161	0
270201	4530	274
16578	3489	22
235626	8350	1463
67169	1164	34
235627	8803	516
72654	821	145
19228	2721	0
17897	898	0
235628	1555	0
73336	1838	0
272643	1995	0
260408	1232	0
74306	1257	0
235631	1455	0
20776	2437	0
235633	5224	172
235634	499	0
21667	1927	3
74249	3657	0
235636	2460	0
100038395	1067	0
17002	2742	57237
100504625	433	0
54199	2110	303
71268	3260	431
17350	2598	294
77781	7249	739
320429	10520	0
245038	3498	0
20840	2515	0
74100	10727	0
723815	76	0
100504643	2923	0
620760	6551	0
100043801	908	0
102688	2179	0
18571	5975	3298
76499	6550	339
22221	3853	1118
72179	3203	13
382111	3874	0
77049	2698	0
12046	444	0
75100	936	0
75116	1255	5
56693	1714	81
100504715	6856	82
12091	2353	894
12773	2787	0
636931	5197	0
78893	2983	479
235661	2046	645
67213	3352	15319
102545	1137	272
70031	1064	972
333433	4393	1457
100043813	374	1490
74486	1872	249
100862039	1220	0
68292	4221	2127
111186	979	0
73856	807	0
73748	3652	0
668829	556	2366
21813	4788	1250
207181	8216	19
100502649	1657	2
100039681	378	0
27215	4773	781
67899	1188	197
100502695	1187	0
71196	837	0
13813	3715	0
54214	7532	1947
104099	7091	10
100039768	1327	12
69274	4627	219
387218	90	0
22351	2915	181
18799	2651	16
320256	5263	10
235674	1669	82
382113	2198	0
102570	2008	5
109280	1455	5
108737	4776	686
17874	1905	1241
113868	1758	941
102448	3978	51
11481	1710	37
208194	3888	122
20271	8547	2
20264	6420	0
24046	5837	0
67561	3821	413
74498	3483	449
74052	4182	7
215418	2890	5134
22437	5839	18
13051	3729	0
12776	1156	0
208638	1583	454
16785	1861	6568
104433	130	1
546166	1723	13
17433	4440	0
245049	4762	23
68969	917	179
215446	3453	49
67115	935	1824
100502773	1323	0
100502807	2190	1
76402	642	0
78060	583	0
12387	3623	6053
209012	4078	4
67095	4886	1036
12424	686	761
69032	996	34
75384	726	2
22354	4902	1477
215474	5783	266
26901	517	525
18087	7015	4610
320301	3304	7
270210	6353	428
72330	2455	3
74770	1995	7
100502861	2640	30
56295	1873	368
59289	2784	3
13124	1950	0
69430	1848	55
100502928	1138	3
245050	3723	2
215494	2369	115
20623	4845	483
102566	2599	1145
67469	3148	5767
654800	566	9
319626	3978	0
387156	99	0
671232	4969	0
382117	3039	96
235682	6189	968
331045	2504	1
382118	2228	64
666257	1629	0
22646	2004	3
66202	3361	83
209737	4823	178
66079	1045	120
331046	2767	83
69035	6987	713
66446	1037	141
21922	992	13
109332	3849	1897
72309	1733	60
100502992	792	9
102436	3881	35875
29806	4853	1312
83493	3433	990
22599	3287	0
102680	1894	0
654467	1428	1428
93730	3421	224
12769	4392	0
17281	8058	564
80901	1893	1
23832	4453	0
12768	2831	2
12770	1460	0
12771	3273	0
12772	3589	0
12774	2926	0
630836	2759	210
100861606	991	0
235779	2404	0
75135	1210	66
671650	3165	158
19054	2517	52
17724	955	4048
17725	1582	8990
17716	957	57913
17717	1038	39173
17708	1545	287889
17709	684	100096
17706	204	12241
17705	681	91692
17710	784	115860
17718	348	7543
17720	297	10814
17719	1378	76458
17721	1824	52076
17722	519	14068
17711	1144	106612
673652	389	0
100042019	537	0
100861749	3698	0
100861738	2223	0
66776	2863	0
100861966	1904	0
100861971	1497	0
668958	1960	0
630022	1960	0
668960	1952	0
74851	778	0
100042159	1960	0
100042168	1949	0
627264	1960	0
668963	1960	0
668964	1960	0
546185	1955	0
100042254	1491	0
100042275	1943	0
434724	1406	0
17870	2362	0
434725	1960	0
58242	2623	1
102991	2203	0
102954	1751	2
12155	3063	2
208431	4428	103
71422	904	0
331374	7158	0
209091	4554	0
11643	2994	0
12728	4353	215
723974	92	0
751560	109	0
723851	65	0
387183	68	0
751544	96	0
54651	3240	13
100270707	1878	0
68355	946	11
54646	3328	9
78185	3456	0
20371	3928	0
54638	2256	149
54652	6075	0
20977	2482	1
54630	2376	56
18824	870	125
54634	2908	4
209416	3575	453
54636	1568	181
54637	1206	46
54648	3641	447
209446	3274	760
54645	2922	421
100316807	121	0
16506	1956	1
54644	2493	620
18715	2041	77
22232	2715	1180
54633	1334	293
21855	1641	426
30052	2193	0
353283	1077	0
15185	4142	406
14460	1807	0
69824	672	0
668975	1201	0
20937	3116	157
100504708	683	1
22376	2094	0
627782	1454	63
73447	4233	790
19652	3504	558
70226	841	9
209815	2648	243
13595	1741	1394
53627	1896	24
54632	3425	308
209837	1857	0
385312	877	0
387131	877	0
67985	875	0
387132	929	0
546263	540	0
668976	522	0
278174	604	0
387284	640	0
631002	518	0
382206	604	0
387586	602	0
625480	507	0
436188	504	2
102941	2612	1
434726	842	0
434727	850	0
100042782	856	0
83457	848	0
434728	695	0
434729	733	0
75775	1781	0
236285	3920	0
22439	5043	13
76383	525	0
547154	539	0
100862340	582	0
13058	4752	4
333452	432	0
67117	2153	845
67334	554	0
385317	550	0
236643	2301	2
51795	2456	4
19893	6751	35
18416	2265	0
71180	524	2
21912	1774	2044
68041	2059	148
100042922	501	0
100042927	490	0
100042929	318	0
100042931	318	0
547160	494	0
100042939	318	0
100042943	509	0
100042944	442	0
100042946	318	0
236663	330	0
71458	7011	921
72937	1359	6
100043946	1412	0
70495	2368	2908
245347	939	2
69155	2572	209
26896	7361	946
552913	1662	6
70489	887	2
22284	11903	1800
100043002	747	208
72122	701	1
13205	4571	13868
236690	3621	1
12361	8260	454
23890	1898	2
319200	2497	1
385328	510	0
67395	904	0
100503053	345	0
66742	673	0
17161	4161	166
109731	2412	0
17986	1929	0
74405	2554	0
72018	1950	350
278181	4512	6
436196	4512	1
331391	4512	0
73547	825	0
22289	5265	1475
75905	1799	0
723827	95	2
723828	79	0
100503338	5060	4
278255	872	0
60322	2196	3
236727	2469	26
19889	3786	304
382207	2472	83
19733	1574	0
104130	853	1201
236732	3718	229
22201	4120	3580
18555	3042	1720
236733	3464	10
11836	3237	961
20964	3213	0
21857	890	152
18636	1524	30
13712	3540	164
22294	833	27
320742	2201	23
319535	5944	59
278203	640	0
245368	4658	2
385338	493	0
100503481	1719	0
629024	771	2
331392	1975	21
11609	2868	0
56774	3433	344
76705	1948	0
67455	3222	402
72404	4113	148
236749	1310	18
546272	2588	0
100043216	2579	0
546282	875	0
100040417	888	0
382277	886	0
100038977	1131	0
100038997	636	0
100503930	671	0
382275	824	0
100039030	892	0
100039065	1129	0
100039078	659	87
664829	924	0
100039120	893	0
619991	893	0
664844	645	0
664861	740	0
100042175	894	0
100039194	888	0
100039208	1682	0
664877	749	0
100039240	889	0
664890	740	0
22526	907	0
100039324	864	0
100039334	1682	0
664923	749	0
100039377	907	0
664944	740	0
100862354	645	0
100042087	749	0
100042103	2128	0
100042109	874	0
100042122	740	0
100042144	894	0
100504357	1682	0
664989	740	0
100039467	907	0
100862067	1497	0
100040467	950	0
100040458	1497	0
100040448	1497	0
100862118	711	0
100862274	1497	0
100862314	778	0
100862323	1497	0
100040482	1949	0
71847	1955	0
100862329	1921	0
100862341	1497	0
100040533	1950	0
100040552	778	0
100040606	1951	0
100039419	1428	1009
100040698	1960	0
100040732	1701	0
100040781	1497	0
100862369	1497	0
100862389	1497	0
100039522	740	0
100503691	1682	0
100039550	924	0
100039573	740	0
100039585	894	0
75974	6665	3
16164	3686	234
72693	2189	0
547166	612	138
74365	7370	356
621901	300	0
53328	1838	834
338351	6153	242
194744	1111	25
11740	1238	6784
69591	1038	10
100503771	701	39
77644	3340	762
22209	1661	632
77286	3268	153
100534633	460	0
56526	6698	18
245381	1574	0
67248	394	2
100503795	309	0
104369	122	1
68134	2188	287
67050	4262	192
434756	1792	0
54405	494	1540
69942	1125	7
194854	1663	0
385343	883	0
75199	783	0
382209	1048	0
664609	891	1
100861623	828	0
100861640	880	0
100039913	761	0
57737	886	0
100039948	779	0
100135654	648	0
434759	903	0
434760	795	0
546295	3963	0
664610	759	0
100040016	779	0
100135657	648	0
194856	977	0
434764	779	0
621852	833	0
636177	929	0
546294	720	0
434766	800	0
664608	978	0
434758	1053	0
622301	779	0
622311	657	0
18617	756	1
19202	865	0
547168	983	0
434768	1206	0
104384	882	0
436199	825	0
194735	1194	0
434769	760	0
194738	805	0
382282	935	0
73614	1254	0
56805	5122	315
245386	3427	5
100526512	80	0
67821	4062	0
16784	4111	2447
72584	5061	686
68995	876	452
59048	1507	503
77883	1184	0
78631	520	0
100504400	508	0
53623	5192	0
331401	7619	871
11798	6550	604
20843	6089	1075
100039899	1549	0
20400	819	0
23963	8365	0
236774	2243	0
245403	2881	0
245404	3534	13
68800	1110	0
75133	769	0
73360	1339	0
434775	3505	0
93761	4055	4
320634	5184	347
30878	3148	2554
170745	3498	0
74131	2584	1
208884	2995	1264
72554	2431	257
100500713	1684	3
320376	6125	69
56501	5847	20
26926	2100	1106
19337	973	0
208968	4474	191
20523	1767	28
236781	2269	0
209003	1743	42
209005	2122	2
209224	3106	94
75404	3039	0
100041697	562	79
236784	960	0
236785	960	0
209268	5583	1
257978	933	0
258385	930	0
258289	999	0
100504564	919	11
103012	6565	1257
70415	2009	11
385354	4647	2
72065	3545	869
171170	8671	159
50786	4286	0
83563	4133	0
74279	1454	0
14735	2325	427
14734	2269	4
100861693	581	0
751531	109	0
100504594	1972	0
723852	75	0
723942	91	0
387195	84	0
723923	80	0
100124431	83	0
723829	65	0
751866	2031	0
100041925	463	2205
434778	1536	4
70998	4350	151
15452	1349	424
100861729	618	0
751532	82	0
723869	91	0
723938	69	0
723901	85	1
72575	2993	49
723910	99	0
723879	71	0
723907	95	0
56096	1070	0
78755	4334	239
73866	736	0
70380	1753	348
69501	478	0
71159	762	0
72865	953	3
66158	1276	138
553127	1232	18
100504039	1219	0
75013	1203	0
75514	1224	0
333473	2613	0
22441	1032	0
100040260	810	178
100040317	690	0
625508	707	0
666096	615	0
100040867	700	0
100040894	700	0
666122	723	0
666135	662	0
666151	533	0
666161	696	0
75140	743	0
626274	468	0
625210	650	0
100039055	650	0
626315	468	0
666107	621	0
70691	1020	0
331416	951	0
72030	547	0
78619	3738	3
320237	3064	3
236790	3808	244
100504519	931	22
270599	1040	0
236792	4084	1611
100628628	63	0
236794	4916	288
14199	2875	8
320923	2795	0
236798	9253	0
12209	2772	0
72459	2975	580
170828	1187	0
100502842	758	0
21947	1250	2
73341	4569	83
19655	3743	691
353374	62	0
245423	2156	0
245424	5410	0
22773	4035	0
75352	1572	0
100862172	698	0
14168	2494	2
100124476	79	0
14071	2733	0
434782	1119	1633
109904	3614	0
320940	6047	269
751545	90	0
631784	1419	0
279618	1204	0
20675	2065	0
331424	869	0
631990	2313	0
320247	2873	0
245440	1600	0
434784	1335	0
74437	2025	0
70936	647	0
75545	778	0
671878	1615	19
627470	604	0
70696	1649	1
245446	3935	0
70062	857	0
74862	703	0
245450	7937	1
100861774	430	1090
100049546	62	0
100124496	77	0
100049548	65	0
100124462	76	0
100124493	78	0
723939	67	0
100049545	71	0
723887	75	0
100124480	78	0
100124479	78	0
100124460	78	0
100124478	77	0
723873	75	0
100124441	81	0
100124473	79	0
100124464	81	0
100124440	79	0
723888	74	0
382217	782	0
666842	690	0
66780	1426	0
387197	66	0
723918	78	0
100124449	75	0
236844	366	2
100038638	2743	0
14265	4395	741
207854	931	0
100040244	1091	47
627927	527	0
14266	4486	0
74305	1132	0
75509	546	0
15931	4973	809
68618	1057	93
619303	840	0
628012	924	0
236848	1989	465
628053	828	0
333639	3457	134
667013	1048	1
17772	3871	129
53332	4634	614
171486	3600	1241
15354	1656	239
14765	1801	1
67048	4174	641
382221	2148	4
208748	5898	4
77905	938	0
12789	3038	0
17140	948	0
14404	2791	3
723894	82	0
723919	85	0
236852	1821	0
14396	3727	0
100316827	107	0
100124463	80	0
57249	2000	0
26370	1186	220
18194	2218	997
22673	3557	144
100316779	66	0
385377	2287	0
245468	3405	0
434794	1191	0
22445	1647	14
574438	1650	0
574404	2773	3
574405	2862	28
627081	1134	3
100504429	1015	0
574437	1617	48
27083	1288	2
14070	2490	76
72891	1223	0
22446	1584	20
27084	540	0
434795	2425	2
27081	6377	204
22754	5749	4
24102	1016	0
73738	1365	300
100504490	419	0
12111	2389	51
100861843	472	0
320707	4483	0
75590	2700	20
93843	1676	10
102857	3981	674
27061	1214	1734
11666	3401	322
140571	6022	98
56504	1964	8
15929	1331	1655
20832	804	6921
245469	3972	20
16728	5288	21
12000	1811	0
171207	3321	21
56292	1056	306
19703	1418	271
15161	8093	1463
16179	3955	2724
100628601	71	0
751533	88	0
17257	10276	570
14539	1221	34
385380	1420	0
83553	2471	1
192176	8347	1339
13726	1303	465
110954	795	912
104368	129	30
69537	1724	179
66826	1854	675
54411	2189	3456
14567	2657	1090
108160	1383	598
18846	6943	122
66192	760	298
27643	2317	841
214601	2023	77
66294	1765	265
16151	7237	478
14381	2616	2286
628456	627	0
258393	948	0
434797	2861	0
667379	711	0
667387	651	0
628518	776	0
100041594	711	0
546325	2857	2
628573	600	0
100041642	711	0
669291	631	0
100503280	1688	0
210710	2129	6
245474	2803	404
17524	2458	845
434800	703	0
14069	7509	13
67391	3261	450
17763	2035	29
210766	4456	414
22327	1601	353
67790	3362	19
74396	3376	19
102866	3421	352
667537	438	278
238829	1010	0
619294	1103	0
74987	1003	0
21372	2302	341
628893	639	0
19108	3216	381
54192	782	0
628923	800	0
71351	798	0
18249	757	0
546335	775	0
628991	516	0
236874	759	0
74910	1297	0
546336	3965	20
70864	1648	0
667736	1390	2
100041373	2097	3
636104	2832	2
71967	1946	0
192216	4082	196
245492	2645	0
13405	13852	751
100502723	1074	0
71996	840	0
66724	6364	359
14933	4427	4336
100041562	1771	2
71398	3835	1
73495	1048	0
11614	1794	0
434903	2401	0
245502	531	0
331461	2739	0
245506	2400	0
100499530	80	1
18630	4182	0
245509	3093	0
245511	2618	0
212952	993	0
17146	993	0
278167	1035	0
667988	1035	0
73487	495	0
236891	1083	0
629542	1360	0
74271	1251	0
278087	1035	0
17145	1143	1
215641	2160	0
668061	321	0
546347	560	0
100042663	502	0
69357	577	0
11878	2731	0
18968	5347	261
236899	5229	0
236900	2000	28
385493	3000	0
629591	438	0
22764	7002	472
26905	3587	2388
236904	5256	71
631145	1140	0
68316	1262	102
100503393	3089	0
94275	2752	2023
14853	2494	9
668166	5623	45
631331	2194	123
668171	7005	172
270624	4176	14
236915	5012	9
72345	8469	141
70392	1260	0
245522	2144	4
547176	3365	0
76386	499	0
76130	2598	737
100503437	1323	7
17698	3840	207
100503808	354	0
100038363	2777	0
723814	110	0
278180	1432	0
245525	1972	0
15203	5934	194
76206	3194	0
668236	559	0
245526	5379	0
245527	5819	20
11835	2999	15
94190	3932	235
77929	5195	1435
236920	4963	59
13641	3258	80
100038584	1794	0
18744	2700	521
100042947	294	0
620592	1416	0
13607	5111	35
751534	89	0
245532	1594	67
408193	873	1
18518	1518	962
668257	1607	0
245533	1395	0
57385	4434	1
170735	1359	0
72621	1015	475
16571	4712	363
71584	2595	68
53310	5636	397
83558	3594	0
11989	2371	7
55988	2937	284
54601	3162	282
245536	747	1
16186	1612	7
100503548	463	0
59024	8447	612
245537	3883	1
14618	1497	537
56364	6051	366
53610	2468	2144
26549	1293	0
270627	8060	674
108155	5384	2030
12766	1608	0
212753	1556	0
382231	2061	0
100042480	12971	18
331474	4766	140
69713	475	15
236930	4198	141
100503934	560	1
20102	885	1495
12705	975	1295
434825	1758	3
70315	1724	62
18679	6115	345
668339	457	0
632708	1184	0
100504003	687	0
668349	1017	0
382233	890	0
71083	1611	0
668357	1611	0
73300	1360	0
70887	1382	1
75443	420	0
69388	399	0
331480	2177	0
668382	915	0
17954	2606	0
668217	448	0
75106	1166	0
12592	1595	1
12212	7401	5
22127	815	0
22097	4306	0
213742	17918	8799
70252	3784	9
676246	607	1
668415	2200	0
78878	7491	74
100124494	76	0
751546	95	0
100526513	49	0
75064	1079	0
20502	4157	432
621381	629	56
19820	7435	3510
245555	10891	25
751535	100	0
11306	5759	620
621542	465	6
331487	1112	23
108672	5509	3
76643	561	0
272790	2316	0
71445	3732	36
100503212	3202	14
67683	2619	348
107528	3517	11
279610	1128	0
723861	88	0
100043213	3449	0
723929	98	0
245566	697	0
80903	3040	0
22589	10244	1930
67075	4524	2442
66142	1001	2127
11977	8146	239
279572	4014	0
18655	1801	2533
407786	2665	15
331491	3658	0
333564	4814	0
58861	2754	2
331493	1809	0
213436	2947	0
78134	4237	1
78826	2827	4
213438	3390	0
213439	5384	1
16431	1632	14
71011	1219	0
245572	5264	0
67028	5842	218
213449	3004	0
213450	1661	0
213454	693	0
382236	6434	290
69964	1005	14
70550	812	16
