EntrezID	Length	MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	30
69581	3367	7399
234863	1434	5
19341	1412	1126
100043296	435	159
73420	2673	119
11459	1433	3
234865	5808	495
56199	4306	538
100861938	788	0
102162	2893	547
100316819	82	0
382038	5773	918
108148	4110	605
69062	829	0
209966	2824	0
76332	2825	589
11606	1839	62
73647	2330	8
69551	3307	689
234875	3049	1408
68865	1165	121
69627	1315	29
330863	8808	0
66523	1382	567
14712	2984	1283
102058	7407	199
244666	2116	349
112405	3524	729
53424	2391	920
244667	2597	38
244668	6365	999
75930	955	0
74393	3548	12
66566	1155	129
270109	7212	5
234878	5692	219
16525	2303	7081
210027	2784	289
67892	763	184
212728	5060	382
100861955	1490	4
270110	4530	7112
414091	2546	34
67952	4986	2897
52202	3432	529
93742	8019	1935
628847	465	0
18186	5921	33
100316680	80	0
16412	4194	8560
100042659	1194	3
74703	1990	0
75453	1637	0
72139	1472	54
100862012	921	4003
100628572	75	0
114673	1382	0
67667	2270	143
244672	3953	342
234889	13727	21
67618	2870	543
69149	2426	55
78100	2740	353
14802	6152	1
12362	1513	355
12363	1432	1063
12364	2605	562
71785	1795	248
71829	1520	0
110350	13972	335
76863	1201	1591
17386	2675	1
17381	3607	6
83996	1997	0
17392	1801	28
83995	2024	0
17384	1714	1
17394	2453	0
234911	1656	1
30800	3276	0
17393	878	6
71929	2871	4176
11797	3140	3392
11796	2813	3243
22601	4171	3652
234912	1592	37
234915	3647	122
76669	1110	0
100316772	96	0
22068	3259	0
18667	6889	152
791396	3983	26
71544	5404	1217
100579151	674	0
244682	4270	0
78219	781	0
77532	2952	191
66396	4642	164
270118	6743	884
18689	1391	0
77116	3122	1690
74360	2843	560
72826	3672	551
75747	2158	687
71946	4470	536
244694	2662	3
66070	1152	1357
75723	8951	5711
330890	2637	12
14345	3664	413
69325	688	0
56503	1764	87
17535	3004	397
14608	2252	2
64931	1841	0
55991	2075	293
244698	5261	1611
69137	1988	140
234959	3900	422
70984	2981	1490
75316	1699	1965
319675	7371	308
100216535	42	0
170748	954	80
234964	3025	1
78025	433	0
234967	1937	49
244701	1244	0
270120	18468	0
66917	2205	1148
72560	2690	0
546118	2639	0
234988	2155	0
72230	3839	16
73503	828	0
73732	1032	0
18322	942	0
258598	939	0
259070	966	0
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	392
624341	1642	2
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	0
434377	4732	76
22688	11407	353
235028	3665	134
77519	6285	910
244721	2755	29
66662	2355	14
30843	2662	304
66177	1939	1538
23988	3808	494
244723	1525	11
53867	6086	46
235033	1450	0
319278	1683	332
70726	1564	9
235036	1671	1052
53356	1068	3138
13433	6304	3783
14739	2815	1812
66163	1289	840
15894	2540	13918
78369	907	1
100503553	478	0
15898	2982	13
100316681	78	0
100009600	1010	15
68165	782	522
71766	3450	2599
54721	4873	872
12539	2456	4612
18577	5127	106
100503569	2078	10
50868	4470	669
94226	2495	0
235040	2541	344
215194	2598	505
12581	1271	95
11768	1738	2612
68682	3592	888
16201	4809	2139
330902	1986	12
60507	1321	546
13430	4021	2577
387194	70	1
17083	1487	465
382062	1307	10
59035	3220	810
74766	2177	567
69773	3170	988
666043	1253	0
100316714	133	0
20586	6376	3367
16835	4534	2445
67629	1349	156
235041	4853	140
319899	6560	311
624219	865	0
100503623	840	0
19340	3868	790
235043	1102	543
67119	1545	31
235044	2608	72
66962	1846	35
13857	1829	11
71746	2550	344
77609	2200	0
19089	1995	2738
15571	5027	8
319601	2108	285
100503652	1518	19
26940	1673	318
625409	431	570
12797	1987	110
66126	1053	697
11433	1616	637
66268	692	171
619310	2960	0
69862	2302	7
235047	2107	144
235048	3574	13
235050	3238	156
625603	559	1
68743	5421	224
68283	2159	8
55934	1142	403
319845	3438	164
73230	3793	2
319239	3791	0
244745	4740	265
320752	3441	0
235067	644	0
57246	6892	0
80517	2744	1027
235072	2535	2306
67484	2673	53
76898	3426	0
244757	3686	1
70893	2465	0
382064	2394	0
66948	2865	667
77862	963	146
69091	6873	723
78658	5503	624
83964	1970	18
235086	4751	3
102623	4862	7
75469	696	0
330908	6002	16
235106	1808	0
102607	5541	613
235130	5928	174
30806	3632	329
235132	8863	811
100503725	681	1
19143	4017	10332
11804	3694	8248
100503764	978	461
638580	718	0
382066	3408	174
235134	5161	854
235135	1575	0
12023	1791	1387
330914	10972	856
16521	4496	0
56379	3271	0
100862152	512	0
14247	3087	7
23871	5060	362
100862175	1152	192
77119	1082	0
67703	4908	261
442804	3799	0
20443	2029	870
78934	2402	30
69305	1194	641
117149	4868	628
235169	2177	549
67398	2934	4462
109229	1890	146
71989	1797	386
71133	1356	0
434394	318	14
57810	7214	392
382069	2185	0
30959	1675	0
67049	2012	116
76832	1643	49
56872	1016	0
100312956	1329	0
330921	2215	4
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	2
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	0
671003	300	4
434396	2342	0
100312948	330	0
235973	619	0
75567	696	1
11451	1095	5
12649	3397	322
16430	2697	6516
13663	2291	1671
235180	1285	0
208076	3539	7
66279	1020	114
56857	4436	4
100042561	376	823
245902	3525	33
72927	3089	2
74144	3689	34
19649	4726	1
235184	2306	140
69524	1854	70
57276	1170	3
64011	1293	0
20686	690	23
22619	3433	239
21376	1565	2057
208098	2518	0
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	0
258868	949	0
258802	942	0
258875	951	0
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	1190
258783	1960	5
258778	1520	0
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	2
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	33
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	136
235281	4606	2
235283	2814	266
73558	708	11
100503925	1528	0
71566	2929	129
100862227	307	0
15481	2104	52092
108637	87	15
100302593	87	34
100302594	91	49
244813	875	1
70989	3068	0
54698	1876	2
72828	3243	54
78500	709	0
73144	728	0
100504017	2996	0
723892	80	0
723965	96	0
100042464	2578	5
387236	77	0
20660	6938	777
78194	3539	4
235293	2249	1171
100038649	1963	1
21683	7338	1
272589	4967	145
110637	3488	0
69632	10483	2463
235300	3500	0
18988	2522	1
100862285	789	0
102644	2388	74
235302	574	0
72169	2830	20
58235	5061	383
100042548	328	0
100038652	539	0
21838	1735	8
53376	4386	992
235312	4275	0
259172	4275	0
213211	2271	136
100038560	1651	2
84004	2892	605
12402	5083	688
270150	1086	0
170761	2181	3
270151	3980	401
192663	3626	17
102423	2100	404
71764	4334	539
13478	1905	895
15270	1363	535
15288	1757	675
71732	3180	1076
100043172	636	1052
12282	4432	3837
14385	2086	105
60409	1168	648
75617	684	2658
382073	1159	291
382074	1666	0
22269	874	20
100504196	1829	7
80288	5339	979
12145	2615	3
13209	6065	5551
58866	2042	0
102693	5461	239
100861831	709	8
213827	3456	4559
76568	3337	861
71687	2354	22
192653	764	15
214162	16439	1612
27425	513	78
140630	6061	2190
12502	1023	2
12500	1330	0
12501	1436	47
14012	3216	4364
319742	3836	839
270152	2458	21
100038468	2203	3
72821	4562	4
399548	4244	0
214523	2267	1268
100502755	769	0
408059	1683	6
16154	3493	5
72229	705	7
214531	3245	1914
59095	1792	61
11936	1017	185
74602	1259	0
114873	6885	0
214552	5488	717
100502772	1040	23
23821	4194	1061
235315	3782	687
18554	3815	2105
21345	1586	461
214597	4221	15323
100861852	710	0
18475	4241	1709
70661	6287	1715
11806	985	0
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	0
22687	2984	1211
215051	2208	181
74361	2037	0
73040	2585	0
215467	1021	0
54725	4387	799
100038460	2102	7
78252	3368	0
244853	3173	12
434401	387	184
667933	384	0
104444	1075	1273
67010	1915	978
434402	628	44
18113	954	4
235320	5114	346
15561	2083	3
57014	2411	0
235323	4220	277
26951	2896	619
80893	2049	0
235327	2294	0
13489	1549	0
244859	2686	12
235330	3630	13
17967	9437	10
100036537	1275	0
69631	1119	185
76509	1846	59277
19286	1036	346
170752	2075	0
66654	617	0
16173	866	3
100502907	1207	1
66925	1285	48
30057	527	446
270156	3343	635
72614	1259	28
235339	4035	2698
330938	5718	205
66952	1242	167
69253	840	3
12955	1185	251
68721	1782	217
382137	1978	136
102580	2778	701
73699	5420	762
235344	3552	434
244864	1786	7
235345	775	0
723932	77	0
723849	84	0
56057	1311	0
18985	2566	1
270157	1263	0
69809	1318	0
244867	6364	7
408028	1484	1
74072	796	0
14148	861	663
629557	1391	1
19684	4842	3023
244871	6133	432
100502969	991	0
330941	5617	0
382139	1016	0
77591	3368	1043
74695	1633	0
320051	9601	196
68304	3644	62
75311	1237	0
11920	11964	807
244879	7347	463
110446	3373	2665
75717	6023	633
270160	2971	0
72022	2568	1
66402	520	0
100862116	393	0
270162	2605	0
244882	2225	0
13075	2373	0
73567	839	0
235379	4649	0
235380	10614	505
244885	2759	20
56506	736	222
67834	2404	1751
94180	2775	20
100039151	474	0
58233	3005	157
66317	1308	705
12903	741	3
64602	5808	2105
235386	5103	9
246735	711	2
26441	1096	866
110835	2738	0
110834	3123	0
108015	3486	5
109161	2941	558
71999	2102	473
83961	1928	16
244886	2407	16
110842	1464	2180
104360	1851	0
244891	5259	321
75258	792	0
665005	3938	11
26611	2042	346
19200	1851	11
56434	1729	1043
244895	10982	477
66867	3541	487
235402	3295	11
382075	1080	0
121021	8050	5
235406	4564	243
102462	899	860
66069	1338	69
56294	4057	561
100038566	1133	18
20466	5243	1082
72588	733	1
76794	883	4
73744	3221	1078
72774	1170	94
66199	824	369
67319	395	0
541610	2701	1
74211	4934	2293
73772	448	1
66812	2762	287
56807	3191	167
102614	1346	6
12858	693	3112
78323	3055	102
110119	1757	471
24044	2342	1723
71742	2826	367
235415	2859	0
235416	1737	1
100861732	885	0
12988	2276	398
13077	1892	0
13076	2787	0
353190	3343	537
102414	2494	3029
56380	3807	301
69459	1364	438
20361	3275	114
13070	1774	0
382077	3597	2
330951	2799	0
20897	3642	43
26968	2355	17
320563	4993	2
665268	1809	0
18854	5378	164
69106	2268	126
16949	3338	16
74286	1097	0
73529	445	0
74879	780	0
319477	2139	10
102657	3197	755
20320	2077	2536
73673	883	60
330953	3798	2
18007	7387	6589
665330	537	97
72141	2471	712
102774	2542	78
23806	6435	4212
621119	544	1578
100504377	3997	14
73893	1256	1
15211	1865	13
100504397	361	0
76183	2765	0
67287	2714	687
18746	2599	10407
71121	3355	0
546134	1368	4
71599	3904	9
270163	11974	229
100504539	1723	133
100504522	1118	4
23958	1999	3
665389	615	0
207596	9030	615
100504561	2448	2
102747	3117	95
320947	2619	5
67557	2308	4
100040447	1827	0
72565	4428	1589
330956	1637	5
66785	1846	0
619328	1959	0
622037	2678	5
100038496	1397	7
21887	5202	4438
56040	468	17508
71819	3426	302
74090	3500	10
93683	4626	455
100504658	938	0
100628602	77	4
330958	1205	0
66712	3013	0
100039897	467	0
11737	2089	1346
100504674	583	11
235431	3610	10
319480	4937	3
14155	6496	2102
76524	2136	481
677044	1232	11
75600	861	0
56469	3855	1055
207667	3802	3
23938	2258	355
69478	598	76
78250	3375	2
66939	2600	727
17127	5090	3312
17130	2971	23
73397	355	0
68697	777	2
76814	316	0
235435	2171	0
68014	2784	227
67891	1422	22532
100861862	266	7
100217453	91	33
330959	761	296
26395	2387	1027
93841	1162	511
66131	1211	245
213550	3970	278
214058	6631	20
53869	2333	1509
102442	8655	2303
214111	5213	9
69882	3208	435
57874	2733	2266
74388	4764	1693
56741	6214	2
19289	3146	1
97418	116	0
214424	2483	301
214425	4153	2
270166	2851	1677
50996	2455	205
208080	1381	4
74492	2969	6
70784	3877	5
330962	488	2
69606	2042	44
27965	2690	527
384945	1512	0
434410	690	0
102595	3267	1016
208084	3680	28
100041121	207	0
71973	1956	8
18247	1843	853
214812	8585	1575
56404	7162	416
68026	2387	259
214897	7183	718
19035	960	1905
382083	2555	14
56440	2079	703
68250	1253	785
13143	1769	93
235439	15229	1349
74165	3935	102
235441	2201	822
76459	3716	44
208117	4558	76
100038381	2034	0
68318	5185	46
235442	4751	415
100502606	1031	0
67941	464	1443
80907	2031	409
22003	3279	1749
100502636	1435	0
70549	12134	1862
387185	67	0
100861910	2150	5
75697	1330	0
244911	1352	17
320528	11523	641
434412	3796	0
74951	865	0
19883	1647	700
100502669	1306	5
320440	7977	0
100502648	2182	0
93697	4029	137
12306	1374	2624
100526560	88	1
100502720	1457	26
64290	2984	0
319970	1635	0
12175	2429	901
235459	874	618
72077	4301	0
76886	2883	0
71602	4944	2496
12442	1541	252
93836	4880	1469
66660	3783	2088
235461	8081	812
11487	4589	1937
100861959	952	0
15450	1920	3
64008	2644	39
19378	2264	3
28015	2472	3402
102371	2283	104
68178	6754	4504
21406	5061	2179
665964	612	68
235469	4361	609
100502819	1043	0
17427	1807	3
21778	4317	58
75115	1191	1
319758	8000	858
17999	5494	16637
639396	3505	4
100861984	573	0
235472	8764	0
72135	1745	1
67685	1978	3
546143	709	55
72278	3635	1240
55981	2193	137
66364	492	149
11891	2971	48
66991	1686	1
225215	1522	560
436081	315	6
208898	8081	19
546144	5218	102
100503019	2707	0
15379	1824	0
235493	4521	1298
59046	4138	1584
17918	11684	193
208943	6733	2769
100503060	1379	0
14697	1925	142
12049	1228	1
50772	4242	3924
71274	1153	1
235497	2192	1056
666190	759	3
50875	3590	3879
50876	10259	14
70082	1200	235
20255	2207	1
12160	2528	2
208982	3615	0
404194	2080	0
387285	3728	0
208994	3136	362
26944	1708	0
100503078	2907	0
69642	1224	0
70487	2031	1
214345	3139	231
100503134	1046	0
244923	6260	0
14629	3427	2215
68801	2781	1640
14531	2034	0
71538	2207	464
56542	6930	354
19817	332	39
320295	1447	5
14860	958	628
14857	861	0
100042295	874	0
100042314	874	0
18379	1332	0
382088	735	0
14858	855	10
434423	641	0
67968	1207	0
100048658	2209	4
214763	4000	43
68291	2364	275
13627	1790	90719
100503203	598	29
235504	3201	494
235505	5867	6
100038575	3721	0
12816	11659	30
12866	754	209
100862063	385	0
69981	3660	1107
100862068	1248	0
74633	1520	1
100503238	951	1
70598	4207	4
215351	4938	2580
17920	7868	1328
63859	3587	0
15551	1161	0
319405	1855	0
75033	3061	6
65099	1893	13
83946	10729	1584
94353	911	190
75782	4782	5
212531	3501	863
100039222	1433	0
83603	3054	7
22137	3117	65
12040	1398	562
75253	1084	0
212943	5505	67
108837	5650	1236
442799	2420	8
21983	3722	533
70348	1828	47
320615	9124	128
109785	4582	365
69519	1383	18
17436	3577	2695
319556	1843	13
244954	2525	1
20616	4259	0
382089	502	0
266690	2629	337
666777	364	0
244958	2076	4
382090	5295	947
76365	4679	3
23959	3580	53
244962	3112	753
56403	7340	5063
72655	1011	619
71640	3497	960
547109	1836	5
320692	3177	0
100039707	783	56
100039674	2464	0
12047	796	2
666731	1990	2
319673	2818	1
100039741	937	0
12044	796	32
666747	2262	2
319213	743	0
12045	764	32
107885	768	163
209743	4250	2
66111	1324	2074
330998	2475	0
387179	69	0
74700	1451	0
19417	4729	70
13036	1623	3558
21761	1983	1634
108153	5346	120
67016	5936	101
434428	1515	665
22771	3350	0
22774	4088	0
100504689	1117	1
22038	2141	5229
18828	1900	2559
78459	1052	0
235527	3259	2
78575	4069	1
26432	3712	26
331003	1708	0
78349	617	0
68861	3950	189
331004	3492	2
54371	6242	36
67958	7736	1433
75552	2305	0
76477	1866	18
22063	3014	14
102502	3697	36
73410	2771	7
245000	8074	569
100504734	3371	2
24127	5506	384
235533	2746	501
211586	7645	630
11933	1833	2304
270185	790	0
19823	1132	637
114713	5699	877
245007	4091	1540
319859	763	160
319707	1663	3
235534	3120	174
211949	2232	8
100502670	4427	0
100502694	3382	18
192287	3061	1017
78911	2463	0
64085	4351	0
74080	2160	89
19659	2628	4713
100862273	624	0
19660	672	0
75881	1152	3
50797	3043	5555
64655	1216	300
331011	1483	0
623166	1059	0
623186	762	0
71979	1814	0
546157	1504	0
768252	3732	0
26927	2520	0
23873	1074	109
382097	1337	2
74769	4854	1198
623459	785	0
68121	2580	225
272636	4491	1072
17532	4032	93
623534	792	0
69797	864	0
74125	6870	540
83703	2103	314
333424	2757	0
72507	3928	8
56492	3121	0
20669	2065	12
108970	577	0
213208	2478	60
17973	1685	442
245020	1585	2
20842	6010	1157
66904	2291	1381
77853	4924	1480
235542	7361	2077
382099	846	21
270190	4667	7
442798	974	0
16716	5449	0
