EntrezID	Length	MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1
60595	3811	8059
73830	773	870
26411	2699	9
20190	15362	0
100316710	59	0
233046	4636	30
73833	1269	108
101809	4056	43
243897	2653	2
57296	1513	2083
320225	3566	55
52150	4089	4361
77254	1144	538
72275	507	49
20733	1460	4545
68458	531	3
29861	2278	0
74206	7713	1206
114675	8393	0
243900	10527	4
76718	3957	4
74352	5711	125
100316711	83	0
22693	2604	5
625349	917	2
233056	4525	91
233057	2764	0
233058	3334	29
22689	3529	36
73729	2620	20
72723	3711	34
625421	1461	221
243905	7183	431
243906	3491	13
330502	3396	8
72556	1692	8
26466	3716	263
233060	2193	1
26465	2031	255
330503	2955	20
12865	366	48
12336	1430	1722
66411	1173	426
69920	690	343
381867	549	1
233064	4744	1015
76686	3300	8
233065	945	200
233066	1354	1038
68332	967	171
233067	2861	15
22177	569	1
23900	442	2
243910	2010	126
11803	2392	313
243911	3122	2
54631	5661	0
445267	1339	0
56189	1817	0
100504207	2648	0
233071	4396	114
333193	2466	57
243912	1325	54
75660	998	65
66340	651	57
233073	864	214
101883	1186	32
75410	8457	1506
58206	1775	2
109637	1308	3
110323	505	2680
14008	1048	0
68035	1701	514
71909	2195	151
74927	699	0
69147	610	0
233075	567	0
11944	3447	1
69804	868	899
791088	1276	17
14447	1317	10
282619	2286	322
73712	2164	165
64661	456	0
233079	2826	0
233080	1625	0
233081	903	1
12483	4314	1
17136	2427	5
66438	437	0
84506	395	0
100862373	558	0
22282	2419	391
100043823	3823	16
54135	2177	333
76415	2667	70
18301	1377	8
57780	678	0
56188	712	1
243914	3444	13
17178	524	396
15451	1830	314
20266	1515	20
52857	2681	2036
100038516	1134	0
57426	419	0
381970	512	0
100043326	339	0
384585	419	0
100503242	342	0
100043836	517	0
626305	414	0
100862361	441	0
384594	468	0
624584	327	0
100043355	282	0
100043842	339	0
668379	495	0
668381	282	0
384589	404	0
100861685	441	0
270499	468	0
624439	497	0
100043376	282	0
668411	468	0
668526	497	0
100043388	282	0
546954	468	0
100043856	339	0
545947	527	0
434676	282	0
494519	520	0
545948	414	0
626970	339	0
353109	516	0
233090	503	0
100043860	400	0
110187	529	0
233099	567	6
11354	409	0
100043868	491	0
101543	1958	69
50995	2524	830
68079	1283	94
14751	2856	1500
100126229	4184	10
233103	5808	211
100861829	1081	0
67070	2724	974
233107	2413	93
68947	2397	1
18624	1853	491
12611	4702	652
12606	2636	487
53896	1950	0
435965	3938	7
384605	2083	0
67471	3057	114
52428	3439	2839
101831	1788	49
72140	2567	162
30962	1984	0
71981	1621	2
110959	1922	145
243923	6590	0
245886	4953	339
56330	642	49
233115	7671	131
668501	6690	303
100861838	540	0
78547	696	1
100043872	707	586
243931	5002	1
243937	4411	0
67641	1288	0
19777	3451	298
12447	1956	237
72244	3454	733
72287	1559	344
66161	1214	100
627975	2595	1
625594	2577	0
434171	3441	0
100043467	2583	0
546957	3587	9
100861663	2583	0
100861861	2966	0
100861679	2595	0
100861686	2577	0
100861694	2171	0
100861705	3508	2
628058	5136	0
100038967	2568	0
620018	2583	0
100038914	2966	0
668618	1842	0
330513	3047	0
434168	519	66
233147	1980	29
70227	5964	74
628161	407	238
71029	1000	0
320210	2918	0
58188	1455	0
243944	2022	0
233164	2852	0
627987	2000	0
100039269	2577	0
628304	2568	0
434172	3033	0
233168	2931	57
269902	2592	1
101835	3411	48
628359	1617	0
668572	3836	275
67607	3833	83
75835	2952	0
628422	2589	0
628444	2598	0
434175	1383	79
637898	2562	0
637873	2598	0
628490	265	0
71162	1373	0
434178	4096	98
637776	1347	0
208111	5011	73
434179	3145	20
546964	2580	0
100039706	4075	0
435975	2580	0
100045125	1591	0
668612	2565	0
100039589	912	2
668620	3112	0
100170401	1428	0
69930	4190	381
233186	2446	0
243958	2484	0
233187	866	0
72310	813	2
74276	616	0
110826	815	843
75690	3833	21
210094	2567	1
74054	3970	0
12489	2571	6
210104	3381	11
210105	4993	89
74400	2412	0
72431	1938	0
83382	1849	1
233189	2460	57
317653	1270	19
626834	1033	1
100504720	2554	1
69511	930	2
56538	1450	71
69540	1354	64
101533	1475	2
259277	1322	3
23993	1745	1
19144	1410	8
68668	1239	0
56640	1237	0
317652	765	0
16604	448	0
16624	848	0
16623	848	8
13648	870	0
16613	861	9
16618	873	10
16619	889	0
16616	904	0
13646	799	0
16615	1381	0
16617	848	0
18050	888	0
18048	839	0
16622	861	2
16612	876	0
70004	1188	7
668661	1982	490
100217434	84	2
100217433	72	1
100503991	1278	1
20256	1956	8
243961	7596	0
69349	913	0
20981	2498	11
272381	2726	0
68352	966	0
66124	1051	155
69683	1855	1059
75538	849	1
233199	3624	1
272382	2786	0
18971	3424	237
22260	1964	883
16541	1479	16
16504	5056	149
71960	6376	380
69578	992	0
75510	639	0
243963	3805	45
101568	1753	527
107503	1993	421
100328588	2301	0
18226	2385	335
14204	2047	0
233204	2601	354
67605	1882	715
735269	73	3
59047	2099	203
84113	1883	893
75613	2271	607
70300	1698	132
11771	3443	846
22116	1857	1
78070	2794	31
15469	1508	590
100502630	1090	20
75736	1075	63
54131	2189	788
233208	4177	899
20130	946	198
233210	6879	240
65116	1304	399
66394	2134	308
52377	1453	13
14132	1738	122
387168	65	0
27207	602	5115
27212	87	2
100861642	584	0
22121	1026	788
27211	89	3
27210	66	1
27208	82	0
100628629	74	0
27209	81	4
14256	1075	11
69748	2567	371
68845	1101	302
72961	2940	3
210541	1877	0
114640	569	0
384619	2210	14
50722	903	1298
21677	2115	807
12493	1226	4
381884	2392	1
76713	1732	3
68667	4245	523
15464	2431	9
76787	4866	41
50994	828	0
22342	716	5
20637	1639	3026
16495	3494	12
78405	1963	35
100862214	944	0
16866	509	0
20174	1675	216
14936	3681	302
100861649	445	38
14325	970	2136
12028	869	280
71755	2738	7
18220	2639	801
56734	1924	0
17872	2333	8523
69217	2660	7
66065	1365	1
71661	1122	0
12036	2204	1210
56636	947	0
14343	2578	0
73456	1493	0
69903	3152	23
100126243	1650	5
74490	2179	3
14344	2865	4
56546	1873	0
243967	1574	0
12348	1450	10
13170	1678	29
56632	4163	427
19899	679	1008
73813	2900	4
69363	710	0
54200	1136	18
545963	321	0
381983	4828	5
19158	2527	607
211480	2639	2
101612	1902	203
100502828	1235	0
14814	4383	19
68137	1525	1965
58867	964	9
70209	2169	107
13732	972	4
211535	2453	13
27421	4958	0
211548	4259	2074
16514	3252	0
20927	4952	2
72088	3135	0
18419	10043	0
17927	1854	0
16502	9410	0
27414	1460	65
21990	2158	1399
78935	4699	94
20210	531	623
20211	2034	3
20208	607	11467
20209	610	10302
246694	4807	522
14884	2745	984
384622	636	0
16828	1930	14321
16833	1310	0
22088	1832	548
54122	4607	113
97402	2020	0
629141	567	0
101685	5226	1679
67893	1791	39
19259	3455	2
381886	905	0
668725	1049	0
233221	1088	0
668727	1240	0
235712	1260	0
233222	1295	2
235854	1503	0
404242	1180	0
404239	969	0
233230	966	0
620137	1020	0
404240	1123	0
233231	4185	0
243978	4559	0
243979	2077	0
404238	939	0
243983	2407	129
13009	973	0
108961	3691	167
100040465	1662	11
78286	12066	18
13172	2077	0
53415	1495	311
71974	2495	248
104245	2550	0
338352	2812	0
73515	489	0
243996	1339	0
668779	471	31
233246	7785	0
140919	4320	0
100040608	1691	8
14453	2137	17
75744	3235	223
100503036	388	0
100503091	1346	0
233271	5274	3
233274	2397	0
233276	3681	168
100861735	611	0
20430	6672	734
93790	3989	484
320845	1405	12
233280	1885	36
15204	15348	1602
100861750	572	0
18431	3120	0
14407	1673	0
791383	1417	0
110886	2674	0
14402	5683	0
11982	5469	4
22215	6137	604
613263	7288	4
330544	3708	126
16353	734	0
64243	90	0
100862301	2734	1
64245	90	0
64244	90	0
52480	2193	61
100217429	46	3
84704	1970	0
20646	2380	0
664849	1401	103
27493	6784	0
319752	2058	0
100526544	69	0
100526531	80	0
319893	2004	0
100526543	80	0
100526541	66	0
100526558	63	0
100526506	92	0
723931	95	0
100041293	843	0
100124439	80	0
320026	1836	0
100526507	71	0
100526527	68	0
17984	1652	2
27385	4662	0
22652	2547	6
27412	2640	1
11441	2091	0
170711	3461	8
50794	6396	1541
381994	1015	8
17364	6848	0
387207	106	0
233315	5205	547
330554	3475	58
67973	2202	404
73724	696	201
11784	3321	0
70638	4754	0
66647	1391	210
21872	7114	1283
665234	906	0
272396	3194	399
68634	1003	222
100038420	2797	0
100503969	691	0
18553	4298	186
68981	1250	459
109815	1191	996
100861796	723	0
269941	4176	100
233328	7456	30
56847	3401	161
117589	5057	85
72635	5243	112
545975	3251	5
233332	6029	17
75099	3383	41
17258	2877	344
67867	4261	150
67009	4949	108
233335	7866	27
73904	1083	0
16001	11978	26
78444	955	0
100504026	1340	1
434197	2818	1
71244	1533	0
384639	1554	0
66412	3955	5376
73796	1000	0
11819	4870	16
434198	1812	0
100038563	2525	0
244049	5789	89
100042880	657	2620
625243	2092	0
100504141	1008	0
100505025	1819	0
319783	2973	0
244058	3586	90
244059	9071	1351
69170	5143	550
665610	526	0
244061	1072	0
100038347	2678	637
100579147	2696	0
100861851	763	0
20450	5376	2
108116	5368	40
100504215	1135	0
64176	5706	1
68954	2626	0
75547	12543	334
100504230	1379	320
207952	3735	227
244071	3369	0
18213	5171	15
791275	2209	0
414121	3091	0
67308	1029	266
67994	1043	288
76375	2217	66
723884	97	0
68048	2580	872
57444	1170	1281
100504648	1119	0
11595	7355	4
67666	1433	96
17304	2126	150668
54608	2903	963
19771	2203	0
208836	4619	97
18975	4596	534
100038478	2128	7
101694	3979	0
723968	90	0
56315	2090	0
77011	7199	204
16576	4522	10
103968	1916	1
100861920	885	3
18631	879	35
626359	2285	1
17292	1077	0
17293	1936	0
16790	3423	294
11778	5804	358
71339	1692	3
70420	2184	75
209225	4803	716
100859962	522	0
269951	1703	1375
100316758	126	0
20352	3946	404
23991	837	1581
269952	3520	30
269954	3010	1
83485	1718	169
233405	2568	237
233406	3011	282
269955	2340	79
101869	3263	1097
68695	860	203
140481	6554	1145
14159	2762	841
18550	4399	2165
12144	4946	203
70461	5110	157
100504375	2884	0
29875	7359	4404
22691	2287	21
71968	2587	100
68039	701	75
56529	1113	1092
233410	7292	544
116904	6369	0
434203	2846	0
623286	351	280
18584	2683	120
20068	474	1446
12877	3114	10
11775	3806	0
210321	690	0
100504421	854	23
100316717	73	1
244091	2976	0
434204	3069	369
26557	11149	969
67148	1423	376
67290	857	167
83962	3001	287
107769	2202	5
29877	5868	4
12173	4663	2
434205	2626	0
20408	1426	0
269959	7285	21
330577	2788	3
101592	3637	288
77800	985	0
619808	1015	1
108797	3416	25
71285	1440	0
330578	1415	0
100038384	1834	0
233424	4316	0
170460	2425	590
16170	4989	3
100504131	306	361
666170	1487	3565
75556	1294	3
73079	1193	2
80889	3847	470
67943	4492	745
80982	7114	0
70178	2238	883
11864	5891	14
100039239	1863	1
14085	1585	2215
65098	1658	1018
72495	1717	33
620480	468	89
258410	1159	0
258411	948	0
100009609	2538	0
233437	2556	0
620672	2556	0
620697	2556	0
330581	2553	0
670940	2565	0
233445	2568	0
244114	2571	0
620928	2556	0
546980	2562	0
546981	2562	0
675969	2562	0
258222	1082	0
258196	927	0
258614	927	0
258610	942	0
258609	960	0
258089	1002	0
258612	960	0
257958	1209	0
257929	993	0
257905	999	0
258611	933	0
258850	930	0
257904	1008	0
257906	1011	0
258613	1077	0
53320	3047	0
546983	2565	0
637896	2562	0
621430	2556	0
50490	3503	16
22173	3307	0
108071	8524	0
13032	2472	3389
72433	1577	16
72759	3693	1392
14366	3685	90
101521	2373	1
76453	3226	1552
109264	4370	45
70884	2691	0
67669	1045	173
13626	2060	438
319711	2441	0
78329	538	2
233489	4174	318
100862054	1416	0
75338	2142	0
83671	6897	2
70054	2353	1
233490	4941	718
66271	766	487
68472	858	70
100862134	1557	2
23859	8022	0
66365	1596	81
73845	2782	41
74737	5804	1873
666737	669	22
75985	1927	862
74041	3450	65
72461	2964	149
100502918	634	20
58238	1844	36
100040298	677	1305
791297	3399	0
23966	10633	177
735284	109	0
670727	1096	0
791381	1935	0
244141	3756	272
14389	6008	276
244144	3982	156
622320	2973	58
381903	2002	332
68197	681	1578
21835	1038	29667
233529	2557	227
101861	3244	627
66273	893	190
233532	11129	704
12729	3395	365
791341	2364	0
66333	1322	8
18479	3061	346
233537	3050	0
17921	7606	1
12337	4411	1188
18378	2089	70
330599	3189	21
272411	2367	1
66190	4058	177
244152	2800	56
14918	3536	0
434215	3817	9
233544	826	0
233545	4026	212
72981	3463	627
100503364	4608	0
22411	2788	8
78610	3438	454
67800	2251	46
233549	1772	1
17760	6115	2
12406	2444	157
100861604	530	0
233552	3583	339
72184	1954	1
27050	1879	7711
449631	145	7
449630	148	1
109689	7112	823
723840	95	0
100503386	3037	18
101488	4988	128
259066	951	0
258353	967	0
442845	917	0
50877	3341	6
66624	2815	2586
446101	2631	5
108937	7157	794
69121	1520	9514
67967	3002	899
67164	1229	31
57442	1718	6
70974	8626	203
14777	1018	4
320452	2361	0
72590	2361	1297
277939	7812	227
22229	2448	368
22228	4133	5107
69387	1143	323
68185	834	32
402747	2294	3
52443	1053	99
19346	3320	1396
27276	2381	454
319604	6599	779
320100	2817	112
207212	10250	141
100526508	104	0
233571	1917	4
18442	3000	119
207278	4411	1903
73683	2164	76
56018	1198	1685
69710	6354	1806
207728	4641	17
387157	68	0
100503552	950	0
11871	1257	0
11872	870	0
20480	4492	789
11859	1609	0
16332	5096	1425
14276	1081	16
14275	1407	12097
75430	799	274
791260	1354	24
66508	1186	726
69358	1096	45
101706	7153	1398
16068	1402	244
75212	1488	1184
22064	4221	146
11875	1714	3
11870	1417	0
504186	2513	1
269966	4052	1145
233575	1184	772
56212	1264	249
20866	3609	467
20133	3997	1238
257947	1130	0
257926	1181	0
258837	951	0
667284	1277	0
259083	940	0
259105	951	0
20821	2775	133
259108	1038	1
258750	1079	0
259106	954	0
233578	981	0
258322	954	0
259107	948	0
258749	1023	0
101700	2389	296
258358	1057	1
259097	2923	0
18332	957	0
259116	957	0
170639	3496	1
259117	945	0
259096	945	0
258356	951	0
258168	951	0
259095	942	0
259092	945	0
259114	939	0
259089	969	0
259093	957	0
258357	1041	0
259118	957	0
258248	939	0
259113	939	0
259119	942	0
259055	960	0
258752	960	0
259056	960	0
259091	957	0
259115	954	0
259054	954	0
258139	945	0
404317	939	0
258378	984	0
258246	936	0
667882	5563	1
384701	1638	0
100041187	939	0
258135	948	0
257975	960	0
258726	948	0
259048	945	0
258311	990	0
259073	939	0
13532	1697	0
258156	1011	0
259098	960	0
546989	984	0
258751	951	0
259086	960	0
259085	948	0
258722	972	0
545985	972	0
259104	5137	0
259084	942	0
259103	954	0
258838	957	0
259049	957	0
259080	1124	0
258808	942	0
259087	954	0
259126	1075	0
258189	927	0
436002	951	0
259159	951	0
258818	1122	0
259102	1545	0
18370	1357	0
18369	948	0
18368	1242	0
15129	626	5
100503605	639	0
100503686	588	0
436003	559	0
15132	610	0
15135	619	0
18367	936	0
100503724	526	179
18366	1662	0
18365	1106	0
258961	1489	0
259123	954	0
258351	939	0
259122	966	0
259124	966	0
259088	951	0
258819	945	0
259075	939	0
258326	945	0
259081	945	0
259125	945	0
258247	948	0
259058	939	0
70980	1911	0
244178	2369	0
244179	2298	0
244180	2253	0
258746	951	0
259057	939	0
94088	3827	187
94094	2583	28
667823	2593	16
76681	1525	8
622070	832	0
434218	1535	11
319236	3736	98
244183	2771	0
434219	1716	0
20128	3771	9
209387	3758	0
625321	1890	0
258809	1069	0
259050	1061	0
57250	1046	0
258377	1026	0
258817	927	0
259078	990	0
258309	960	0
259051	2912	0
259052	969	0
258743	960	0
257914	1035	0
625530	1581	0
233637	1053	185
100503865	911	40
381944	1407	0
13531	2649	0
258810	951	0
259100	957	0
259062	981	0
259061	957	0
259045	954	0
384703	939	0
257910	942	0
258755	939	0
258147	942	0
259099	954	0
258355	939	0
258753	942	0
259046	948	0
404318	948	0
259047	960	0
244187	939	0
258160	951	0
259072	954	0
668035	1060	2
259161	966	0
258745	963	0
56860	1062	0
259063	969	0
258352	990	0
74349	10986	5680
100503879	1002	0
233649	2480	62
244189	1146	95
12426	2483	0
109042	1026	28
20597	2412	335
100861751	807	0
11785	3176	25
15458	1480	1
55992	2955	125
76932	3277	1505
14356	998	418
101867	3177	182
16202	1879	623
24075	757	370
12751	3494	950
233651	10651	10
27397	6712	549
77700	8259	134
626055	1547	17
100042856	9037	969
100417829	4348	90
668108	3418	18
74558	9040	8
100417831	4357	0
668128	2133	4
209380	3091	0
668139	7916	9
434223	7765	1
258445	952	0
258444	948	0
258591	1201	0
258592	1052	0
258595	936	0
258180	951	0
258593	951	0
66786	3063	0
258590	1348	0
258589	960	0
257902	948	0
259034	951	0
258350	951	3
194433	924	5
258173	924	7
258594	1156	0
233670	951	0
259037	1359	0
18317	1250	0
259036	975	0
259035	954	0
18314	948	0
384732	948	0
258776	1131	0
258597	945	0
76858	3282	0
76572	1472	0
60510	3816	760
244198	1969	2
19024	4733	459
76679	1191	0
320635	2772	4
244199	1924	1
257919	921	0
258418	945	0
258417	945	0
626674	1038	0
258770	933	0
258771	933	0
258488	933	0
258926	933	0
258928	933	0
258729	945	0
257891	984	0
56861	1029	0
258927	939	0
100043059	357	126
258728	972	0
258730	948	0
258492	966	0
258041	954	0
258489	945	0
258042	945	0
258727	945	0
258491	945	0
258731	933	0
258490	945	0
258307	945	0
258732	945	0
258361	993	0
258733	945	0
258304	993	0
258734	945	0
259143	972	0
258163	957	0
258215	945	0
258738	951	0
258769	933	0
258369	966	0
258308	945	0
258719	981	0
258718	930	0
258721	933	0
258720	945	0
258136	945	0
258303	1002	0
277935	945	0
244202	4483	8
66085	1507	1607
22141	5941	3
320360	6485	7
109594	1071	3
117229	2394	0
74293	2008	0
330627	9649	3
26451	1112	385
100302499	120	24
76954	4526	340
57373	973	124
57355	1942	5
56787	706	2
56786	1685	479
78593	3913	16
56788	3563	0
19347	4956	661
233724	3619	542
69781	616	0
233726	3117	2108
100379145	184	5
767812	3387	16
20841	3013	171
22390	3419	789
20947	4035	378
319934	7163	595
11535	1381	62
100861673	1732	0
11717	4084	22
67150	952	54
114332	2607	12
17540	6041	2
100504184	380	0
22083	4300	434
13690	7760	12288
