EntrezID	Length	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1
78833	2412	39
234593	2966	542
66083	1669	266
234594	8375	4199
319960	2803	43
100041953	801	1244
234595	3282	198
14719	2345	1352
100499527	64	0
12564	4301	0
234624	3219	0
100042069	1650	4698
100504084	798	233
12552	4216	202
100504119	1695	0
71058	868	0
12562	3986	1696
100861701	894	4
65115	3392	13
57813	2400	118
75458	2098	73
320206	2937	21
73381	1084	2
100504164	1130	0
75502	865	0
68119	1616	851
97487	7734	998
234663	4633	2080
320022	2950	22
234664	1808	650
12354	1538	46
628007	206	79
382051	3498	110
12556	3318	0
56437	1575	950
68523	680	395
102022	1964	0
442809	3551	0
234669	1895	7
234671	1970	0
667754	1964	0
234673	2699	10
71903	1823	0
72361	2859	40
436059	1677	0
382053	2049	0
13909	2065	0
234677	2433	0
12400	2914	1882
234678	2873	486
97440	2326	39
71609	1385	91
50788	1901	47
26386	1753	57
78688	2869	11
74356	3553	82
277978	2497	34
100504307	1778	10
104394	1993	826
234683	3060	557
723841	97	0
234684	1923	7
66320	775	401
234686	3948	368
277973	5222	129
102075	4167	10
279499	3028	2
270091	2498	18
67971	1024	1758
70796	2054	593
15484	1849	7
11972	1617	1238
11604	661	1
667846	882	4
75687	4134	1005
100316712	108	0
546100	903	47
13018	3823	1548
234695	2504	40
497652	1425	478
56513	1429	65
102124	1277	127
71046	1124	1
70575	2036	191
74334	5308	797
72236	2210	6
320394	1767	206
59016	1848	285
68051	1966	162
100504368	631	5
234699	4645	1272
234700	606	13
244631	3246	329
109660	888	6
19171	1270	326
16816	1362	69
20498	3832	1797
71854	1681	0
319446	1766	5
71986	1871	47
66369	1860	84
18021	6014	1198
77411	2672	405
69771	1647	44
192654	2706	79
100861797	772	0
330836	3730	1473
66432	1525	1712
214572	2254	398
58994	5148	24
100038487	2014	1
68163	911	0
22751	2632	160
330837	2994	0
12560	3995	6698
68692	1341	6
12550	4413	6657
100504495	1129	0
272538	4409	256
15118	5912	116
214987	2931	1220
21771	2249	1525
20650	4423	3436
116733	2075	628
68023	1537	289
97484	2104	296
66164	3129	1201
66269	863	1
21750	3758	416
667847	882	63
66427	4294	1429
54446	13443	9531
18104	1552	309
67619	1647	1081
66894	4281	1782
387158	70	4
17463	1600	1806
109215	902	0
11906	16439	394
100526511	79	0
628686	1371	0
384864	1122	249
56523	3398	0
64340	4190	1298
234723	1796	36
15439	1345	81
56749	2318	260
244646	6673	82
71955	2342	3904
75871	2415	671
52335	7526	1474
11765	6817	2932
100217432	64	7
244650	7847	969
73608	3205	102
234724	2377	2
26887	2000	0
234725	4902	240
12308	1431	0
234728	3577	164
244653	15783	0
100861869	578	0
234729	3030	701
244654	4709	1513
76527	1838	218
101943	4299	4510
100217465	64	4
102339	2754	638
234730	3838	212
20444	4470	548
13680	2575	974
234733	6750	424
100628592	81	0
234734	4891	2595
72544	1261	277
353287	1819	0
319518	2904	195
434350	2671	25
20340	3880	3022
100504655	735	0
234736	4443	381
547023	478	3232
74568	1702	92
338521	2492	6
319481	5222	737
170737	5686	2301
52815	2221	217
22640	1874	328
66473	887	1
100861890	376	0
12927	3280	4205
23837	1215	1400
66817	1943	232
56773	1935	20
234740	2887	235
93739	980	732
30947	3159	42
85305	2173	2086
57321	3599	362
627828	1604	1018
170571	4850	15
791378	2006	0
270096	5157	428
668110	901	4
208936	4855	5133
67528	1087	38
270097	3655	9
71122	1582	2
100504738	943	0
403395	2930	0
80707	2251	267
17132	3642	533
75465	515	0
75796	8087	89
78213	558	0
66531	1440	72
72155	1768	129
234776	4877	267
69528	2971	15
68133	1337	322
76645	7386	1
63857	2532	19
209239	2652	149
100504395	2075	153
74440	4735	2948
234779	4298	182
74032	2835	25
15486	1280	0
68533	1054	141
100504406	1133	0
12554	2290	1747
68196	1165	1778
56690	2100	69
71839	1961	4117
117148	1971	24
234788	2623	6
56453	4375	3710
72552	3169	131
68270	2821	5
21341	3255	210
628061	456	74
75773	1928	0
66733	3806	0
67866	1169	28
69047	3223	573
74347	2574	374
72042	1639	13459
234796	2142	98
22224	3236	2311
78892	4150	34682
102193	2854	309
234797	6284	105
436062	1190	0
382034	6953	1317
272551	1038	267
100038388	2538	11
68918	734	58
18117	4933	623
12857	679	4815
15900	2829	327
100503115	597	1
68790	2380	2
15227	1062	50
234814	2444	117
14234	2725	40
14241	2960	1
76405	1080	1
72259	964	1
76454	4355	166
67443	1712	5921
142682	6476	2647
57340	3903	6
234825	2083	362
100504526	714	1
20539	3513	6377
407789	2260	2
12352	1248	0
53325	5455	438
195209	12584	61
22761	3386	400
170732	1340	0
76014	3804	1530
234836	654	19
13057	759	583
192156	1864	216
100689703	2821	505
319574	627	1
30927	1589	90
68718	1783	695
66965	3066	957
234839	8216	1803
67177	2191	644
11821	866	971
50917	2586	119
59005	610	234
382035	1144	0
12398	7964	113
319463	3344	0
382036	2339	0
257633	2207	141
12555	2843	2
77087	8816	6234
100503178	2028	89
234847	2558	790
100861897	489	7
270106	780	120
100302565	48	7
102278	2405	10
57429	1160	52
13479	2243	43
234852	2171	990
320869	518	8
234854	1649	320
78779	2380	36
71186	1229	12
72325	2779	431
57247	4877	478
14087	4541	183
234857	2333	38
66855	3836	4828
17199	3663	1
22152	1723	63
23854	4107	674
114896	4268	899
72185	2637	52
104346	1680	257
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	0
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	6
69581	3367	3042
234863	1434	5
19341	1412	239
100043296	435	150
73420	2673	133
11459	1433	12
234865	5808	483
56199	4306	272
100861938	788	0
102162	2893	717
100316819	82	0
382038	5773	1395
108148	4110	1915
69062	829	0
209966	2824	7
76332	2825	369
11606	1839	110
73647	2330	0
69551	3307	1080
234875	3049	628
68865	1165	66
69627	1315	92
330863	8808	1
66523	1382	492
14712	2984	941
102058	7407	120
244666	2116	454
112405	3524	718
53424	2391	1006
244667	2597	21
244668	6365	473
75930	955	1
74393	3548	16
66566	1155	142
270109	7212	1
234878	5692	709
16525	2303	1435
210027	2784	131
67892	763	95
212728	5060	236
100861955	1490	0
270110	4530	3971
414091	2546	9
67952	4986	3191
52202	3432	586
93742	8019	3444
628847	465	0
18186	5921	657
100316680	80	0
16412	4194	24010
100042659	1194	0
74703	1990	0
75453	1637	0
72139	1472	62
100862012	921	3910
100628572	75	0
114673	1382	5
67667	2270	126
244672	3953	349
234889	13727	161
67618	2870	526
69149	2426	42
78100	2740	463
14802	6152	21
12362	1513	371
12363	1432	1388
12364	2605	1271
71785	1795	70
71829	1520	0
110350	13972	1103
76863	1201	1067
17386	2675	2
17381	3607	6
83996	1997	0
17392	1801	48
83995	2024	0
17384	1714	1
17394	2453	0
234911	1656	0
30800	3276	1
17393	878	0
71929	2871	4597
11797	3140	2006
11796	2813	2417
22601	4171	8951
234912	1592	96
234915	3647	238
76669	1110	0
100316772	96	0
22068	3259	36
18667	6889	353
791396	3983	61
71544	5404	6047
100579151	674	0
244682	4270	1
78219	781	0
77532	2952	189
66396	4642	580
270118	6743	2123
18689	1391	0
77116	3122	1544
74360	2843	611
72826	3672	570
75747	2158	545
71946	4470	538
244694	2662	2
66070	1152	1032
75723	8951	8366
330890	2637	9
14345	3664	89
69325	688	1
56503	1764	64
17535	3004	367
14608	2252	25
64931	1841	20
55991	2075	2116
244698	5261	0
69137	1988	3
234959	3900	340
70984	2981	531
75316	1699	2183
319675	7371	324
100216535	42	0
170748	954	273
234964	3025	7
78025	433	0
234967	1937	311
244701	1244	0
270120	18468	170
66917	2205	895
72560	2690	69
546118	2639	0
234988	2155	0
72230	3839	38
73503	828	0
73732	1032	0
18322	942	0
258598	939	0
259070	966	0
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	572
624341	1642	1
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	0
434377	4732	117
22688	11407	254
235028	3665	157
77519	6285	764
244721	2755	51
66662	2355	21
30843	2662	259
66177	1939	950
23988	3808	640
244723	1525	57
53867	6086	143
235033	1450	1
319278	1683	336
70726	1564	6
235036	1671	1607
53356	1068	1919
13433	6304	2239
14739	2815	292
66163	1289	827
15894	2540	51460
78369	907	56
100503553	478	10
15898	2982	81
100316681	78	0
100009600	1010	23
68165	782	376
71766	3450	2075
54721	4873	509
12539	2456	3320
18577	5127	455
100503569	2078	13
50868	4470	445
94226	2495	4
235040	2541	182
215194	2598	586
12581	1271	306
11768	1738	416
68682	3592	3495
16201	4809	3423
330902	1986	56
60507	1321	467
13430	4021	1634
387194	70	0
17083	1487	449
382062	1307	72
59035	3220	1138
74766	2177	377
69773	3170	1070
666043	1253	0
100316714	133	0
20586	6376	3492
16835	4534	2621
67629	1349	109
235041	4853	898
319899	6560	1368
624219	865	0
100503623	840	0
19340	3868	185
235043	1102	181
67119	1545	39
235044	2608	108
66962	1846	24
13857	1829	15
71746	2550	531
77609	2200	9
19089	1995	1939
15571	5027	35
319601	2108	333
100503652	1518	22
26940	1673	211
625409	431	302
12797	1987	18076
66126	1053	424
11433	1616	1198
66268	692	56
619310	2960	0
69862	2302	0
235047	2107	122
235048	3574	37
235050	3238	80
625603	559	0
68743	5421	545
68283	2159	28
55934	1142	345
319845	3438	588
73230	3793	5
319239	3791	0
244745	4740	796
320752	3441	0
235067	644	0
57246	6892	0
80517	2744	1450
235072	2535	3519
67484	2673	169
76898	3426	0
244757	3686	280
70893	2465	32
382064	2394	2
66948	2865	437
77862	963	107
69091	6873	776
78658	5503	753
83964	1970	98
235086	4751	44
102623	4862	97
75469	696	0
330908	6002	47
235106	1808	11
102607	5541	553
235130	5928	295
30806	3632	304
235132	8863	1400
100503725	681	1
19143	4017	2153
11804	3694	24052
100503764	978	442
638580	718	0
382066	3408	161
235134	5161	609
235135	1575	1
12023	1791	121
330914	10972	2866
16521	4496	2
56379	3271	0
100862152	512	0
14247	3087	204
23871	5060	3117
100862175	1152	101
77119	1082	0
67703	4908	835
442804	3799	3
20443	2029	527
78934	2402	39
69305	1194	369
117149	4868	360
235169	2177	592
67398	2934	2331
109229	1890	133
71989	1797	316
71133	1356	3
434394	318	10
57810	7214	802
382069	2185	0
30959	1675	0
67049	2012	156
76832	1643	112
56872	1016	0
100312956	1329	0
330921	2215	0
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	0
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	0
671003	300	1
434396	2342	0
100312948	330	0
235973	619	2
75567	696	0
11451	1095	0
12649	3397	238
16430	2697	3384
13663	2291	1288
235180	1285	21
208076	3539	832
66279	1020	165
56857	4436	26
100042561	376	441
245902	3525	38
72927	3089	6
74144	3689	444
19649	4726	3
235184	2306	355
69524	1854	1019
57276	1170	11
64011	1293	25
20686	690	38
22619	3433	238
21376	1565	1404
208098	2518	10
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	0
258868	949	0
258802	942	0
258875	951	0
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	1071
258783	1960	7
258778	1520	3
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	4
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	43
258853	966	0
258824	1050	0
258601	945	0
258854	1116	0
75667	993	0
258608	1016	0
80902	3877	122
235281	4606	5
235283	2814	31
73558	708	0
100503925	1528	0
71566	2929	658
100862227	307	0
15481	2104	67776
108637	87	17
100302593	87	48
100302594	91	112
244813	875	0
70989	3068	22
54698	1876	0
72828	3243	172
78500	709	0
73144	728	1
100504017	2996	17
723892	80	0
723965	96	0
100042464	2578	364
387236	77	0
20660	6938	1794
78194	3539	0
235293	2249	626
100038649	1963	2
21683	7338	11
272589	4967	523
110637	3488	0
69632	10483	6752
235300	3500	25
18988	2522	3
100862285	789	0
102644	2388	245
235302	574	0
72169	2830	5585
58235	5061	3680
100042548	328	0
100038652	539	0
21838	1735	183
53376	4386	583
235312	4275	0
259172	4275	0
213211	2271	78
100038560	1651	47
84004	2892	4784
12402	5083	803
270150	1086	86
170761	2181	28
270151	3980	190
192663	3626	114
102423	2100	317
71764	4334	644
13478	1905	300
15270	1363	716
15288	1757	179
71732	3180	735
100043172	636	4420
12282	4432	4143
14385	2086	105
60409	1168	552
75617	684	3068
382073	1159	204
382074	1666	0
22269	874	6
100504196	1829	13
80288	5339	1501
12145	2615	14
13209	6065	6002
58866	2042	0
102693	5461	4441
100861831	709	8
213827	3456	3074
76568	3337	849
71687	2354	60
192653	764	4
214162	16439	4324
27425	513	42
140630	6061	1084
12502	1023	0
12500	1330	0
12501	1436	0
14012	3216	2756
319742	3836	152
270152	2458	6
100038468	2203	0
72821	4562	7
399548	4244	45
214523	2267	0
100502755	769	0
408059	1683	2
16154	3493	21
72229	705	0
214531	3245	31
59095	1792	1341
11936	1017	25
74602	1259	0
114873	6885	3
214552	5488	1323
100502772	1040	55
23821	4194	1317
235315	3782	915
18554	3815	845
21345	1586	59022
214597	4221	6804
100861852	710	0
18475	4241	1640
70661	6287	1394
11806	985	3
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	1
22687	2984	936
215051	2208	221
74361	2037	2
73040	2585	0
215467	1021	0
54725	4387	1623
100038460	2102	6
78252	3368	6
244853	3173	127
434401	387	407
667933	384	0
104444	1075	1103
67010	1915	1412
434402	628	24
18113	954	27
235320	5114	122
15561	2083	0
57014	2411	0
235323	4220	364
26951	2896	567
80893	2049	1
235327	2294	0
13489	1549	0
244859	2686	3
235330	3630	109
17967	9437	112
100036537	1275	0
69631	1119	10
76509	1846	3524
19286	1036	169
170752	2075	1
66654	617	1
16173	866	9
100502907	1207	0
66925	1285	24
30057	527	315
270156	3343	621
72614	1259	26
235339	4035	889
330938	5718	271
66952	1242	49
69253	840	23
12955	1185	748
68721	1782	169
382137	1978	41
102580	2778	313
73699	5420	1533
235344	3552	629
244864	1786	140
235345	775	7
723932	77	0
723849	84	0
56057	1311	0
18985	2566	41
270157	1263	141
69809	1318	0
244867	6364	388
408028	1484	6
74072	796	0
14148	861	462
629557	1391	8
19684	4842	3483
244871	6133	311
100502969	991	0
330941	5617	1
382139	1016	0
77591	3368	759
74695	1633	0
320051	9601	135
68304	3644	518
75311	1237	10
11920	11964	1058
244879	7347	658
110446	3373	1493
75717	6023	896
270160	2971	1
72022	2568	1
66402	520	0
100862116	393	0
270162	2605	0
244882	2225	10
13075	2373	0
73567	839	0
235379	4649	8
235380	10614	671
244885	2759	39
56506	736	497
67834	2404	1605
94180	2775	21
100039151	474	1
58233	3005	1186
66317	1308	717
12903	741	14
64602	5808	1295
235386	5103	82
246735	711	1
26441	1096	919
110835	2738	4
110834	3123	0
108015	3486	3
109161	2941	1068
71999	2102	451
83961	1928	17
244886	2407	15
110842	1464	916
104360	1851	0
244891	5259	828
75258	792	0
665005	3938	8
26611	2042	2322
19200	1851	47
56434	1729	3183
244895	10982	1212
66867	3541	817
235402	3295	30
382075	1080	6
121021	8050	203
235406	4564	269
102462	899	557
66069	1338	59
56294	4057	1337
100038566	1133	10
20466	5243	2061
72588	733	2
76794	883	5
73744	3221	1166
72774	1170	85
66199	824	357
67319	395	0
541610	2701	4
74211	4934	859
73772	448	0
66812	2762	234
56807	3191	9
102614	1346	8
12858	693	1312
78323	3055	117
110119	1757	145
24044	2342	581
71742	2826	157
235415	2859	3
235416	1737	3
100861732	885	1
12988	2276	381
13077	1892	0
13076	2787	3
353190	3343	196
102414	2494	2709
56380	3807	51
69459	1364	400
20361	3275	472
13070	1774	1
382077	3597	3
330951	2799	0
20897	3642	86
26968	2355	65
320563	4993	20
665268	1809	0
18854	5378	554
69106	2268	290
16949	3338	103
74286	1097	0
73529	445	0
74879	780	0
319477	2139	147
102657	3197	559
20320	2077	6674
73673	883	122
330953	3798	93
18007	7387	3816
665330	537	75
72141	2471	442
102774	2542	152
23806	6435	9108
621119	544	1262
100504377	3997	15
73893	1256	0
15211	1865	219
100504397	361	0
76183	2765	0
67287	2714	819
18746	2599	11163
71121	3355	0
546134	1368	8
71599	3904	9
270163	11974	1744
100504539	1723	18
100504522	1118	5
