EntrezID	Length	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1
279499	3028	11
270091	2498	207
67971	1024	661
70796	2054	874
15484	1849	39
11972	1617	1300
11604	661	0
667846	882	8
75687	4134	654
100316712	108	0
546100	903	26
13018	3823	1712
234695	2504	127
497652	1425	605
56513	1429	73
102124	1277	123
71046	1124	3
70575	2036	295
74334	5308	1268
72236	2210	6
320394	1767	529
59016	1848	340
68051	1966	149
100504368	631	5
234699	4645	1568
234700	606	9
244631	3246	527
109660	888	8
19171	1270	646
16816	1362	7
20498	3832	138
71854	1681	15
319446	1766	232
71986	1871	283
66369	1860	291
18021	6014	1641
77411	2672	1803
69771	1647	251
192654	2706	68
100861797	772	1
330836	3730	824
66432	1525	1221
214572	2254	641
58994	5148	12
100038487	2014	2
68163	911	0
22751	2632	182
330837	2994	0
12560	3995	66
68692	1341	1
12550	4413	18994
100504495	1129	0
272538	4409	301
15118	5912	61
214987	2931	2163
21771	2249	1599
20650	4423	1453
116733	2075	1006
68023	1537	393
97484	2104	450
66164	3129	835
66269	863	0
21750	3758	480
667847	882	66
66427	4294	1389
54446	13443	6438
18104	1552	485
67619	1647	1029
66894	4281	1426
387158	70	1
17463	1600	2144
109215	902	0
11906	16439	822
100526511	79	0
628686	1371	0
384864	1122	307
56523	3398	1
64340	4190	1633
234723	1796	101
15439	1345	4733
56749	2318	463
244646	6673	72
71955	2342	5576
75871	2415	752
52335	7526	1596
11765	6817	3782
100217432	64	5
244650	7847	767
73608	3205	873
234724	2377	23
26887	2000	1
234725	4902	553
12308	1431	0
234728	3577	210
244653	15783	0
100861869	578	0
234729	3030	810
244654	4709	2433
76527	1838	46
101943	4299	4461
100217465	64	0
102339	2754	1021
234730	3838	324
20444	4470	31
13680	2575	1035
234733	6750	592
100628592	81	1
234734	4891	2369
72544	1261	244
353287	1819	0
319518	2904	222
434350	2671	46
20340	3880	3028
100504655	735	0
234736	4443	1032
547023	478	4221
74568	1702	293
338521	2492	18
319481	5222	1212
170737	5686	4101
52815	2221	1318
22640	1874	396
66473	887	1
100861890	376	0
12927	3280	3744
23837	1215	1842
66817	1943	323
56773	1935	7
234740	2887	169
93739	980	1091
30947	3159	79
85305	2173	2971
57321	3599	412
627828	1604	1016
170571	4850	1
791378	2006	0
270096	5157	387
668110	901	0
208936	4855	18
67528	1087	146
270097	3655	2
71122	1582	0
100504738	943	0
403395	2930	0
80707	2251	311
17132	3642	32
75465	515	2
75796	8087	115
78213	558	0
66531	1440	126
72155	1768	160
234776	4877	792
69528	2971	61
68133	1337	358
76645	7386	4
63857	2532	18
209239	2652	150
100504395	2075	139
74440	4735	2010
234779	4298	1187
74032	2835	356
15486	1280	6
68533	1054	259
100504406	1133	5
12554	2290	149
68196	1165	1841
56690	2100	211
71839	1961	2895
117148	1971	7
234788	2623	0
56453	4375	3059
72552	3169	418
68270	2821	1
21341	3255	387
628061	456	83
75773	1928	0
66733	3806	0
67866	1169	0
69047	3223	1352
74347	2574	168
72042	1639	2000
234796	2142	159
22224	3236	2771
78892	4150	4138
102193	2854	737
234797	6284	905
436062	1190	0
382034	6953	3817
272551	1038	417
100038388	2538	21
68918	734	26
18117	4933	656
12857	679	7993
15900	2829	189
100503115	597	1
68790	2380	1
15227	1062	4
234814	2444	443
14234	2725	7
14241	2960	0
76405	1080	3
72259	964	2
76454	4355	475
67443	1712	4284
142682	6476	2549
57340	3903	18
234825	2083	459
100504526	714	1
20539	3513	2333
407789	2260	3
12352	1248	0
53325	5455	362
195209	12584	90
22761	3386	418
170732	1340	0
76014	3804	1938
234836	654	37
13057	759	1375
192156	1864	396
100689703	2821	426
319574	627	1
30927	1589	67
68718	1783	603
66965	3066	1159
234839	8216	6648
67177	2191	929
11821	866	1235
50917	2586	327
59005	610	379
382035	1144	0
12398	7964	46
319463	3344	0
382036	2339	34
257633	2207	364
12555	2843	5
77087	8816	4898
100503178	2028	148
234847	2558	1209
100861897	489	3
270106	780	99
100302565	48	8
102278	2405	15
57429	1160	129
13479	2243	39
234852	2171	2259
320869	518	7
234854	1649	492
78779	2380	60
71186	1229	27
72325	2779	513
57247	4877	664
14087	4541	514
234857	2333	121
66855	3836	7475
17199	3663	0
22152	1723	5
23854	4107	634
114896	4268	1324
72185	2637	58
104346	1680	625
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	2
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	40
69581	3367	7374
234863	1434	5
19341	1412	702
100043296	435	201
73420	2673	166
11459	1433	37
234865	5808	709
56199	4306	625
100861938	788	0
102162	2893	746
100316819	82	0
382038	5773	1067
108148	4110	869
69062	829	0
209966	2824	2
76332	2825	760
11606	1839	585
73647	2330	14
69551	3307	884
234875	3049	988
68865	1165	166
69627	1315	110
330863	8808	3
66523	1382	587
14712	2984	1285
102058	7407	309
244666	2116	579
112405	3524	641
53424	2391	1174
244667	2597	20
244668	6365	738
75930	955	0
74393	3548	25
66566	1155	149
270109	7212	26
234878	5692	343
16525	2303	4456
210027	2784	1600
67892	763	162
212728	5060	310
100861955	1490	2
270110	4530	5658
414091	2546	20
67952	4986	3260
52202	3432	770
93742	8019	2441
628847	465	1
18186	5921	158
100316680	80	0
16412	4194	10854
100042659	1194	1
74703	1990	0
75453	1637	0
72139	1472	76
100862012	921	4905
100628572	75	0
114673	1382	1
67667	2270	167
244672	3953	414
234889	13727	69
67618	2870	480
69149	2426	51
78100	2740	656
14802	6152	12
12362	1513	237
12363	1432	986
12364	2605	656
71785	1795	47
71829	1520	0
110350	13972	732
76863	1201	1404
17386	2675	2
17381	3607	1
83996	1997	0
17392	1801	24
83995	2024	0
17384	1714	0
17394	2453	0
234911	1656	1
30800	3276	0
17393	878	0
71929	2871	6659
11797	3140	2578
11796	2813	4616
22601	4171	3212
234912	1592	77
234915	3647	429
76669	1110	0
100316772	96	0
22068	3259	441
18667	6889	3320
791396	3983	345
71544	5404	2448
100579151	674	0
244682	4270	0
78219	781	0
77532	2952	366
66396	4642	335
270118	6743	1705
18689	1391	0
77116	3122	1353
74360	2843	595
72826	3672	787
75747	2158	538
71946	4470	1012
244694	2662	4
66070	1152	1380
75723	8951	3466
330890	2637	2
14345	3664	76
69325	688	0
56503	1764	146
17535	3004	495
14608	2252	1
64931	1841	0
55991	2075	188
244698	5261	10
69137	1988	10
234959	3900	588
70984	2981	901
75316	1699	1741
319675	7371	494
100216535	42	0
170748	954	140
234964	3025	2
78025	433	0
234967	1937	116
244701	1244	0
270120	18468	0
66917	2205	1084
72560	2690	13
546118	2639	0
234988	2155	0
72230	3839	50
73503	828	0
73732	1032	19
18322	942	0
258598	939	0
259070	966	0
258559	948	0
258075	939	0
258074	939	0
257872	936	0
258557	955	0
258558	1040	0
258560	1107	0
258249	942	0
258279	942	0
258518	939	0
258520	939	0
258516	948	0
258907	939	0
258908	918	0
258515	948	0
258517	992	0
244713	4025	606
624341	1642	3
257963	930	0
18358	1185	0
258519	930	0
258521	1219	0
258555	921	0
258336	2671	0
258551	1077	0
257898	996	0
258552	1132	0
258550	998	0
57251	936	0
258905	1147	0
258553	1124	0
258822	1098	0
258554	960	0
18315	1156	1
434377	4732	133
22688	11407	858
235028	3665	270
77519	6285	1233
244721	2755	59
66662	2355	22
30843	2662	306
66177	1939	1726
23988	3808	691
244723	1525	10
53867	6086	66
235033	1450	1
319278	1683	439
70726	1564	64
235036	1671	1291
53356	1068	2792
13433	6304	5046
14739	2815	1977
66163	1289	941
15894	2540	12125
78369	907	17
100503553	478	0
15898	2982	13
100316681	78	0
100009600	1010	20
68165	782	571
71766	3450	2267
54721	4873	824
12539	2456	4790
18577	5127	291
100503569	2078	14
50868	4470	682
94226	2495	3
235040	2541	520
215194	2598	671
12581	1271	154
11768	1738	1886
68682	3592	2868
16201	4809	3334
330902	1986	26
60507	1321	1081
13430	4021	2833
387194	70	2
17083	1487	502
382062	1307	31
59035	3220	1254
74766	2177	488
69773	3170	1001
666043	1253	0
100316714	133	0
20586	6376	3897
16835	4534	2891
67629	1349	235
235041	4853	364
319899	6560	760
624219	865	1
100503623	840	0
19340	3868	783
235043	1102	640
67119	1545	141
235044	2608	292
66962	1846	41
13857	1829	8
71746	2550	804
77609	2200	2
19089	1995	3394
15571	5027	9
319601	2108	345
100503652	1518	43
26940	1673	291
625409	431	602
12797	1987	64
66126	1053	792
11433	1616	561
66268	692	204
619310	2960	3
69862	2302	7
235047	2107	294
235048	3574	50
235050	3238	292
625603	559	0
68743	5421	776
68283	2159	85
55934	1142	768
319845	3438	713
73230	3793	9
319239	3791	0
244745	4740	238
320752	3441	0
235067	644	0
57246	6892	0
80517	2744	1302
235072	2535	2404
67484	2673	98
76898	3426	0
244757	3686	14
70893	2465	0
382064	2394	0
66948	2865	545
77862	963	177
69091	6873	725
78658	5503	914
83964	1970	23
235086	4751	32
102623	4862	55
75469	696	0
330908	6002	9
235106	1808	1
102607	5541	692
235130	5928	767
30806	3632	312
235132	8863	849
100503725	681	0
19143	4017	14032
11804	3694	12965
100503764	978	399
638580	718	1
382066	3408	208
235134	5161	928
235135	1575	2
12023	1791	940
330914	10972	1172
16521	4496	1
56379	3271	0
100862152	512	0
14247	3087	28
23871	5060	1888
100862175	1152	177
77119	1082	0
67703	4908	60
442804	3799	0
20443	2029	252
78934	2402	23
69305	1194	671
117149	4868	999
235169	2177	500
67398	2934	3009
109229	1890	188
71989	1797	497
71133	1356	5
434394	318	17
57810	7214	1962
382069	2185	0
30959	1675	0
67049	2012	152
76832	1643	58
56872	1016	2
100312956	1329	0
330921	2215	0
100312987	389	0
100312949	351	0
100312986	643	0
68171	1334	0
77080	1135	0
100041605	521	0
546123	1142	0
100041618	416	0
639025	519	1
671003	300	3
434396	2342	0
100312948	330	0
235973	619	1
75567	696	1
11451	1095	6
12649	3397	285
16430	2697	5308
13663	2291	2062
235180	1285	2
208076	3539	39
66279	1020	155
56857	4436	7
100042561	376	733
245902	3525	43
72927	3089	3
74144	3689	113
19649	4726	0
235184	2306	344
69524	1854	232
57276	1170	2
64011	1293	2
20686	690	56
22619	3433	330
21376	1565	1842
208098	2518	0
80706	933	0
406176	1085	0
258882	933	0
258744	1004	0
258883	1048	0
258412	936	0
258310	933	0
258794	1065	0
258413	948	0
258414	930	0
257996	930	0
257885	930	0
258415	930	0
258416	945	0
258475	930	0
258474	945	0
258471	951	0
258333	942	0
258868	949	0
258802	942	0
258875	951	0
18323	1068	0
258871	951	0
404312	996	0
404313	951	0
258869	1175	0
258028	936	0
258798	1056	0
258797	933	0
258800	933	0
258799	936	0
258801	933	0
258872	932	0
258873	940	0
258807	972	0
258806	995	0
258225	1275	0
258782	951	0
258781	933	0
258780	933	0
258183	930	0
258372	978	0
258432	948	0
67776	4157	1854
258783	1960	12
258778	1520	0
258777	1132	0
258812	1068	0
404322	927	0
18324	931	0
258811	927	0
258269	927	0
258433	927	0
258434	933	0
258741	927	0
258742	921	0
100503486	936	0
258431	936	0
258430	948	0
258826	1041	0
258323	1079	0
258500	936	0
257959	945	0
258499	960	0
257924	2177	0
257912	966	0
258046	945	0
235248	945	0
258328	945	0
258242	945	0
18343	1071	0
258740	936	0
258327	939	0
258501	936	0
244810	4419	1
258498	933	0
258276	951	0
258497	945	0
258087	936	0
235256	936	0
258165	939	0
258602	939	0
258086	933	0
258605	1027	0
258823	936	0
258604	936	0
258607	924	0
258603	945	0
258606	924	0
259111	933	0
258825	933	0
258364	2813	0
259109	936	0
259112	1045	0
259110	1036	0
258283	933	0
72224	2468	36
258853	966	0
258824	1050	0
258601	945	0
258854	1116	1
75667	993	0
258608	1016	0
80902	3877	515
235281	4606	3
235283	2814	57
73558	708	0
100503925	1528	0
71566	2929	24
100862227	307	0
15481	2104	53576
108637	87	29
100302593	87	39
100302594	91	44
244813	875	0
70989	3068	0
54698	1876	1
72828	3243	95
78500	709	0
73144	728	0
100504017	2996	1
723892	80	0
723965	96	0
100042464	2578	1
387236	77	0
20660	6938	3253
78194	3539	7
235293	2249	879
100038649	1963	2
21683	7338	1
272589	4967	316
110637	3488	0
69632	10483	4322
235300	3500	3
18988	2522	16
100862285	789	0
102644	2388	122
235302	574	0
72169	2830	368
58235	5061	1154
100042548	328	0
100038652	539	0
21838	1735	32
53376	4386	1902
235312	4275	0
259172	4275	0
213211	2271	110
100038560	1651	8
84004	2892	1311
12402	5083	859
270150	1086	0
170761	2181	11
270151	3980	581
192663	3626	65
102423	2100	491
71764	4334	843
13478	1905	485
15270	1363	843
15288	1757	435
71732	3180	1063
100043172	636	1812
12282	4432	4754
14385	2086	154
60409	1168	731
75617	684	3198
382073	1159	306
382074	1666	0
22269	874	326
100504196	1829	34
80288	5339	2055
12145	2615	12
13209	6065	7720
58866	2042	0
102693	5461	646
100861831	709	14
213827	3456	4050
76568	3337	1094
71687	2354	85
192653	764	81
214162	16439	3089
27425	513	86
140630	6061	2111
12502	1023	0
12500	1330	0
12501	1436	9
14012	3216	3969
319742	3836	1008
270152	2458	29
100038468	2203	0
72821	4562	2
399548	4244	2
214523	2267	274
100502755	769	0
408059	1683	0
16154	3493	7
72229	705	3
214531	3245	1194
59095	1792	1122
11936	1017	1134
74602	1259	0
114873	6885	0
214552	5488	1017
100502772	1040	46
23821	4194	1104
235315	3782	792
18554	3815	1432
21345	1586	903
214597	4221	8037
100861852	710	0
18475	4241	1771
70661	6287	1704
11806	985	3
11814	524	0
100502818	843	0
11808	1666	0
66113	2321	0
22687	2984	1390
215051	2208	329
74361	2037	2
73040	2585	0
215467	1021	0
54725	4387	687
100038460	2102	7
78252	3368	3
244853	3173	55
434401	387	225
667933	384	0
104444	1075	958
67010	1915	1413
434402	628	75
18113	954	5
235320	5114	930
15561	2083	0
57014	2411	0
235323	4220	289
26951	2896	674
80893	2049	0
235327	2294	0
13489	1549	0
244859	2686	0
235330	3630	26
17967	9437	24
100036537	1275	0
69631	1119	215
76509	1846	91629
19286	1036	429
170752	2075	3
66654	617	0
16173	866	13
100502907	1207	0
66925	1285	32
30057	527	475
270156	3343	934
72614	1259	23
235339	4035	1190
330938	5718	357
66952	1242	240
69253	840	15
12955	1185	662
68721	1782	311
382137	1978	242
102580	2778	476
73699	5420	913
235344	3552	605
244864	1786	8
235345	775	0
723932	77	0
723849	84	0
56057	1311	0
18985	2566	1
270157	1263	2
69809	1318	0
244867	6364	9
408028	1484	14
74072	796	0
14148	861	955
629557	1391	3
19684	4842	3519
244871	6133	687
100502969	991	0
330941	5617	0
382139	1016	0
77591	3368	933
74695	1633	0
320051	9601	268
68304	3644	124
75311	1237	3
11920	11964	908
244879	7347	724
110446	3373	2381
75717	6023	991
270160	2971	0
72022	2568	15
66402	520	0
100862116	393	0
270162	2605	0
244882	2225	2
13075	2373	0
73567	839	0
235379	4649	0
235380	10614	465
244885	2759	30
56506	736	333
67834	2404	1870
94180	2775	980
100039151	474	4
58233	3005	774
66317	1308	1034
12903	741	11
64602	5808	2275
235386	5103	20
246735	711	1
26441	1096	911
110835	2738	0
110834	3123	1
108015	3486	27
109161	2941	2359
71999	2102	771
83961	1928	65
244886	2407	22
110842	1464	1857
104360	1851	2
244891	5259	642
75258	792	0
665005	3938	9
26611	2042	1061
19200	1851	58
56434	1729	2893
244895	10982	3411
66867	3541	923
235402	3295	107
382075	1080	1
121021	8050	20
235406	4564	680
102462	899	794
66069	1338	124
56294	4057	1171
100038566	1133	17
20466	5243	1399
72588	733	4
76794	883	13
73744	3221	1753
72774	1170	167
66199	824	515
67319	395	0
541610	2701	2
74211	4934	1285
73772	448	0
66812	2762	469
56807	3191	235
102614	1346	14
12858	693	2366
78323	3055	176
110119	1757	474
24044	2342	1781
71742	2826	644
235415	2859	0
235416	1737	13
100861732	885	0
12988	2276	634
13077	1892	0
13076	2787	2
353190	3343	586
102414	2494	2774
56380	3807	175
69459	1364	494
20361	3275	186
13070	1774	0
382077	3597	4
330951	2799	1
20897	3642	108
26968	2355	22
320563	4993	3
665268	1809	0
18854	5378	505
69106	2268	292
16949	3338	34
74286	1097	0
73529	445	0
74879	780	0
319477	2139	54
102657	3197	832
20320	2077	3286
73673	883	45
330953	3798	6
18007	7387	2037
665330	537	107
72141	2471	634
102774	2542	269
23806	6435	6161
621119	544	1602
100504377	3997	16
73893	1256	1
15211	1865	96
100504397	361	0
76183	2765	0
67287	2714	849
18746	2599	13018
71121	3355	0
546134	1368	20
71599	3904	36
270163	11974	550
100504539	1723	40
100504522	1118	1
23958	1999	0
665389	615	0
207596	9030	3003
100504561	2448	6
102747	3117	413
320947	2619	21
67557	2308	35
100040447	1827	0
72565	4428	1597
330956	1637	8
66785	1846	0
619328	1959	0
622037	2678	2
100038496	1397	3
21887	5202	4560
56040	468	21554
71819	3426	607
74090	3500	26
93683	4626	640
100504658	938	2
100628602	77	7
330958	1205	0
66712	3013	0
100039897	467	0
11737	2089	2131
100504674	583	12
235431	3610	20
319480	4937	15
14155	6496	3661
76524	2136	933
677044	1232	13
75600	861	1
56469	3855	872
207667	3802	12
23938	2258	497
69478	598	81
78250	3375	0
66939	2600	989
17127	5090	3247
17130	2971	118
73397	355	0
68697	777	6
76814	316	0
235435	2171	1
68014	2784	311
67891	1422	26291
100861862	266	3
100217453	91	20
330959	761	283
26395	2387	1249
93841	1162	412
66131	1211	429
213550	3970	341
214058	6631	23
53869	2333	2141
102442	8655	1801
214111	5213	8
69882	3208	541
57874	2733	2908
74388	4764	2913
56741	6214	46
19289	3146	13
97418	116	0
214424	2483	275
214425	4153	16
270166	2851	1412
50996	2455	397
208080	1381	1
