EntrezID	Length	MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1
244332	330	2
56519	458	0
654452	168	0
116746	323	0
574081	174	0
81007	195	0
27358	322	0
654456	204	0
244334	287	0
246080	306	0
626415	2590	2
100861725	8474	10
547150	4659	1286
100040599	2514	18
381598	4009	244
100861745	1503	52
100861634	4188	25
100861653	1948	153
100861668	2514	0
654455	192	0
654453	426	0
100041654	314	0
574083	857	0
503556	486	0
66298	419	0
497114	418	0
100041688	403	0
13236	279	0
634825	454	0
100038927	390	0
382059	419	0
13226	419	0
100041759	282	0
100041787	282	0
13237	410	0
13239	421	0
100041811	282	0
13218	507	0
100294660	172	0
100505096	498	0
100862126	376	0
665927	463	0
68009	427	0
100041890	427	0
100041895	404	0
626682	285	0
665956	351	0
626708	387	0
23855	411	0
100041952	376	0
727720	282	0
382000	500	0
503491	419	0
13214	916	349
387334	373	0
13215	305	1
246085	298	0
246079	323	0
246081	339	0
246082	331	0
246084	267	0
246083	224	0
97476	1887	0
67929	1054	1
11979	4711	51
207958	4964	192
330721	2404	2
23954	2050	55
80986	2601	405
70160	1277	658
56229	4432	76
234129	2549	0
18408	3455	175
69108	542	0
57312	1536	160
102032	1459	347
20516	3658	959
100502938	2341	445
22335	1423	406
234130	1315	0
18970	1227	437
68074	2439	37
16150	4534	900
18791	2532	718
64933	3467	114
244349	9126	2330
11733	8616	23
723876	128	0
100526510	90	0
74561	2236	0
102247	3944	1866
109145	1364	249
57437	2031	2044
20377	4372	1677
320158	4179	54
208924	854	0
69068	1331	9874
209176	3014	1
15930	1555	2
13524	2361	0
11497	2707	0
11499	2791	10
353188	2447	1
11502	3985	5076
69742	1281	705
330723	2181	6
83436	4985	378
320165	7695	2809
74489	2295	1
14182	5008	12225
270035	2100	78
234135	11646	3668
71910	1472	223
72108	4267	889
100503003	511	0
67384	4798	100
67207	2360	129
100503027	397	1
20845	4007	124
23808	2517	748
16532	3531	1
52120	2679	660
74653	3601	132
14272	1881	1498
320191	12836	1413
77733	3917	143
73754	2267	122
72316	566	0
353310	3305	4077
244373	3947	1313
114863	4536	1878
78560	5517	81
66653	1383	47
75767	7965	471
71082	1520	7
76615	1356	0
11556	2795	13
13685	981	507
732482	1156	0
541463	1767	0
108043	4589	0
11440	2906	0
70952	2014	0
382003	1495	0
666422	1660	0
210801	9220	3
71314	1086	0
66959	1747	8
100316666	122	0
68867	3556	5508
100217422	98	1
234138	5080	228
67920	1857	568
171167	4546	61
74517	1758	0
211323	2103	6002
666589	1613	0
546052	447	70
100042715	2515	6
22427	6383	390
75029	2120	130
319688	3310	1
628431	1447	1
104271	8408	107
19053	1836	4149
108159	2817	494
14782	2672	845
100504592	566	1
68153	1802	501
72632	587	5
19663	2780	16410
22428	964	701
234155	1839	1
68192	2585	577
67887	1899	3216
234159	561	0
330734	2121	0
319520	2427	726
100861989	1057	223
21951	6444	1079
244416	4221	56
100504696	1769	4
67276	5067	346
100504714	1728	7
52065	6408	347
100502846	5884	0
71908	1851	49
330737	2553	1
671641	384	129
244418	4780	887
244421	3930	627
319582	1825	25
50768	8475	942
100502599	1866	0
621080	1959	11
244431	2389	0
723860	70	0
80286	1574	1490
621335	638	0
20288	3998	5
80857	1476	0
78506	3268	258
70546	2498	30
18983	2982	1874
52348	6379	1764
54384	3446	89
100039179	459	0
13526	2870	0
23793	2621	0
384806	2589	0
546055	2441	0
11988	7857	2076
68797	1545	670
102103	7262	662
78849	2349	5
234199	1120	1
18536	8381	2596
11886	2251	1208
14300	1088	359
69966	1245	2
244448	1850	0
622117	1467	0
22702	1801	0
382007	2405	0
13525	2494	0
384813	2211	0
252866	2507	0
384814	2558	0
14107	14627	14868
100039673	3982	2
434310	2395	1
17773	1503	2
622523	862	0
109821	2244	0
16621	2472	5
102294	2930	185
212326	5479	191
142980	4327	107
100503309	438	2
234214	6097	579
100861925	2031	1
319940	2474	16
53318	1578	16675
212392	2626	7
69479	2740	73
192169	1531	532
654824	904	28
67620	3420	21
102141	3067	227
66756	4523	133
11739	1108	13777
234219	1533	0
14081	3891	1144
71876	2467	28
408022	3797	91
12367	1466	362
100503498	1319	39
16363	2484	894
320981	3065	30
71069	10839	5456
320714	4322	831
192174	2952	543
667422	785	656
69260	2813	370
70925	3494	901
100039801	663	8
75677	994	16
52357	5042	2219
320685	2784	246
23965	10978	505
100503519	4613	0
75359	717	0
100039954	955	0
100040220	1427	2086
11593	1290	322
234258	2253	97
22341	1881	513
76687	3466	375
76294	1579	2
69281	1057	0
244484	4293	0
234267	3554	23
100040382	1602	0
100040392	1467	0
546212	1419	0
100862163	1521	0
547103	2352	0
100862197	1521	0
100862211	2532	0
100862226	1467	0
100862234	1521	0
100862253	1521	0
100862263	1506	0
100862272	1521	0
100862298	1521	0
100862312	1521	0
100862322	1521	0
100862327	1521	0
382364	1521	0
664876	1413	0
244486	2742	0
110304	1474	0
15446	1719	6
382010	1399	250
50753	3527	294
15111	2235	0
20284	700	9
60406	1183	141
100862010	280	0
97165	2692	258
108150	4523	285
100502593	986	0
100502619	1498	16
270049	5089	0
100040711	678	2
100271928	951	0
234290	1605	0
330776	556	0
23923	1780	0
71306	6789	674
72612	1183	486
12725	6038	165
320383	2862	1
18004	4264	695
59009	5181	558
69279	565	0
100502680	465	0
234309	1115	91
72333	3566	9538
75111	1494	0
234311	5989	56
26359	1306	0
72902	3282	823
244495	3739	0
21892	4928	39
735270	110	0
12876	2103	286
66234	1824	311
77113	3078	443
73067	1125	151
333307	2504	1
234329	3633	0
260296	2229	0
100038489	975	1
407795	1481	0
72925	4822	1
100503651	1772	0
66282	1088	192
74419	2039	0
18168	2314	0
18166	3007	33
234344	2990	988
17960	1347	2
17961	1501	18
17962	1395	0
234353	11804	581
72281	2767	2
234356	4247	31
73609	760	0
70885	2410	487
16956	4049	523
100861638	944	0
110877	3118	3
11966	2742	393
100861650	946	0
211134	1800	5
234358	2996	52
211135	2002	13
378466	2602	49
670593	1053	1
665578	1053	0
234362	2561	675
636741	1740	10
66869	3491	330
620419	2291	23
330788	5764	100
170759	3915	938
78816	3925	168
53978	5701	113
80720	1347	2
68709	4022	14
234365	783	8
67184	1251	1081
83984	1304	9
234366	5502	2209
665649	457	2112
74549	5372	1040
70616	2287	563
107770	1418	7
100861688	1168	0
330790	3576	18
13004	7166	3
19727	3682	129
75692	1184	32
72368	601	282
17259	1342	15
234371	2994	793
73095	3172	735
76813	2199	136
234373	4337	571
100503831	450	0
26558	2445	247
234374	2100	394
59042	1033	1766
14559	2724	0
93898	2724	0
19704	4616	2088
12845	2426	7
382056	5674	394
234378	3069	684
67937	1491	35
12931	1646	541
66462	657	393
22186	494	192
75620	1216	387
14232	1894	2522
13716	3085	2856
71780	1838	1449
76900	1475	287
211228	1273	1
23886	1084	152
66522	4882	425
50783	942	499
16478	2878	12895
637079	3989	220
100502950	1152	7
110385	3203	106
19339	1451	134
234384	955	197
65972	982	4801
18709	3159	2232
72093	745	125
546071	5334	463
16161	2873	5
70807	2346	177
84036	4042	58
442796	2432	2
234388	911	558
114479	2928	29
76808	1291	5684
104370	98	26
270058	3274	444
100316777	94	0
665828	1633	0
69419	482	0
100042057	1028	0
76478	1670	146
17925	7297	1501
67023	1085	1276
77090	1652	135
13864	2218	756
234395	3549	95
68251	1592	680
234396	2134	34
64296	1985	219
94065	646	212
66498	2275	931
382014	3757	242
70359	2800	285
84094	2016	730
665928	1243	7473
69550	769	189
73711	1062	453
434325	1539	14
234404	2778	2
26457	2795	429
100861736	1189	6
66171	883	107
100861739	322	0
100037278	2482	65
234407	3181	3175
382018	7960	13
16453	4085	161
16336	587	2
72297	2103	3
74015	3399	18
236193	3975	11
382019	5651	14
170938	2948	112
234413	2718	76
72054	1702	0
404315	1016	0
258532	945	0
258335	1080	0
326618	2082	8745
17274	2012	733
100861754	822	1
209488	1225	26
234421	646	3
67922	1921	910
11767	1964	708
16598	1816	1005
13859	4721	1382
73316	1863	24
72254	2427	76
27967	3800	1982
270066	7029	3120
100503374	2994	60
70625	3040	566
66818	2842	1480
74166	2096	153
319555	7722	27
20467	4299	2812
14065	1762	15
16795	3669	437
100628574	80	0
71597	1792	0
70823	3844	468
21968	2358	51
15368	1576	20550
17218	3422	416
75141	2810	122
666211	538	165
71831	2162	0
100039211	1537	6
110784	4087	522
100503998	413	0
78514	3038	1076
70345	1523	2
102182	2781	278
234463	2682	361
67357	359	0
13617	3643	300
73301	2450	0
18997	3212	0
100039422	432	488
19656	1725	1123
76775	3630	294
78651	3801	189
622675	7604	1483
67687	978	0
109136	2843	223
234479	2642	7
17125	3049	3168
73945	7327	2498
24015	3813	2880
68999	2802	112
100504383	670	0
15245	9078	9
14934	1827	0
74709	1758	0
333315	6626	0
93762	4639	2344
14388	4859	2753
100504605	1846	0
74841	4685	1517
234515	4122	48
16168	1285	29
30932	1642	493
330812	9685	1090
71310	5848	2654
22227	1644	67
244548	4709	1306
67555	1292	0
12745	2278	1
56367	2062	447
258267	1096	0
66916	533	772
106529	1174	1581
81489	2264	8263
67903	1616	266
19216	2082	148
320795	3538	364
68278	1659	534
26364	3253	292
330814	8188	1186
100126034	2807	1
66929	1599	14
18747	2293	678
100862267	855	0
666704	2071	327
73453	1084	2
70134	1000	2
100316677	119	0
74337	2449	8
50931	2658	6
212108	475	0
100038416	1580	1
442802	1880	6
19724	4172	494
735271	88	5
212123	2312	390
244550	2080	2
212139	3288	389
74666	2494	7
244551	730	2
100049549	72	0
723819	89	0
387216	75	7
387220	87	7
723960	107	14
100526528	83	0
212168	4348	996
101966	661	815
67873	2149	130
67736	2099	61
12286	7929	108
15936	1522	7785
66830	4304	2119
212528	2186	727
17095	1801	2
18032	3905	4071
619292	723	2
23863	1680	43
100503665	777	0
102060	1734	234
19358	2074	765
12317	1943	12640
73619	479	1
66590	1829	1217
71846	1373	71
270076	2177	205
16596	1534	1
13423	1643	71
56527	4922	27
100503676	695	39
234542	1908	11
69724	2044	267
21672	942	2228
16477	1840	35753
170833	2617	387
212989	2089	9
56495	1253	779
68544	892	1124
212999	4990	1857
320466	2125	17
68628	1843	526
436049	328	18
330817	1332	319
67836	1238	200
414077	699	369
17159	4325	417
244556	2332	40
624855	2397	6
258858	939	0
65114	3169	3045
56452	1654	198
213435	3070	2
66714	1595	188
108682	3596	1951
56445	2839	3494
74513	5646	428
71927	3355	2939
102093	4617	2105
244562	4511	0
66887	2942	1906
20437	2114	905
666945	1362	42
80750	6469	1052
100038706	839	0
100503751	687	0
12404	2335	1
100040294	682	0
330820	1023	1
94187	4907	556
382030	1832	320
234549	3146	944
77265	469	8
214627	4624	1133
100503817	1459	0
11513	6330	95
26992	2370	655
93960	4459	2133
71607	1434	4
100862404	447	0
257632	4621	335
74256	8250	1082
58198	5258	2
100041089	784	0
625801	321	1
244579	3195	4
100503868	979	158
109151	11517	1667
19651	4888	893
14339	2165	186
244585	6969	188
26383	3558	2547
320798	3237	0
16373	2363	1868
71296	1243	204
54352	2403	1058
64379	2380	1
17390	3041	2978
270084	2800	169
69543	1015	4
20538	6073	98
244595	1980	2
382044	1965	0
13884	1840	0
104158	1966	2
13897	2073	0
234564	1915	0
12623	2289	0
75704	1871	0
67935	1728	0
14681	7732	65
75809	1862	0
23802	3678	2605
100861639	858	0
68219	1111	187
100861643	471	0
270086	5311	530
67378	2947	352
17752	391	0
17751	538	0
17750	556	69489
17748	542	64852
71805	2928	862
723956	71	0
20497	3300	2
64209	1871	1919
320377	1538	7
434341	6945	1533
234577	2302	383
102122	1800	378
67610	3849	641
107566	2030	741
67801	1889	6
20299	1811	6
20312	3144	7844
100861664	759	0
20295	514	14
109006	4327	375
67914	1693	375
20021	1580	348
114255	2604	262
234582	2304	381
382045	2820	1
14766	3864	15214
54672	2439	184
330830	2832	18
74187	3425	267
16582	3762	1577
333329	6686	18
73407	967	4
79233	4107	257
101985	1764	312
17388	4279	556
14894	1295	645
13000	3766	968
244608	1271	0
70993	1152	0
78833	2412	19
234593	2966	431
66083	1669	217
234594	8375	2968
319960	2803	19
100041953	801	888
234595	3282	203
14719	2345	1749
100499527	64	0
12564	4301	0
234624	3219	0
100042069	1650	2779
100504084	798	186
12552	4216	222
100504119	1695	0
71058	868	0
12562	3986	620
100861701	894	0
65115	3392	1
57813	2400	78
75458	2098	75
320206	2937	14
73381	1084	7
100504164	1130	0
75502	865	0
68119	1616	721
97487	7734	665
234663	4633	2255
320022	2950	48
234664	1808	805
12354	1538	13
628007	206	65
382051	3498	45
12556	3318	0
56437	1575	350
68523	680	398
102022	1964	0
442809	3551	0
234669	1895	1
234671	1970	0
667754	1964	0
234673	2699	29
71903	1823	2
72361	2859	7
436059	1677	0
382053	2049	0
13909	2065	0
234677	2433	0
12400	2914	1360
234678	2873	334
97440	2326	25
71609	1385	111
50788	1901	27
26386	1753	64
78688	2869	25
74356	3553	64
277978	2497	22
100504307	1778	3
104394	1993	720
234683	3060	511
723841	97	0
234684	1923	19
66320	775	418
234686	3948	408
277973	5222	244
102075	4167	40
279499	3028	0
270091	2498	41
67971	1024	1639
70796	2054	643
15484	1849	7
11972	1617	1458
11604	661	1
667846	882	7
75687	4134	1062
100316712	108	0
546100	903	49
13018	3823	1243
234695	2504	49
497652	1425	422
56513	1429	40
102124	1277	103
71046	1124	12
70575	2036	206
74334	5308	678
72236	2210	2
320394	1767	135
59016	1848	218
68051	1966	128
100504368	631	2
234699	4645	1115
234700	606	3
244631	3246	314
109660	888	7
19171	1270	275
16816	1362	51
20498	3832	1857
71854	1681	0
319446	1766	0
71986	1871	45
66369	1860	107
18021	6014	1115
77411	2672	207
69771	1647	19
192654	2706	68
100861797	772	0
330836	3730	1227
66432	1525	1390
214572	2254	343
58994	5148	5
100038487	2014	0
68163	911	0
22751	2632	206
330837	2994	0
12560	3995	9763
68692	1341	11
12550	4413	7026
100504495	1129	0
272538	4409	311
15118	5912	156
214987	2931	1084
21771	2249	1477
20650	4423	5015
116733	2075	598
68023	1537	211
97484	2104	206
66164	3129	888
66269	863	1
21750	3758	269
667847	882	62
66427	4294	1542
54446	13443	11232
18104	1552	930
67619	1647	975
66894	4281	1729
387158	70	2
17463	1600	2116
109215	902	1
11906	16439	195
100526511	79	0
628686	1371	0
384864	1122	161
56523	3398	1
64340	4190	925
234723	1796	42
15439	1345	6
56749	2318	233
244646	6673	67
71955	2342	3279
75871	2415	500
52335	7526	1457
11765	6817	2554
100217432	64	5
244650	7847	493
73608	3205	55
234724	2377	0
26887	2000	0
234725	4902	119
12308	1431	0
234728	3577	71
244653	15783	0
100861869	578	0
234729	3030	662
244654	4709	2117
76527	1838	227
101943	4299	3605
100217465	64	0
102339	2754	569
234730	3838	254
20444	4470	726
13680	2575	912
234733	6750	587
100628592	81	0
234734	4891	2077
72544	1261	164
353287	1819	0
319518	2904	260
434350	2671	41
20340	3880	2836
100504655	735	2
234736	4443	199
547023	478	2352
74568	1702	64
338521	2492	0
319481	5222	613
170737	5686	2032
52815	2221	196
22640	1874	280
66473	887	9
100861890	376	0
12927	3280	8437
23837	1215	1401
66817	1943	171
56773	1935	3
234740	2887	141
93739	980	778
30947	3159	37
85305	2173	1912
57321	3599	285
627828	1604	1013
170571	4850	50
791378	2006	0
270096	5157	323
668110	901	2
208936	4855	2091
67528	1087	41
270097	3655	13
71122	1582	13
100504738	943	0
403395	2930	0
80707	2251	267
17132	3642	235
75465	515	0
75796	8087	58
78213	558	0
66531	1440	91
72155	1768	98
234776	4877	204
69528	2971	10
68133	1337	238
76645	7386	0
63857	2532	12
209239	2652	178
100504395	2075	119
74440	4735	2600
234779	4298	89
74032	2835	33
15486	1280	1
68533	1054	152
100504406	1133	1
12554	2290	4735
68196	1165	2283
56690	2100	75
71839	1961	4181
117148	1971	11
234788	2623	1
56453	4375	3313
72552	3169	82
68270	2821	3
21341	3255	125
628061	456	53
75773	1928	0
66733	3806	2
67866	1169	9
69047	3223	416
74347	2574	177
72042	1639	19686
234796	2142	93
22224	3236	2463
78892	4150	19873
102193	2854	299
234797	6284	49
436062	1190	0
382034	6953	702
272551	1038	203
100038388	2538	10
68918	734	187
18117	4933	619
12857	679	6017
15900	2829	126
100503115	597	0
68790	2380	2
15227	1062	59
234814	2444	150
14234	2725	13
14241	2960	1
76405	1080	0
72259	964	0
76454	4355	184
67443	1712	4149
142682	6476	1604
57340	3903	6
234825	2083	313
100504526	714	0
20539	3513	7947
407789	2260	1
12352	1248	0
53325	5455	466
195209	12584	351
22761	3386	368
170732	1340	2
76014	3804	1240
234836	654	4
13057	759	400
192156	1864	127
100689703	2821	410
319574	627	0
30927	1589	10
68718	1783	567
66965	3066	842
234839	8216	1406
67177	2191	309
11821	866	946
50917	2586	111
59005	610	388
382035	1144	0
12398	7964	23
319463	3344	0
382036	2339	0
257633	2207	178
12555	2843	1
77087	8816	5210
100503178	2028	81
234847	2558	981
100861897	489	0
270106	780	103
100302565	48	15
102278	2405	10
57429	1160	53
13479	2243	328
234852	2171	991
320869	518	2
234854	1649	365
78779	2380	24
71186	1229	16
72325	2779	436
57247	4877	353
14087	4541	97
234857	2333	17
66855	3836	4692
17199	3663	4
22152	1723	22
23854	4107	553
114896	4268	975
72185	2637	37
104346	1680	211
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	0
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
19804	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100503230	1493	7
69581	3367	3157
234863	1434	5
19341	1412	410
100043296	435	90
73420	2673	244
11459	1433	305
234865	5808	357
56199	4306	260
100861938	788	0
102162	2893	555
100316819	82	0
382038	5773	1116
108148	4110	1250
69062	829	0
